THCM,CROSS,CROSS2,P1,P2,PHIP,angle,CUTOFF,FORCE,WAVE,T11D,T20D,T21D,T22D,T11D2,T20D2,T21D2,T22D2,AX,AY,AZ,AX2,AY2,AZ2,POLNOUT(y),POLNOUT2(y),CROSSCAP,CROSSCAP2,AYN1CAP,AYN1CAP2,Energy
0.3142,10.58,10.16,160.86,160.86,0.0,18.0,450,N2LO,SIEGERT,-0.0,-0.5742,-0.05927,0.07505,0.05831,-0.7951,-0.1482,0.1105,-0.4145,0.0,7.847e-18,-0.4041,0.0,4.084e-18,-0.0,0.04818,0.5348,0.5137,-0.0,-0.04818,30
0.3316,11.07,10.61,160.86,160.86,0.0,19.0,450,N2LO,SIEGERT,0.0,-0.5652,-0.04961,0.07773,0.05842,-0.7842,-0.1373,0.1153,-0.4387,0.0,-5.25e-17,-0.4288,0.0,1.957e-18,-0.0,0.04776,0.5596,0.536,0.0,-0.04776,30
0.3491,11.58,11.07,160.86,160.86,0.0,20.0,450,N2LO,SIEGERT,0.0,-0.5559,-0.03941,0.07993,0.05834,-0.773,-0.1255,0.1196,-0.4617,0.0,3.226e-17,-0.4525,-5.628e-18,5.065e-17,-0.0,0.04715,0.5853,0.5593,0.0,-0.04715,30
0.3665,12.11,11.54,160.86,160.86,0.0,21.0,450,N2LO,SIEGERT,0.0,-0.5461,-0.02881,0.08167,0.05809,-0.7612,-0.1129,0.1233,-0.4835,0.0,6.856e-18,-0.475,1.799e-18,0.0,-0.0,0.04638,0.6121,0.5833,-0.0,-0.04638,30
0.384,12.66,12.03,160.86,160.86,0.0,22.0,450,N2LO,SIEGERT,-0.0,-0.536,-0.01792,0.08294,0.05771,-0.7491,-0.09972,0.1264,-0.5041,0.0,-9.84e-18,-0.4964,0.0,4.312e-18,-0.0,0.04546,0.6397,0.6082,0.0,-0.04546,30
0.4014,13.22,12.54,160.86,160.86,0.0,23.0,450,N2LO,SIEGERT,-0.0,-0.5255,-0.006834,0.08376,0.0572,-0.7365,-0.08605,0.129,-0.5236,0.0,9.42e-18,-0.5167,0.0,2.483e-18,-0.0,0.04442,0.6682,0.6338,-0.0,-0.04442,30
0.4189,13.8,13.06,160.86,160.86,0.0,24.0,450,N2LO,SIEGERT,-0.0,-0.5147,0.004352,0.08414,0.05659,-0.7235,-0.07205,0.1309,-0.5419,0.0,0.0,-0.536,0.0,1.589e-18,-0.0,0.04328,0.6975,0.6602,0.0,-0.04328,30
0.4363,14.4,13.6,160.86,160.86,0.0,25.0,450,N2LO,SIEGERT,-0.0,-0.5035,0.01556,0.08411,0.0559,-0.7101,-0.05782,0.1323,-0.5592,0.0,2.884e-17,-0.5542,3.053e-18,2.443e-17,-0.0,0.04204,0.7276,0.6872,0.0,-0.04204,30
0.4538,15.0,14.14,160.86,160.86,0.0,26.0,450,N2LO,SIEGERT,-0.0,-0.492,0.02672,0.08368,0.05513,-0.6963,-0.04348,0.1332,-0.5754,0.0,0.0,-0.5714,5.871e-18,-2.202e-18,-0.0,0.04072,0.7583,0.7148,-0.0,-0.04072,30
0.4712,15.62,14.7,160.86,160.86,0.0,27.0,450,N2LO,SIEGERT,0.0,-0.4802,0.03777,0.08287,0.0543,-0.6822,-0.02912,0.1335,-0.5907,0.0,2.126e-17,-0.5876,-2.824e-18,3.036e-17,-0.0,0.03933,0.7897,0.743,0.0,-0.03933,30
0.4887,16.26,15.27,160.86,160.86,0.0,28.0,450,N2LO,SIEGERT,-0.0,-0.4681,0.04865,0.08169,0.05341,-0.6677,-0.01482,0.1334,-0.605,0.0,0.0,-0.6029,0.0,2.719e-18,-0.0,0.03789,0.8216,0.7717,-0.0,-0.03789,30
0.5061,16.9,15.85,160.86,160.86,0.0,29.0,450,N2LO,SIEGERT,0.0,-0.4557,0.05931,0.08018,0.05249,-0.6529,-0.00066,0.1328,-0.6185,0.0,0.0,-0.6173,5.24e-18,0.0,-0.0,0.0364,0.8541,0.8008,0.0,-0.0364,30
0.5236,17.55,16.43,160.86,160.86,0.0,30.0,450,N2LO,SIEGERT,0.0,-0.4431,0.06972,0.07834,0.05153,-0.6378,0.01331,0.1318,-0.6312,0.0,0.0,-0.6309,2.527e-18,-2.527e-18,-0.0,0.03488,0.887,0.8304,0.0,-0.03488,30
0.5411,18.21,17.02,160.86,160.86,0.0,31.0,450,N2LO,SIEGERT,-0.0,-0.4302,0.07984,0.07621,0.05055,-0.6223,0.02702,0.1304,-0.643,0.0,4.56e-18,-0.6438,0.0,1.22e-18,-0.0,0.03331,0.9203,0.8603,-0.0,-0.03331,30
0.5585,18.88,17.62,160.86,160.86,0.0,32.0,450,N2LO,SIEGERT,-0.0,-0.4171,0.08963,0.07379,0.04954,-0.6066,0.04042,0.1285,-0.6542,0.0,4.399e-18,-0.6558,0.0,-1.178e-18,-0.0,0.03172,0.954,0.8905,-0.0,-0.03172,30
0.576,19.55,18.22,160.86,160.86,0.0,33.0,450,N2LO,SIEGERT,0.0,-0.4038,0.09907,0.0711,0.04852,-0.5906,0.05348,0.1263,-0.6647,0.0,8.495e-18,-0.6672,4.557e-18,-1.139e-18,-0.0,0.03011,0.988,0.9209,-0.0,-0.03011,30
0.5934,20.22,18.83,160.86,160.86,0.0,34.0,450,N2LO,SIEGERT,0.0,-0.3903,0.1081,0.06817,0.04749,-0.5744,0.06615,0.1238,-0.6745,0.0,-1.232e-17,-0.6779,0.0,-4.41e-18,-0.0,0.02848,1.022,0.9515,0.0,-0.02848,30
0.6109,20.9,19.44,160.86,160.86,0.0,35.0,450,N2LO,SIEGERT,0.0,-0.3766,0.1168,0.065,0.04645,-0.558,0.0784,0.1209,-0.6837,0.0,-3.972e-18,-0.688,0.0,5.34e-18,-0.0,0.02683,1.057,0.9823,-0.0,-0.02683,30
0.6283,21.59,20.05,160.86,160.86,0.0,36.0,450,N2LO,SIEGERT,-0.0,-0.3627,0.1251,0.06163,0.04541,-0.5413,0.09021,0.1177,-0.6924,0.0,6.539e-17,-0.6975,-8.284e-18,7.87e-17,-0.0,0.02517,1.091,1.013,-0.0,-0.02517,30
0.6458,22.27,20.66,160.86,160.86,0.0,37.0,450,N2LO,SIEGERT,0.0,-0.3487,0.1329,0.05806,0.04437,-0.5245,0.1015,0.1143,-0.7005,0.0,3.729e-18,-0.7065,4.02e-18,2.01e-18,-0.0,0.0235,1.125,1.044,-0.0,-0.0235,30
0.6632,22.95,21.27,160.86,160.86,0.0,38.0,450,N2LO,SIEGERT,0.0,-0.3346,0.1403,0.05431,0.04332,-0.5074,0.1124,0.1106,-0.7082,0.0,-7.235e-18,-0.715,0.0,1.952e-18,-0.0,0.02182,1.16,1.075,-0.0,-0.02182,30
0.6807,23.63,21.87,160.86,160.86,0.0,39.0,450,N2LO,SIEGERT,0.0,-0.3203,0.1472,0.0504,0.04228,-0.4903,0.1227,0.1066,-0.7154,0.0,0.0,-0.7229,3.796e-18,0.0,-0.0,0.02014,1.194,1.106,0.0,-0.02014,30
0.6981,24.31,22.48,160.86,160.86,0.0,40.0,450,N2LO,SIEGERT,0.0,-0.306,0.1537,0.04634,0.04125,-0.4729,0.1325,0.1024,-0.7221,0.0,3.074e-17,-0.7305,0.0,2.863e-17,-0.0,0.01844,1.229,1.136,0.0,-0.01844,30
0.7156,24.99,23.08,160.86,160.86,0.0,41.0,450,N2LO,SIEGERT,-0.0,-0.2916,0.1597,0.04214,0.04022,-0.4555,0.1418,0.09806,-0.7285,0.0,6.646e-18,-0.7375,7.194e-18,5.396e-18,-0.0,0.01675,1.263,1.167,0.0,-0.01675,30
0.733,25.66,23.68,160.86,160.86,0.0,42.0,450,N2LO,SIEGERT,-0.0,-0.2771,0.1652,0.03783,0.0392,-0.438,0.1505,0.09349,-0.7345,0.0,0.0,-0.7442,-3.506e-18,8.766e-18,-0.0,0.01505,1.297,1.197,-0.0,-0.01505,30
0.7505,26.32,24.27,160.86,160.86,0.0,43.0,450,N2LO,SIEGERT,-0.0,-0.2626,0.1703,0.03341,0.03818,-0.4204,0.1587,0.08876,-0.7401,0.0,0.0,-0.7505,0.0,3.421e-18,-0.0,0.01334,1.33,1.227,0.0,-0.01334,30
0.7679,26.98,24.86,160.86,160.86,0.0,44.0,450,N2LO,SIEGERT,-0.0,-0.2481,0.1749,0.0289,0.03717,-0.4028,0.1663,0.08387,-0.7454,0.0,0.0,-0.7565,3.34e-18,2.505e-18,-0.0,0.01163,1.364,1.256,0.0,-0.01163,30
0.7854,27.63,25.44,160.86,160.86,0.0,45.0,450,N2LO,SIEGERT,-0.0,-0.2336,0.179,0.0243,0.03617,-0.3851,0.1733,0.07885,-0.7503,0.0,0.0,-0.7621,-1.306e-17,-1.632e-18,-0.0,0.009923,1.397,1.286,-0.0,-0.009923,30
0.8029,28.27,26.01,160.86,160.86,0.0,46.0,450,N2LO,SIEGERT,0.0,-0.2191,0.1826,0.01964,0.03518,-0.3675,0.1798,0.07372,-0.755,0.0,5.874e-18,-0.7674,0.0,-5.587e-18,-0.0,0.008209,1.429,1.314,-0.0,-0.008209,30
0.8203,28.91,26.57,160.86,160.86,0.0,47.0,450,N2LO,SIEGERT,0.0,-0.2047,0.1858,0.01493,0.0342,-0.3498,0.1856,0.06847,-0.7594,0.0,4.022e-17,-0.7724,-6.251e-18,3.282e-17,-0.0,0.006492,1.461,1.343,0.0,-0.006492,30
0.8378,29.53,27.12,160.86,160.86,0.0,48.0,450,N2LO,SIEGERT,0.0,-0.1903,0.1884,0.01017,0.03323,-0.3322,0.1909,0.06314,-0.7635,0.0,-5.624e-18,-0.7772,0.0,6.124e-18,-0.0,0.004771,1.492,1.371,-0.0,-0.004771,30
0.8552,30.14,27.66,160.86,160.86,0.0,49.0,450,N2LO,SIEGERT,-0.0,-0.176,0.1906,0.005388,0.03227,-0.3146,0.1957,0.05774,-0.7674,0.0,4.408e-17,-0.7816,-6.004e-18,9.606e-17,-0.0,0.003046,1.523,1.398,-0.0,-0.003046,30
0.8727,30.73,28.19,160.86,160.86,0.0,50.0,450,N2LO,SIEGERT,0.0,-0.1618,0.1923,0.0005821,0.03131,-0.2972,0.1998,0.05227,-0.771,0.0,2.702e-17,-0.7858,-5.891e-18,2.357e-17,-0.0,0.001317,1.553,1.425,-0.0,-0.001317,30
0.8901,31.32,28.7,160.86,160.86,0.0,51.0,450,N2LO,SIEGERT,-0.0,-0.1477,0.1935,-0.004232,0.03037,-0.2798,0.2034,0.04676,-0.7745,0.0,-5.303e-18,-0.7898,0.0,1.446e-18,-0.0,-0.0004159,1.583,1.451,-0.0,0.0004159,30
0.9076,31.89,29.21,160.86,160.86,0.0,52.0,450,N2LO,SIEGERT,0.0,-0.1337,0.1943,-0.009044,0.02943,-0.2625,0.2064,0.04122,-0.7777,0.0,5.208e-18,-0.7936,-1.137e-17,-7.107e-19,-0.0,-0.002154,1.612,1.476,-0.0,0.002154,30
0.925,32.44,29.7,160.86,160.86,0.0,53.0,450,N2LO,SIEGERT,-0.0,-0.1199,0.1946,-0.01384,0.02851,-0.2454,0.2089,0.03565,-0.7807,0.0,0.0,-0.7971,5.592e-18,1.398e-18,-0.0,-0.003898,1.64,1.501,-0.0,0.003898,30
0.9425,32.98,30.17,160.86,160.86,0.0,54.0,450,N2LO,SIEGERT,0.0,-0.1062,0.1945,-0.01862,0.02759,-0.2284,0.2108,0.03008,-0.7835,0.0,5.035e-18,-0.8004,0.0,-1.376e-18,-0.0,-0.005648,1.667,1.525,0.0,0.005648,30
0.9599,33.51,30.63,160.86,160.86,0.0,55.0,450,N2LO,SIEGERT,-0.0,-0.09274,0.1939,-0.02336,0.02668,-0.2116,0.2121,0.02452,-0.7862,0.0,9.913e-18,-0.8036,-5.421e-18,3.388e-18,-0.0,-0.007405,1.693,1.548,-0.0,0.007405,30
0.9774,34.01,31.08,160.86,160.86,0.0,56.0,450,N2LO,SIEGERT,-0.0,-0.07948,0.1929,-0.02806,0.02578,-0.195,0.2129,0.01897,-0.7887,0.0,-4.883e-18,-0.8066,-5.344e-18,2.004e-18,-0.0,-0.009168,1.719,1.571,-0.0,0.009168,30
0.9948,34.5,31.51,160.86,160.86,0.0,57.0,450,N2LO,SIEGERT,0.0,-0.06643,0.1914,-0.03271,0.02489,-0.1786,0.2131,0.01345,-0.791,0.0,4.813e-18,-0.8094,0.0,-1.318e-18,-0.0,-0.01094,1.744,1.592,-0.0,0.01094,30
1.0123,34.97,31.92,160.86,160.86,0.0,58.0,450,N2LO,SIEGERT,0.0,-0.05363,0.1895,-0.03729,0.024,-0.1625,0.2128,0.007971,-0.7932,0.0,4.749e-18,-0.812,0.0,2.602e-18,-0.0,-0.01272,1.767,1.613,-0.0,0.01272,30
1.0297,35.42,32.31,160.86,160.86,0.0,59.0,450,N2LO,SIEGERT,-0.0,-0.04107,0.1872,-0.04181,0.02313,-0.1467,0.212,0.002543,-0.7952,0.0,4.688e-18,-0.8145,0.0,-6.424e-19,-0.0,-0.01451,1.79,1.633,-0.0,0.01451,30
1.0472,35.85,32.69,160.86,160.86,0.0,60.0,450,N2LO,SIEGERT,0.0,-0.02879,0.1845,-0.04625,0.02226,-0.1311,0.2107,-0.002823,-0.7971,0.0,4.632e-18,-0.8168,0.0,0.0,-0.0,-0.01631,1.812,1.652,-0.0,0.01631,30
1.0647,36.27,33.05,160.86,160.86,0.0,61.0,450,N2LO,SIEGERT,0.0,-0.01679,0.1814,-0.0506,0.02139,-0.1158,0.2089,-0.008117,-0.7989,0.0,4.579e-18,-0.819,0.0,2.513e-18,-0.0,-0.01812,1.833,1.67,0.0,0.01812,30
1.0821,36.66,33.39,160.86,160.86,0.0,62.0,450,N2LO,SIEGERT,0.0,-0.005101,0.1779,-0.05485,0.02053,-0.1009,0.2066,-0.01333,-0.8006,0.0,-4.53e-18,-0.821,0.0,-2.487e-18,-0.0,-0.01994,1.853,1.687,-0.0,0.01994,30
1.0996,37.03,33.71,160.86,160.86,0.0,63.0,450,N2LO,SIEGERT,-0.0,0.006276,0.174,-0.059,0.01968,-0.08624,0.2038,-0.01845,-0.8021,0.0,-4.485e-18,-0.823,0.0,1.232e-18,-0.0,-0.02177,1.871,1.704,-0.0,0.02177,30
1.117,37.38,34.01,160.86,160.86,0.0,64.0,450,N2LO,SIEGERT,0.0,0.01732,0.1698,-0.06305,0.01884,-0.07198,0.2005,-0.02346,-0.8035,0.0,4.443e-18,-0.8248,4.883e-18,-1.221e-18,-0.0,-0.02362,1.889,1.719,-0.0,0.02362,30
1.1345,37.71,34.29,160.86,160.86,0.0,65.0,450,N2LO,SIEGERT,0.0,0.02802,0.1652,-0.06697,0.018,-0.0581,0.1967,-0.02837,-0.8048,0.0,-4.404e-18,-0.8264,0.0,-1.211e-18,-0.0,-0.02548,1.906,1.733,-0.0,0.02548,30
1.1519,38.01,34.56,160.86,160.86,0.0,66.0,450,N2LO,SIEGERT,0.0,0.03835,0.1603,-0.07077,0.01716,-0.04462,0.1926,-0.03316,-0.806,0.0,-4.368e-18,-0.828,0.0,-1.802e-18,-0.0,-0.02736,1.921,1.747,0.0,0.02736,30
1.1694,38.3,34.8,160.86,160.86,0.0,67.0,450,N2LO,SIEGERT,-0.0,0.04832,0.155,-0.07444,0.01633,-0.03154,0.188,-0.03782,-0.8071,0.0,0.0,-0.8295,0.0,-1.193e-18,-0.0,-0.02924,1.936,1.759,-0.0,0.02924,30
1.1868,38.56,35.02,160.86,160.86,0.0,68.0,450,N2LO,SIEGERT,-0.0,0.05789,0.1495,-0.07796,0.01551,-0.01889,0.1829,-0.04234,-0.808,0.0,3.876e-17,-0.8308,-4.741e-18,4.03e-17,-0.0,-0.03115,1.949,1.77,-0.0,0.03115,30
1.2043,38.8,35.23,160.86,160.86,0.0,69.0,450,N2LO,SIEGERT,0.0,0.06707,0.1436,-0.08135,0.01468,-0.00668,0.1775,-0.04671,-0.8089,0.0,-4.28e-18,-0.832,-9.428e-18,-5.893e-19,-0.0,-0.03307,1.961,1.78,-0.0,0.03307,30
1.2217,39.02,35.41,160.86,160.86,0.0,70.0,450,N2LO,SIEGERT,-0.0,0.07584,0.1374,-0.08458,0.01387,0.005068,0.1716,-0.05094,-0.8097,0.0,0.0,-0.8332,0.0,5.862e-19,-0.0,-0.03501,1.972,1.79,0.0,0.03501,30
1.2392,39.22,35.57,160.86,160.86,0.0,71.0,450,N2LO,SIEGERT,0.0,0.08418,0.131,-0.08766,0.01305,0.01634,0.1654,-0.05501,-0.8105,0.0,4.234e-18,-0.8342,0.0,1.167e-18,-0.0,-0.03697,1.982,1.798,0.0,0.03697,30
1.2566,39.39,35.72,160.86,160.86,0.0,72.0,450,N2LO,SIEGERT,-0.0,0.09209,0.1243,-0.09058,0.01224,0.02713,0.1589,-0.0589,-0.8111,0.0,-4.216e-18,-0.8352,0.0,-5.812e-19,-0.0,-0.03894,1.991,1.805,0.0,0.03894,30
1.2741,39.54,35.84,160.86,160.86,0.0,73.0,450,N2LO,SIEGERT,-0.0,0.09956,0.1173,-0.09333,0.01143,0.03741,0.152,-0.06263,-0.8116,0.0,0.0,-0.836,1.39e-17,1.158e-18,-0.0,-0.04094,1.998,1.811,-0.0,0.04094,30
1.2915,39.67,35.94,160.86,160.86,0.0,74.0,450,N2LO,SIEGERT,-0.0,0.1066,0.1102,-0.09591,0.01063,0.04717,0.1447,-0.06618,-0.8121,0.0,0.0,-0.8368,0.0,1.155e-18,-0.0,-0.04295,2.005,1.816,0.0,0.04295,30
1.309,39.77,36.02,160.86,160.86,0.0,75.0,450,N2LO,SIEGERT,-0.0,0.1131,0.1028,-0.09832,0.009823,0.05641,0.1372,-0.06954,-0.8125,0.0,0.0,-0.8375,0.0,5.763e-19,-0.0,-0.04499,2.01,1.821,0.0,0.04499,30
1.3265,39.86,36.08,160.86,160.86,0.0,76.0,450,N2LO,SIEGERT,-0.0,0.1192,0.0952,-0.1005,0.009021,0.06511,0.1293,-0.07271,-0.8128,0.0,0.0,-0.8381,0.0,-5.753e-19,-0.0,-0.04705,2.014,1.824,0.0,0.04705,30
1.3439,39.92,36.12,160.86,160.86,0.0,77.0,450,N2LO,SIEGERT,-0.0,0.1248,0.08743,-0.1026,0.008222,0.07325,0.1212,-0.07568,-0.813,0.0,0.0,-0.8386,0.0,-1.149e-18,-0.0,-0.04913,2.017,1.826,-0.0,0.04913,30
1.3614,39.95,36.14,160.86,160.86,0.0,78.0,450,N2LO,SIEGERT,-0.0,0.1299,0.07949,-0.1044,0.007423,0.08083,0.1128,-0.07846,-0.8132,0.0,0.0,-0.839,0.0,5.743e-19,-0.0,-0.05123,2.019,1.827,0.0,0.05123,30
1.3788,39.97,36.15,160.86,160.86,0.0,79.0,450,N2LO,SIEGERT,0.0,0.1346,0.0714,-0.1061,0.006626,0.08783,0.1042,-0.08102,-0.8133,0.0,0.0,-0.8394,0.0,-5.743e-19,-0.0,-0.05336,2.02,1.827,0.0,0.05336,30
1.3963,39.96,36.13,160.86,160.86,0.0,80.0,450,N2LO,SIEGERT,-0.0,0.1387,0.06317,-0.1076,0.005829,0.09425,0.09536,-0.08338,-0.8133,0.0,0.0,-0.8397,0.0,-5.746e-19,-0.0,-0.05552,2.02,1.826,0.0,0.05552,30
1.4137,39.93,36.09,160.86,160.86,0.0,81.0,450,N2LO,SIEGERT,-0.0,0.1423,0.05482,-0.1089,0.005033,0.1001,0.08631,-0.08552,-0.8133,0.0,0.0,-0.8399,0.0,-1.15e-18,-0.0,-0.0577,2.018,1.824,0.0,0.0577,30
1.4312,39.88,36.03,160.86,160.86,0.0,82.0,450,N2LO,SIEGERT,0.0,0.1454,0.04638,-0.1099,0.004237,0.1053,0.07708,-0.08745,-0.8132,0.0,0.0,-0.84,0.0,5.761e-19,-0.0,-0.0599,2.016,1.821,-0.0,0.0599,30
1.4486,39.81,35.96,160.86,160.86,0.0,83.0,450,N2LO,SIEGERT,-0.0,0.148,0.03784,-0.1108,0.003441,0.1099,0.06767,-0.08915,-0.813,0.0,-4.172e-18,-0.84,0.0,0.0,-0.0,-0.06214,2.012,1.817,-0.0,0.06214,30
1.4661,39.71,35.86,160.86,160.86,0.0,84.0,450,N2LO,SIEGERT,-0.0,0.1501,0.02924,-0.1115,0.002645,0.1139,0.05812,-0.09063,-0.8127,0.0,0.0,-0.84,0.0,0.0,-0.0,-0.0644,2.007,1.812,0.0,0.0644,30
1.4835,39.6,35.75,160.86,160.86,0.0,85.0,450,N2LO,SIEGERT,-0.0,0.1517,0.02059,-0.112,0.001848,0.1173,0.04844,-0.09189,-0.8124,0.0,0.0,-0.8399,0.0,-5.807e-19,-0.0,-0.06669,2.001,1.807,-0.0,0.06669,30
1.501,39.46,35.62,160.86,160.86,0.0,86.0,450,N2LO,SIEGERT,-0.0,0.1528,0.0119,-0.1122,0.001051,0.12,0.03864,-0.09291,-0.8121,0.0,0.0,-0.8397,0.0,0.0,-0.0,-0.06901,1.995,1.8,-0.0,0.06901,30
1.5184,39.31,35.47,160.86,160.86,0.0,87.0,450,N2LO,SIEGERT,-0.0,0.1533,0.003199,-0.1123,0.0002524,0.1222,0.02876,-0.09371,-0.8116,0.0,0.0,-0.8395,0.0,0.0,-0.0,-0.07136,1.987,1.793,-0.0,0.07136,30
1.5359,39.13,35.3,160.86,160.86,0.0,88.0,450,N2LO,SIEGERT,0.0,0.1534,-0.005504,-0.1122,-0.0005473,0.1237,0.01881,-0.09428,-0.8111,0.0,-2.122e-18,-0.8392,0.0,2.94e-19,-0.0,-0.07375,1.978,1.784,-0.0,0.07375,30
1.5533,38.94,35.12,160.86,160.86,0.0,89.0,450,N2LO,SIEGERT,-0.0,0.1529,-0.01419,-0.1118,-0.001349,0.1245,0.008809,-0.09461,-0.8105,0.0,0.0,-0.8388,0.0,0.0,-0.0,-0.07616,1.968,1.775,0.0,0.07616,30
1.5708,38.73,34.92,160.86,160.86,0.0,90.0,450,N2LO,SIEGERT,-0.0,0.1519,-0.02284,-0.1113,-0.002152,0.1247,-0.001224,-0.09471,-0.8099,0.0,-2.144e-18,-0.8383,0.0,0.0,-0.0,-0.07861,1.957,1.765,0.0,0.07861,30
1.5882,38.49,34.7,160.86,160.86,0.0,91.0,450,N2LO,SIEGERT,-0.0,0.1504,-0.03144,-0.1105,-0.002957,0.1243,-0.01127,-0.09457,-0.8092,0.0,-2.157e-18,-0.8378,0.0,-1.496e-18,-0.0,-0.08109,1.946,1.754,-0.0,0.08109,30
1.6057,38.24,34.47,160.86,160.86,0.0,92.0,450,N2LO,SIEGERT,-0.0,0.1483,-0.03997,-0.1096,-0.003764,0.1232,-0.0213,-0.0942,-0.8085,0.0,0.0,-0.8372,0.0,0.0,-0.0,-0.08361,1.933,1.742,-0.0,0.08361,30
1.6232,37.98,34.22,160.86,160.86,0.0,93.0,450,N2LO,SIEGERT,-0.0,0.1458,-0.04841,-0.1084,-0.004574,0.1215,-0.03131,-0.0936,-0.8076,0.0,2.186e-18,-0.8365,0.0,-6.066e-19,-0.0,-0.08616,1.919,1.729,-0.0,0.08616,30
1.6406,37.69,33.95,160.86,160.86,0.0,94.0,450,N2LO,SIEGERT,-0.0,0.1428,-0.05675,-0.107,-0.005387,0.1191,-0.04126,-0.09277,-0.8068,0.0,0.0,-0.8357,0.0,-6.113e-19,-0.0,-0.08875,1.905,1.716,-0.0,0.08875,30
1.6581,37.39,33.68,160.86,160.86,0.0,95.0,450,N2LO,SIEGERT,-0.0,0.1392,-0.06497,-0.1055,-0.006202,0.1161,-0.05115,-0.09171,-0.8058,0.0,2.221e-18,-0.8348,0.0,0.0,-0.0,-0.09138,1.89,1.702,0.0,0.09138,30
1.6755,37.07,33.39,160.86,160.86,0.0,96.0,450,N2LO,SIEGERT,-0.0,0.1352,-0.07306,-0.1037,-0.007021,0.1124,-0.06095,-0.09041,-0.8048,0.0,-3.36e-17,-0.8339,0.0,-2.984e-17,-0.0,-0.09404,1.873,1.687,-0.0,0.09404,30
1.693,36.73,33.08,160.86,160.86,0.0,97.0,450,N2LO,SIEGERT,-0.0,0.1307,-0.08098,-0.1018,-0.007843,0.1082,-0.07064,-0.08889,-0.8037,0.0,-2.26e-18,-0.8329,0.0,-3.138e-19,-0.0,-0.09675,1.857,1.672,-0.0,0.09675,30
1.7104,36.38,32.76,160.86,160.86,0.0,98.0,450,N2LO,SIEGERT,-0.0,0.1257,-0.08874,-0.09962,-0.008669,0.1032,-0.0802,-0.08715,-0.8026,0.0,0.0,-0.8318,0.0,-6.336e-19,-0.0,-0.09949,1.839,1.656,0.0,0.09949,30
1.7279,36.02,32.43,160.86,160.86,0.0,99.0,450,N2LO,SIEGERT,0.0,0.1203,-0.09631,-0.09728,-0.009498,0.0977,-0.08961,-0.08518,-0.8013,0.0,-2.305e-18,-0.8307,1.024e-17,-3.2e-19,-0.0,-0.1023,1.82,1.639,0.0,0.1023,30
1.7453,35.64,32.09,160.86,160.86,0.0,100.0,450,N2LO,SIEGERT,-0.0,0.1143,-0.1037,-0.09476,-0.01033,0.09154,-0.09885,-0.083,-0.8001,0.0,0.0,-0.8294,5.176e-18,3.235e-19,-0.0,-0.1051,1.801,1.622,0.0,0.1051,30
1.7628,35.25,31.73,160.86,160.86,0.0,101.0,450,N2LO,SIEGERT,-0.0,0.108,-0.1108,-0.09206,-0.01117,0.08476,-0.1079,-0.0806,-0.7987,0.0,-2.356e-18,-0.8281,-5.234e-18,9.813e-19,-0.0,-0.108,1.781,1.604,0.0,0.108,30
1.7802,34.84,31.36,160.86,160.86,0.0,102.0,450,N2LO,SIEGERT,0.0,0.1012,-0.1177,-0.08917,-0.01201,0.07737,-0.1168,-0.07799,-0.7973,0.0,0.0,-0.8267,5.295e-18,-9.928e-19,-0.0,-0.1109,1.761,1.585,-0.0,0.1109,30
1.7977,34.42,30.99,160.86,160.86,0.0,103.0,450,N2LO,SIEGERT,0.0,0.09392,-0.1244,-0.08611,-0.01286,0.06937,-0.1254,-0.07517,-0.7958,0.0,2.412e-18,-0.8251,5.359e-18,2.68e-18,-0.0,-0.1138,1.74,1.566,-0.0,0.1138,30
1.8151,33.99,30.6,160.86,160.86,0.0,104.0,450,N2LO,SIEGERT,-0.0,0.08626,-0.1308,-0.08289,-0.01371,0.06079,-0.1338,-0.07215,-0.7942,0.0,-2.443e-18,-0.8235,0.0,-6.784e-19,-0.0,-0.1168,1.718,1.546,0.0,0.1168,30
1.8326,33.55,30.2,160.86,160.86,0.0,105.0,450,N2LO,SIEGERT,-0.0,0.07819,-0.1369,-0.07949,-0.01457,0.05162,-0.1419,-0.06893,-0.7926,0.0,0.0,-0.8218,-5.499e-18,1.375e-18,-0.0,-0.1199,1.696,1.526,0.0,0.1199,30
1.85,33.1,29.79,160.86,160.86,0.0,106.0,450,N2LO,SIEGERT,-0.0,0.06973,-0.1427,-0.07594,-0.01543,0.04188,-0.1497,-0.06552,-0.7908,0.0,4.265e-17,-0.82,5.574e-18,3.414e-17,-0.0,-0.123,1.673,1.506,-0.0,0.123,30
1.8675,32.63,29.38,160.86,160.86,0.0,107.0,450,N2LO,SIEGERT,-0.0,0.06089,-0.1482,-0.07223,-0.0163,0.03157,-0.1573,-0.06193,-0.789,0.0,0.0,-0.8181,1.696e-17,0.0,-0.0,-0.1261,1.649,1.485,-0.0,0.1261,30
1.885,32.16,28.96,160.86,160.86,0.0,108.0,450,N2LO,SIEGERT,-0.0,0.05169,-0.1534,-0.06837,-0.01717,0.02071,-0.1645,-0.05815,-0.7871,0.0,2.582e-18,-0.8161,-5.735e-18,0.0,-0.0,-0.1293,1.625,1.463,0.0,0.1293,30
1.9024,31.68,28.52,160.86,160.86,0.0,109.0,450,N2LO,SIEGERT,-0.0,0.04214,-0.1582,-0.06437,-0.01805,0.009307,-0.1714,-0.05421,-0.7851,0.0,-5.243e-18,-0.814,0.0,0.0,-0.0,-0.1325,1.601,1.442,-0.0,0.1325,30
