THCM,CROSS,CROSS2,P1,P2,PHIP,angle,CUTOFF,FORCE,WAVE,T11D,T20D,T21D,T22D,T11D2,T20D2,T21D2,T22D2,AX,AY,AZ,AX2,AY2,AZ2,POLNOUT(y),POLNOUT2(y),CROSSCAP,CROSSCAP2,AYN1CAP,AYN1CAP2,Energy
1.2741,157.2,169.7,24.3,24.3,0.0,73.0,450,LO,SIEGERT,-0.0,0.01249,-0.007427,0.02388,-0.0004706,0.07145,-0.003576,0.0176,-0.9483,0.0,-8.704e-19,-0.8761,-2.835e-20,0.0,-0.0,-0.2515,3.01,3.249,-0.0,0.2515,2.75
1.2915,158.9,171.3,24.3,24.3,0.0,74.0,450,LO,SIEGERT,0.0,0.01228,-0.007057,0.02381,-0.0004555,0.07076,-0.003338,0.01756,-0.9488,0.0,-8.612e-19,-0.8773,-3.119e-20,0.0,-0.0,-0.2504,3.042,3.281,-0.0,0.2504,2.75
1.309,160.5,172.9,24.3,24.3,0.0,75.0,450,LO,SIEGERT,0.0,0.01208,-0.006698,0.02374,-0.0004406,0.07011,-0.003108,0.01752,-0.9493,0.0,-8.525e-19,-0.8785,-2.4720000000000003e-20,0.0,-0.0,-0.2494,3.073,3.312,0.0,0.2494,2.75
1.3265,162.0,174.5,24.3,24.3,0.0,76.0,450,LO,SIEGERT,-0.0,0.0119,-0.006351,0.02367,-0.0004258,0.06951,-0.002886,0.01748,-0.9497,0.0,8.445e-19,-0.8795,-1.225e-20,-6.274e-18,-0.0,-0.2485,3.102,3.341,-0.0,0.2485,2.75
1.3439,163.4,175.9,24.3,24.3,0.0,77.0,450,LO,SIEGERT,-0.0,0.01174,-0.006014,0.02361,-0.0004112,0.06895,-0.00267,0.01745,-0.9502,0.0,1.674e-18,-0.8805,2.1270000000000003e-20,0.0,-0.0,-0.2476,3.13,3.368,0.0,0.2476,2.75
1.3614,164.8,177.2,24.3,24.3,0.0,78.0,450,LO,SIEGERT,0.0,0.01158,-0.005686,0.02355,-0.0003968,0.06844,-0.002461,0.01742,-0.9505,0.0,0.0,-0.8814,1.8090000000000003e-20,0.0,-0.0,-0.2468,3.156,3.394,0.0,0.2468,2.75
1.3788,166.1,178.5,24.3,24.3,0.0,79.0,450,LO,SIEGERT,-0.0,0.01144,-0.005368,0.02349,-0.0003824,0.06797,-0.002258,0.01739,-0.9509,0.0,1.648e-18,-0.8822,5.988e-21,-6.132e-18,-0.0,-0.246,3.18,3.418,0.0,0.246,2.75
1.3963,167.2,179.7,24.3,24.3,0.0,80.0,450,LO,SIEGERT,0.0,0.01131,-0.005059,0.02344,-0.0003683,0.06754,-0.002061,0.01736,-0.9512,0.0,-8.181e-19,-0.883,-1.487e-20,6.092e-18,-0.0,-0.2453,3.202,3.441,0.0,0.2453,2.75
1.4137,168.3,180.7,24.3,24.3,0.0,81.0,450,LO,SIEGERT,0.0,0.01119,-0.004757,0.02339,-0.0003542,0.06715,-0.001869,0.01733,-0.9515,0.0,0.0,-0.8836,5.9140000000000004e-21,-6.056e-18,-0.0,-0.2447,3.223,3.461,0.0,0.2447,2.75
1.4312,169.3,181.7,24.3,24.3,0.0,82.0,450,LO,SIEGERT,-0.0,0.01107,-0.004462,0.02335,-0.0003403,0.0668,-0.001682,0.01731,-0.9517,0.0,8.081e-19,-0.8843,4.1170000000000004e-20,6.023e-18,-0.0,-0.2441,3.242,3.48,-0.0,0.2441,2.75
1.4486,170.2,182.6,24.3,24.3,0.0,83.0,450,LO,SIEGERT,-0.0,0.01097,-0.004174,0.0233,-0.0003265,0.06648,-0.001498,0.01729,-0.952,0.0,-8.039e-19,-0.8848,1.1710000000000001e-20,0.0,-0.0,-0.2436,3.259,3.497,-0.0,0.2436,2.75
1.4661,171.0,183.4,24.3,24.3,0.0,84.0,450,LO,SIEGERT,-0.0,0.01087,-0.003892,0.02327,-0.0003128,0.0662,-0.001319,0.01728,-0.9522,0.0,8.001e-19,-0.8853,5.828e-21,-5.968e-18,-0.0,-0.2432,3.275,3.512,0.0,0.2432,2.75
1.4835,171.7,184.1,24.3,24.3,0.0,85.0,450,LO,SIEGERT,-0.0,0.01078,-0.003615,0.02323,-0.0002992,0.06595,-0.001142,0.01726,-0.9523,0.0,7.968e-19,-0.8857,4.935e-20,0.0,-0.0,-0.2428,3.288,3.526,-0.0,0.2428,2.75
1.501,172.3,184.7,24.3,24.3,0.0,86.0,450,LO,SIEGERT,-0.0,0.0107,-0.003343,0.0232,-0.0002858,0.06574,-0.0009681,0.01725,-0.9525,0.0,-7.941e-19,-0.8861,-3.472e-20,0.0,-0.0,-0.2424,3.3,3.537,0.0,0.2424,2.75
1.5184,172.8,185.2,24.3,24.3,0.0,87.0,450,LO,SIEGERT,-0.0,0.01062,-0.003075,0.02317,-0.0002724,0.06557,-0.0007962,0.01725,-0.9526,0.0,-5.146e-17,-0.8864,1.039e-19,-6.501e-17,-0.0,-0.2421,3.309,3.547,0.0,0.2421,2.75
1.5359,173.2,185.6,24.3,24.3,0.0,88.0,450,LO,SIEGERT,-0.0,0.01055,-0.00281,0.02315,-0.0002591,0.06542,-0.0006259,0.01724,-0.9527,0.0,1.58e-18,-0.8866,1.1520000000000001e-20,5.897e-18,-0.0,-0.2419,3.317,3.554,-0.0,0.2419,2.75
1.5533,173.5,185.9,24.3,24.3,0.0,89.0,450,LO,SIEGERT,-0.0,0.01049,-0.002548,0.02313,-0.0002459,0.06531,-0.0004567,0.01724,-0.9527,0.0,-7.885e-19,-0.8868,-8.624e-21,5.887e-18,-0.0,-0.2417,3.323,3.56,-0.0,0.2417,2.75
1.5708,173.7,186.1,24.3,24.3,0.0,90.0,450,LO,SIEGERT,-0.0,0.01043,-0.002289,0.02312,-0.0002328,0.06524,-0.0002881,0.01724,-0.9528,0.0,0.0,-0.8869,2.871e-20,-5.881e-18,-0.0,-0.2416,3.327,3.564,-0.0,0.2416,2.75
1.5882,173.8,186.2,24.3,24.3,0.0,91.0,450,LO,SIEGERT,-0.0,0.01038,-0.002031,0.02311,-0.0002197,0.06519,-0.0001195,0.01725,-0.9528,0.0,-7.87e-19,-0.887,0.0,5.877e-18,-0.0,-0.2415,3.329,3.566,0.0,0.2415,2.75
1.6057,173.8,186.2,24.3,24.3,0.0,92.0,450,LO,SIEGERT,0.0,0.01033,-0.001774,0.0231,-0.0002067,0.06518,4.95e-05,0.01725,-0.9528,0.0,7.87e-19,-0.887,-2.2960000000000003e-20,0.0,-0.0,-0.2415,3.329,3.566,0.0,0.2415,2.75
1.6232,173.7,186.1,24.3,24.3,0.0,93.0,450,LO,SIEGERT,-0.0,0.01029,-0.001517,0.0231,-0.0001938,0.0652,0.0002195,0.01726,-0.9527,0.0,7.875e-19,-0.8869,-6.317e-20,0.0,-0.0,-0.2416,3.327,3.564,-0.0,0.2416,2.75
1.6406,173.5,185.9,24.3,24.3,0.0,94.0,450,LO,SIEGERT,-0.0,0.01025,-0.00126,0.0231,-0.000181,0.06526,0.0003909,0.01728,-0.9526,0.0,0.0,-0.8868,2.3000000000000002e-20,0.0,-0.0,-0.2417,3.323,3.561,0.0,0.2417,2.75
1.6581,173.2,185.6,24.3,24.3,0.0,95.0,450,LO,SIEGERT,-0.0,0.01022,-0.001003,0.0231,-0.0001682,0.06535,0.0005643,0.01729,-0.9525,0.0,0.0,-0.8866,5.758e-21,0.0,-0.0,-0.2419,3.318,3.555,0.0,0.2419,2.75
1.6755,172.8,185.2,24.3,24.3,0.0,96.0,450,LO,SIEGERT,-0.0,0.0102,-0.0007434,0.02311,-0.0001554,0.06547,0.0007402,0.01731,-0.9524,0.0,1.583e-18,-0.8864,-2.0200000000000003e-20,0.0,-0.0,-0.2421,3.31,3.547,0.0,0.2421,2.75
1.693,172.3,184.7,24.3,24.3,0.0,97.0,450,LO,SIEGERT,-0.0,0.01018,-0.000482,0.02312,-0.0001427,0.06563,0.000919,0.01734,-0.9523,0.0,-1.588e-18,-0.8861,-2.025e-20,0.0,-0.0,-0.2424,3.3,3.538,-0.0,0.2424,2.75
1.7104,171.7,184.1,24.3,24.3,0.0,98.0,450,LO,SIEGERT,0.0,0.01016,-0.000218,0.02314,-0.00013,0.06582,0.001101,0.01736,-0.9521,0.0,0.0,-0.8857,-3.7730000000000003e-20,0.0,-0.0,-0.2427,3.289,3.526,-0.0,0.2427,2.75
1.7279,171.0,183.4,24.3,24.3,0.0,99.0,450,LO,SIEGERT,0.0,0.01016,4.929e-05,0.02316,-0.0001174,0.06605,0.001288,0.01739,-0.9519,0.0,1.6e-18,-0.8853,-5.827000000000001e-20,0.0,-0.0,-0.2431,3.276,3.513,0.0,0.2431,2.75
1.7453,170.2,182.6,24.3,24.3,0.0,100.0,450,LO,SIEGERT,-0.0,0.01016,0.0003205,0.02318,-0.0001048,0.06631,0.001479,0.01742,-0.9516,0.0,-1.607e-18,-0.8847,2.6340000000000003e-20,-5.993e-18,-0.0,-0.2436,3.26,3.497,-0.0,0.2436,2.75
1.7628,169.4,181.7,24.3,24.3,0.0,101.0,450,LO,SIEGERT,-0.0,0.01016,0.0005963,0.02321,-9.223e-05,0.06661,0.001675,0.01745,-0.9514,0.0,1.616e-18,-0.8842,2.353e-20,-6.023e-18,-0.0,-0.2441,3.243,3.48,0.0,0.2441,2.75
1.7802,168.4,180.7,24.3,24.3,0.0,102.0,450,LO,SIEGERT,0.0,0.01017,0.0008773,0.02324,-7.967e-05,0.06695,0.001876,0.01749,-0.9511,0.0,-1.625e-18,-0.8835,-5.3220000000000007e-20,0.0,-0.0,-0.2447,3.224,3.461,0.0,0.2447,2.75
1.7977,167.3,179.7,24.3,24.3,0.0,103.0,450,LO,SIEGERT,0.0,0.0102,0.001164,0.02328,-6.712e-05,0.06733,0.002083,0.01753,-0.9507,0.0,0.0,-0.8828,-1.7850000000000003e-20,-6.092e-18,-0.0,-0.2453,3.203,3.44,-0.0,0.2453,2.75
1.8151,166.1,178.5,24.3,24.3,0.0,104.0,450,LO,SIEGERT,-0.0,0.01022,0.001457,0.02331,-5.458e-05,0.06775,0.002297,0.01757,-0.9504,0.0,0.0,-0.8821,5.989e-21,0.0,-0.0,-0.246,3.181,3.418,-0.0,0.246,2.75
1.8326,164.8,177.2,24.3,24.3,0.0,105.0,450,LO,SIEGERT,-0.0,0.01026,0.001757,0.02335,-4.205e-05,0.06822,0.002518,0.01761,-0.95,0.0,1.66e-18,-0.8812,1.508e-20,0.0,-0.0,-0.2468,3.156,3.393,-0.0,0.2468,2.75
1.85,163.4,175.8,24.3,24.3,0.0,106.0,450,LO,SIEGERT,-0.0,0.01031,0.002065,0.0234,-2.951e-05,0.06873,0.002746,0.01765,-0.9495,0.0,1.674e-18,-0.8803,-1.8240000000000002e-20,0.0,-0.0,-0.2476,3.13,3.367,0.0,0.2476,2.75
1.8675,162.0,174.4,24.3,24.3,0.0,107.0,450,LO,SIEGERT,0.0,0.01037,0.002381,0.02344,-1.697e-05,0.06928,0.002983,0.0177,-0.9491,0.0,0.0,-0.8793,-6.13e-21,-6.277e-18,-0.0,-0.2485,3.102,3.339,0.0,0.2485,2.75
1.885,160.4,172.8,24.3,24.3,0.0,108.0,450,LO,SIEGERT,-0.0,0.01044,0.002705,0.02349,-4.412e-06,0.06988,0.003227,0.01775,-0.9486,0.0,-1.705e-18,-0.8782,6.184e-21,-6.333e-18,-0.0,-0.2495,3.073,3.31,0.0,0.2495,2.75
1.9024,158.8,171.2,24.3,24.3,0.0,109.0,450,LO,SIEGERT,-0.0,0.01052,0.003039,0.02355,8.16e-06,0.07053,0.003481,0.0178,-0.948,0.0,0.0,-0.8771,-6.243e-20,6.393e-18,-0.0,-0.2505,3.041,3.279,-0.0,0.2505,2.75
1.9199,157.1,169.5,24.3,24.3,0.0,110.0,450,LO,SIEGERT,-0.0,0.01061,0.003384,0.0236,2.075e-05,0.07124,0.003744,0.01785,-0.9474,0.0,0.0,-0.8758,5.045e-20,0.0,-0.0,-0.2516,3.008,3.246,-0.0,0.2516,2.75
1.9373,155.3,167.7,24.3,24.3,0.0,111.0,450,LO,SIEGERT,-0.0,0.01072,0.003739,0.02366,3.338e-05,0.072,0.004017,0.0179,-0.9468,0.0,0.0,-0.8745,-3.187e-21,6.527e-18,-0.0,-0.2527,2.974,3.211,0.0,0.2527,2.75
1.9548,153.4,165.8,24.3,24.3,0.0,112.0,450,LO,SIEGERT,-0.0,0.01085,0.004105,0.02372,4.603e-05,0.07281,0.0043,0.01796,-0.9462,0.0,0.0,-0.8731,-6.446e-21,0.0,-0.0,-0.254,2.938,3.175,-0.0,0.254,2.75
1.9722,151.5,163.9,24.3,24.3,0.0,113.0,450,LO,SIEGERT,0.0,0.01099,0.004483,0.02378,5.872e-05,0.07369,0.004594,0.01801,-0.9455,0.0,0.0,-0.8716,1.3050000000000001e-20,-6.68e-18,-0.0,-0.2553,2.9,3.138,0.0,0.2553,2.75
1.9897,149.4,161.8,24.3,24.3,0.0,114.0,450,LO,SIEGERT,-0.0,0.01115,0.004874,0.02385,7.146e-05,0.07463,0.004899,0.01806,-0.9447,0.0,-5.494e-18,-0.87,-5.2840000000000004e-20,0.0,-0.0,-0.2566,2.861,3.099,-0.0,0.2566,2.75
2.0071,147.3,159.7,24.3,24.3,0.0,115.0,450,LO,SIEGERT,-0.0,0.01132,0.005278,0.02391,8.425e-05,0.07563,0.005216,0.01812,-0.9439,0.0,-1.858e-18,-0.8682,-1.3380000000000001e-20,0.0,-0.0,-0.258,2.821,3.059,0.0,0.258,2.75
2.0246,145.1,157.5,24.3,24.3,0.0,116.0,450,LO,SIEGERT,-0.0,0.01152,0.005696,0.02398,9.709e-05,0.07671,0.005545,0.01817,-0.9431,0.0,0.0,-0.8664,-2.714e-20,0.0,-0.0,-0.2596,2.779,3.017,0.0,0.2596,2.75
2.042,142.9,155.3,24.3,24.3,0.0,117.0,450,LO,SIEGERT,-0.0,0.01174,0.006128,0.02405,0.00011,0.07785,0.005887,0.01823,-0.9421,0.0,6.128e-17,-0.8645,2.753e-20,1.41e-17,-0.0,-0.2611,2.736,2.974,-0.0,0.2611,2.75
2.0595,140.6,153.0,24.3,24.3,0.0,118.0,450,LO,SIEGERT,-0.0,0.01199,0.006576,0.02412,0.000123,0.07908,0.006241,0.01828,-0.9412,0.0,0.0,-0.8625,-1.397e-20,0.0,-0.0,-0.2628,2.692,2.93,-0.0,0.2628,2.75
2.0769,138.2,150.6,24.3,24.3,0.0,119.0,450,LO,SIEGERT,-0.0,0.01226,0.00704,0.02419,0.000136,0.08038,0.006609,0.01834,-0.9402,0.0,-5.94e-18,-0.8603,-4.258e-20,-7.267e-18,-0.0,-0.2645,2.646,2.884,0.0,0.2645,2.75
2.0944,135.8,148.2,24.3,24.3,0.0,120.0,450,LO,SIEGERT,-0.0,0.01256,0.00752,0.02426,0.0001491,0.08178,0.006991,0.01839,-0.9391,0.0,2.016e-18,-0.858,3.2460000000000005e-20,0.0,-0.0,-0.2663,2.6,2.838,0.0,0.2663,2.75
2.1118,133.3,145.7,24.3,24.3,0.0,121.0,450,LO,SIEGERT,-0.0,0.01288,0.008018,0.02433,0.0001623,0.08326,0.007387,0.01844,-0.9379,0.0,2.053e-18,-0.8556,-4.769e-20,0.0,-0.0,-0.2682,2.552,2.79,-0.0,0.2682,2.75
2.1293,130.7,143.2,24.3,24.3,0.0,122.0,450,LO,SIEGERT,-0.0,0.01325,0.008533,0.0244,0.0001756,0.08484,0.007797,0.01849,-0.9367,0.0,0.0,-0.853,4.4800000000000007e-20,-7.646e-18,-0.0,-0.2702,2.503,2.741,-0.0,0.2702,2.75
2.1468,128.1,140.6,24.3,24.3,0.0,123.0,450,LO,SIEGERT,-0.0,0.01364,0.009068,0.02448,0.0001889,0.08652,0.008223,0.01854,-0.9354,0.0,0.0,-0.8503,1.521e-20,0.0,-0.0,-0.2722,2.453,2.692,0.0,0.2722,2.75
2.1642,125.5,137.9,24.3,24.3,0.0,124.0,450,LO,SIEGERT,-0.0,0.01408,0.009621,0.02455,0.0002024,0.08831,0.008664,0.01858,-0.9341,0.0,0.0,-0.8475,-4.65e-20,-7.936e-18,-0.0,-0.2744,2.403,2.641,-0.0,0.2744,2.75
2.1817,122.8,135.2,24.3,24.3,0.0,125.0,450,LO,SIEGERT,-0.0,0.01455,0.0102,0.02462,0.000216,0.09022,0.00912,0.01862,-0.9326,0.0,2.229e-18,-0.8445,-3.5570000000000005e-20,8.093e-18,-0.0,-0.2766,2.351,2.59,-0.0,0.2766,2.75
2.1991,120.0,132.5,24.3,24.3,0.0,126.0,450,LO,SIEGERT,-0.0,0.01507,0.01079,0.02469,0.0002297,0.09224,0.009593,0.01866,-0.9311,0.0,2.279e-18,-0.8413,6.453e-20,0.0,-0.0,-0.2789,2.299,2.538,-0.0,0.2789,2.75
2.2166,117.3,129.7,24.3,24.3,0.0,127.0,450,LO,SIEGERT,-0.0,0.01564,0.01141,0.02476,0.0002435,0.09439,0.01008,0.0187,-0.9295,0.0,-2.333e-18,-0.8379,1.071e-19,1.687e-17,-0.0,-0.2813,2.246,2.485,-0.0,0.2813,2.75
2.234,114.5,127.0,24.3,24.3,0.0,128.0,450,LO,SIEGERT,-0.0,0.01626,0.01205,0.02482,0.0002574,0.09668,0.01059,0.01873,-0.9277,0.0,-4.781e-18,-0.8344,8.419e-21,0.0,-0.0,-0.2837,2.192,2.431,-0.0,0.2837,2.75
2.2515,111.6,124.1,24.3,24.3,0.0,129.0,450,LO,SIEGERT,-0.0,0.01694,0.01271,0.02489,0.0002714,0.09912,0.01111,0.01875,-0.9259,0.0,2.451e-18,-0.8306,-5.1670000000000004e-20,0.0,-0.0,-0.2863,2.138,2.377,-0.0,0.2863,2.75
2.2689,108.8,121.3,24.3,24.3,0.0,130.0,450,LO,SIEGERT,-0.0,0.01767,0.0134,0.02495,0.0002856,0.1017,0.01165,0.01877,-0.924,0.0,-2.515e-18,-0.8266,0.0,-9.025e-18,-0.0,-0.289,2.083,2.322,0.0,0.289,2.75
2.2864,105.9,118.4,24.3,24.3,0.0,131.0,450,LO,SIEGERT,-0.0,0.01847,0.01411,0.02501,0.0002998,0.1045,0.01221,0.01879,-0.9219,0.0,-2.584e-18,-0.8224,-6.32e-20,-9.245e-18,-0.0,-0.2917,2.028,2.267,0.0,0.2917,2.75
2.3038,103.0,115.5,24.3,24.3,0.0,132.0,450,LO,SIEGERT,-0.0,0.01934,0.01485,0.02507,0.0003143,0.1074,0.01278,0.0188,-0.9197,0.0,2.657e-18,-0.818,1.388e-20,2.843e-17,-0.0,-0.2945,1.972,2.212,-0.0,0.2945,2.75
2.3213,100.1,112.6,24.3,24.3,0.0,133.0,450,LO,SIEGERT,-0.0,0.02028,0.01561,0.02512,0.0003288,0.1105,0.01337,0.0188,-0.9174,0.0,0.0,-0.8133,3.3230000000000004e-20,0.0,-0.0,-0.2975,1.916,2.156,0.0,0.2975,2.75
2.3387,97.14,109.7,24.3,24.3,0.0,134.0,450,LO,SIEGERT,-0.0,0.02131,0.0164,0.02517,0.0003435,0.1138,0.01398,0.0188,-0.9149,0.0,-2.817e-18,-0.8083,-1.7060000000000002e-20,-9.981e-18,-0.0,-0.3005,1.86,2.1,0.0,0.3005,2.75
2.3562,94.2,106.7,24.3,24.3,0.0,135.0,450,LO,SIEGERT,-0.0,0.02242,0.01722,0.02521,0.0003583,0.1173,0.01461,0.01879,-0.9122,0.0,2.905e-18,-0.8031,-5.007e-21,-1.026e-17,-0.0,-0.3036,1.804,2.044,-0.0,0.3036,2.75
2.3736,91.26,103.8,24.3,24.3,0.0,136.0,450,LO,SIEGERT,-0.0,0.02363,0.01808,0.02525,0.0003733,0.1211,0.01525,0.01877,-0.9094,0.0,0.0,-0.7975,-2.575e-21,1.055e-17,-0.0,-0.3068,1.748,1.988,-0.0,0.3068,2.75
2.3911,88.31,100.8,24.3,24.3,0.0,137.0,450,LO,SIEGERT,-0.0,0.02495,0.01896,0.02528,0.0003884,0.125,0.01592,0.01874,-0.9064,0.0,0.0,-0.7916,1.8550000000000002e-20,0.0,-0.0,-0.3101,1.691,1.931,0.0,0.3101,2.75
2.4086,85.37,97.91,24.3,24.3,0.0,138.0,450,LO,SIEGERT,-0.0,0.02638,0.01987,0.0253,0.0004036,0.1293,0.0166,0.01869,-0.9031,0.0,0.0,-0.7854,-9.552e-20,0.0,-0.0,-0.3135,1.635,1.875,0.0,0.3135,2.75
2.426,82.43,94.98,24.3,24.3,0.0,139.0,450,LO,SIEGERT,-0.0,0.02792,0.02082,0.02532,0.000419,0.1338,0.01729,0.01864,-0.8997,0.0,-3.319e-18,-0.7788,4.2200000000000005e-20,0.0,-0.0,-0.3169,1.579,1.819,-0.0,0.3169,2.75
2.4435,79.5,92.06,24.3,24.3,0.0,140.0,450,LO,SIEGERT,-0.0,0.02961,0.0218,0.02533,0.0004345,0.1386,0.01801,0.01858,-0.896,0.0,0.0,-0.7718,6.676000000000001e-20,-1.189e-17,-0.0,-0.3205,1.523,1.763,0.0,0.3205,2.75
2.4609,76.59,89.15,24.3,24.3,0.0,141.0,450,LO,SIEGERT,-0.0,0.03143,0.02282,0.02533,0.00045,0.1437,0.01874,0.0185,-0.8921,0.0,-3.573e-18,-0.7643,-2.398e-20,0.0,-0.0,-0.3241,1.467,1.707,0.0,0.3241,2.75
2.4784,73.69,86.26,24.3,24.3,0.0,142.0,450,LO,SIEGERT,-0.0,0.03342,0.02387,0.02532,0.0004657,0.1492,0.01948,0.01841,-0.8878,0.0,0.0,-0.7565,1.859e-20,0.0,-0.0,-0.3278,1.411,1.652,-0.0,0.3278,2.75
2.4958,70.82,83.39,24.3,24.3,0.0,143.0,450,LO,SIEGERT,-0.0,0.03558,0.02496,0.0253,0.0004815,0.155,0.02024,0.01831,-0.8833,0.0,0.0,-0.7481,4.8060000000000005e-20,1.312e-17,-0.0,-0.3315,1.356,1.597,0.0,0.3315,2.75
2.5133,67.97,80.55,24.3,24.3,0.0,144.0,450,LO,SIEGERT,-0.0,0.03792,0.02609,0.02527,0.0004973,0.1611,0.02101,0.01819,-0.8784,0.0,-4.026e-18,-0.7392,-1.062e-19,-4.076e-17,-0.0,-0.3353,1.302,1.543,-0.0,0.3353,2.75
2.5307,65.15,77.74,24.3,24.3,0.0,145.0,450,LO,SIEGERT,-0.0,0.04047,0.02726,0.02523,0.0005132,0.1677,0.0218,0.01805,-0.8731,0.0,4.2e-18,-0.7298,1.3750000000000002e-20,0.0,-0.0,-0.3391,1.248,1.489,0.0,0.3391,2.75
2.5482,62.36,74.95,24.3,24.3,0.0,146.0,450,LO,SIEGERT,-0.0,0.04325,0.02847,0.02517,0.0005291,0.1748,0.02259,0.01789,-0.8675,0.0,-4.388e-18,-0.7198,-4.9910000000000007e-20,0.0,-0.0,-0.343,1.194,1.435,-0.0,0.343,2.75
2.5656,59.61,72.21,24.3,24.3,0.0,147.0,450,LO,SIEGERT,-0.0,0.04628,0.02972,0.02509,0.000545,0.1823,0.0234,0.01772,-0.8614,0.0,0.0,-0.7092,1.48e-20,0.0,-0.0,-0.3469,1.141,1.383,0.0,0.3469,2.75
2.5831,56.89,69.5,24.3,24.3,0.0,148.0,450,LO,SIEGERT,-0.0,0.04957,0.03102,0.025,0.0005608,0.1902,0.02421,0.01752,-0.8548,0.0,-4.81e-18,-0.6979,3.845e-20,3.15e-17,-0.0,-0.3507,1.089,1.331,-0.0,0.3507,2.75
2.6005,54.22,66.83,24.3,24.3,0.0,149.0,450,LO,SIEGERT,-0.0,0.05317,0.03235,0.02489,0.0005765,0.1988,0.02502,0.0173,-0.8476,0.0,5.047e-18,-0.6858,1.739e-19,1.638e-17,-0.0,-0.3545,1.038,1.28,0.0,0.3545,2.75
2.618,51.6,64.22,24.3,24.3,0.0,150.0,450,LO,SIEGERT,-0.0,0.0571,0.03373,0.02476,0.000592,0.2078,0.02584,0.01706,-0.8399,0.0,0.0,-0.673,-2.705e-20,0.0,-0.0,-0.3583,0.9881,1.23,0.0,0.3583,2.75
2.6354,49.02,61.65,24.3,24.3,0.0,151.0,450,LO,SIEGERT,-0.0,0.06139,0.03516,0.0246,0.0006073,0.2175,0.02665,0.01679,-0.8315,0.0,-5.582e-18,-0.6594,4.768e-20,1.775e-17,-0.0,-0.362,0.9387,1.181,-0.0,0.362,2.75
2.6529,46.5,59.13,24.3,24.3,0.0,152.0,450,LO,SIEGERT,-0.0,0.06609,0.03663,0.02442,0.0006222,0.2278,0.02745,0.0165,-0.8224,0.0,1.177e-17,-0.645,1.5820000000000002e-20,0.0,-0.0,-0.3655,0.8905,1.132,0.0,0.3655,2.75
2.6704,44.03,56.67,24.3,24.3,0.0,153.0,450,LO,SIEGERT,-0.0,0.07123,0.03814,0.02421,0.0006368,0.2388,0.02824,0.01618,-0.8124,0.0,-6.214e-18,-0.6296,1.8860000000000002e-20,0.0,-0.0,-0.3689,0.8432,1.085,-0.0,0.3689,2.75
2.6878,41.63,54.27,24.3,24.3,0.0,154.0,450,LO,SIEGERT,-0.0,0.07686,0.03969,0.02397,0.0006508,0.2505,0.02902,0.01582,-0.8016,0.0,0.0,-0.6132,-2.462e-21,4.033e-17,-0.0,-0.372,0.7972,1.039,-0.0,0.372,2.75
2.7053,39.28,51.93,24.3,24.3,0.0,155.0,450,LO,SIEGERT,-0.0,0.08304,0.04128,0.0237,0.0006641,0.263,0.02976,0.01544,-0.7898,0.0,0.0,-0.5958,-1.5440000000000002e-20,0.0,-0.0,-0.3749,0.7523,0.9945,-0.0,0.3749,2.75
2.7227,37.01,49.66,24.3,24.3,0.0,156.0,450,LO,SIEGERT,-0.0,0.08983,0.04291,0.02339,0.0006765,0.2763,0.03048,0.01502,-0.7769,0.0,0.0,-0.5774,-1.3450000000000001e-20,0.0,-0.0,-0.3774,0.7087,0.951,-0.0,0.3774,2.75
2.7402,34.8,47.46,24.3,24.3,0.0,157.0,450,LO,SIEGERT,-0.0,0.0973,0.04456,0.02303,0.000688,0.2904,0.03114,0.01456,-0.7627,0.0,7.864e-18,-0.5578,1.1260000000000001e-20,-2.306e-17,-0.0,-0.3794,0.6664,0.9088,-0.0,0.3794,2.75
2.7576,32.66,45.33,24.3,24.3,0.0,158.0,450,LO,SIEGERT,-0.0,0.1055,0.04624,0.02263,0.0006983,0.3054,0.03176,0.01407,-0.7472,0.0,8.378e-18,-0.537,0.0,2.415e-17,-0.0,-0.381,0.6254,0.868,0.0,0.381,2.75
2.7751,30.6,43.27,24.3,24.3,0.0,159.0,450,LO,SIEGERT,-0.0,0.1146,0.04793,0.02218,0.0007071,0.3213,0.03231,0.01354,-0.7302,0.0,0.0,-0.515,-1.39e-20,-2.53e-17,-0.0,-0.3818,0.5859,0.8286,0.0,0.3818,2.75
2.7925,28.61,41.29,24.3,24.3,0.0,160.0,450,LO,SIEGERT,-0.0,0.1245,0.04962,0.02167,0.0007142,0.3381,0.03278,0.01298,-0.7115,0.0,-2.869e-17,-0.4918,5.1780000000000006e-20,0.0,-0.0,-0.382,0.5479,0.7906,-0.0,0.382,2.75
2.81,26.7,39.39,24.3,24.3,0.0,161.0,450,LO,SIEGERT,-0.0,0.1355,0.0513,0.0211,0.0007194,0.3558,0.03316,0.01237,-0.6909,0.0,0.0,-0.4673,2.205e-20,1.389e-17,-0.0,-0.3812,0.5114,0.7542,-0.0,0.3812,2.75
2.8274,24.88,37.57,24.3,24.3,0.0,162.0,450,LO,SIEGERT,-0.0,0.1477,0.05293,0.02047,0.0007222,0.3745,0.03343,0.01172,-0.6683,0.0,-1.1e-17,-0.4415,-2.4900000000000002e-20,1.457e-17,-0.0,-0.3794,0.4765,0.7194,-0.0,0.3794,2.75
