I,E1,CROSS,AX,AY,AZ,FORCE,CUTOFF,Energy,angle
1,6.654,0.00045036,-0.49826,2.9556e-18,2.3594e-17,NLO,450,30.0,130
1,6.654,0.0004422,-0.49539,-7.7899e-18,2.631e-17,N2LO,450,30.0,130
1,6.654,0.00044187,-0.49618,1.9783e-18,3.6746e-17,N4LO,450,30.0,130
1,6.654,0.00044162,-0.49626,-9.3009e-18,2.4657e-17,N4LO+,450,30.0,130
1,6.654,0.00043988,-0.49557,4.5361e-18,3.1229e-17,N4LO,550,30.0,130
1,6.654,0.00043014,-0.48008,1.421e-17,1.8831e-17,LO,400,30.0,130
1,6.654,0.00040662,-0.47231,-9.017e-18,1.0562e-17,LO,450,30.0,130
1,6.654,0.00044023,-0.49611,-1.5283e-17,3.0457e-17,N3LO,400,30.0,130
1,6.654,0.00043821,-0.49611,4.5094e-18,3.3128e-17,N3LO,450,30.0,130
1,6.654,0.00044242,-0.49478,6.122e-18,2.7211e-17,N2LO,400,30.0,130
1,6.654,0.00043935,-0.49565,-1.191e-19,2.3234e-17,N4LO+,550,30.0,130
1,6.659,0.00039434,-0.068893,5.5889e-17,3.8574e-17,N4LO,550,30.0,10
1,6.659,0.00040037,-0.069474,4.9691e-17,3.9969e-17,N4LO,400,30.0,10
1,6.659,0.00039612,-0.069018,3.9744e-17,3.5676e-17,N4LO,500,30.0,10
1,6.659,4.3846e-05,-0.32332,-4.093e-20,4.8981e-18,N4LO,550,100.0,90
1,6.659,0.00039536,-0.069022,3.8533e-17,2.9508e-17,N4LO+,500,30.0,10
1,6.659,0.00039294,-0.06914,4.7054e-17,4.2621e-17,N3LO,450,30.0,10
1,6.659,0.00041155,-0.070156,5.5394e-17,3.238e-17,NLO,400,30.0,10
1,6.659,4.3401e-05,-0.32245,-1.0559e-17,7.0578e-18,N4LO+,500,100.0,90
1,6.659,4.3667e-05,-0.32327,-1.4682e-18,-3.8263e-18,N4LO,500,100.0,90
1,6.659,0.00039324,-0.068878,5.0149e-17,3.5421e-17,N4LO+,550,30.0,10
1,6.659,0.00039825,-0.069204,5.1624e-17,3.9523e-17,N4LO,450,30.0,10
1,6.659,0.00039934,-0.069516,8.6995e-18,2.2162e-17,N4LO+,400,30.0,10
1,6.659,0.00040126,-0.068854,3.4002e-17,2.0454e-17,LO,450,30.0,10
1,6.659,0.00039819,-0.069056,4.3426e-17,3.1799e-17,N2LO,450,30.0,10
1,6.659,4.3963e-05,-0.32582,-5.8441e-18,1.1304e-17,N3LO,450,100.0,90
1,6.659,4.6828e-05,-0.35192,1.1582e-17,1.6697e-18,LO,450,100.0,90
1,6.659,4.3495e-05,-0.32305,-2.1639e-18,2.0961e-18,N4LO,450,100.0,90
1,6.659,0.00041921,-0.069771,2.6013e-17,3.4011e-17,LO,400,30.0,10
1,6.659,0.00040097,-0.069319,1.9151e-17,2.5365e-17,N2LO,400,30.0,10
1,6.659,0.00039748,-0.069227,5.2433e-17,2.9609e-17,N4LO+,450,30.0,10
1,6.659,0.00039652,-0.069364,3.761e-17,3.2875e-17,N3LO,400,30.0,10
1,6.659,0.00041068,-0.070104,3.8647e-17,3.9126e-17,NLO,450,30.0,10
1,6.659,4.3468e-05,-0.32295,5.0351e-18,3.9597e-18,N4LO+,550,100.0,90
1,6.659,4.232e-05,-0.3256,2.8243e-18,6.6595e-18,NLO,450,100.0,90
1,6.659,4.2968e-05,-0.32499,4.6539e-18,4.985e-18,N2LO,400,100.0,90
1,6.659,4.3159e-05,-0.31933,-1.6092e-18,9.2915e-18,N2LO,450,100.0,90
1,6.659,4.3611e-05,-0.32252,-3.9794e-18,8.1906e-18,N4LO,400,100.0,90
1,6.659,4.212e-05,-0.33094,9.0933e-18,1.9541e-18,NLO,400,100.0,90
1,6.659,4.3484e-05,-0.3219,1.8185e-18,4.6972e-18,N4LO+,400,100.0,90
1,6.659,4.4218e-05,-0.36715,2.2441e-17,9.6546e-19,LO,400,100.0,90
1,6.659,4.3327e-05,-0.32214,2.9143e-18,2.9284e-18,N4LO+,450,100.0,90
1,6.659,4.4302e-05,-0.32419,-2.83e-18,8.2196e-18,N3LO,400,100.0,90
1,6.667,0.00020909,-0.045275,1.0269e-17,-1.3607e-17,N4LO,400,30.0,170
1,6.667,0.00020886,-0.04522,3.1691e-18,-9.9779e-18,N4LO,450,30.0,170
1,6.667,0.00021172,-0.045409,8.902e-18,-1.6324e-18,NLO,400,30.0,170
1,6.667,0.00020853,-0.045044,-7.813500000000001e-19,-1.7056e-17,N4LO,550,30.0,170
1,6.667,0.00020868,-0.045134,5.0679e-18,-8.513700000000001e-19,N4LO,500,30.0,170
1,6.667,0.00020959,-0.044959,-1.2045e-17,-1.6217e-17,N2LO,400,30.0,170
1,6.667,0.00020828,-0.042139,-1.6439e-17,-1.4692e-17,LO,400,30.0,170
1,6.667,0.00019975,-0.040787,1.3202e-17,-1.1666e-17,LO,450,30.0,170
1,6.667,0.00021151,-0.045592,2.7468e-19,-8.1344e-18,NLO,450,30.0,170
1,6.667,0.00020835,-0.045041,1.9126e-17,-4.8624e-18,N4LO+,550,30.0,170
1,6.667,0.00020811,-0.045215,6.3801e-18,-5.0071e-18,N3LO,400,30.0,170
1,6.667,0.00020861,-0.045128,-3.5384e-18,-6.6244e-18,N4LO+,500,30.0,170
1,6.667,0.00020878,-0.045221,1.093e-18,-1.4418e-17,N4LO+,450,30.0,170
1,6.667,0.00020737,-0.045188,3.3949e-18,-1.3894e-17,N3LO,450,30.0,170
1,6.667,0.00020891,-0.045301,5.8602e-18,-1.0923e-17,N4LO+,400,30.0,170
1,6.667,0.00020945,-0.04506,-8.1116e-18,-6.3411e-18,N2LO,450,30.0,170
1,6.712,0.00077543,-0.65474,-4.3477e-17,4.5591e-18,N4LO,550,30.0,90
1,6.712,0.00078045,-0.6553,-1.7747e-17,1.2392e-17,N4LO+,450,30.0,90
1,6.712,0.00077461,-0.64684,-3.7773e-17,5.758e-18,LO,400,30.0,90
1,6.712,0.0007831,-0.65452,-4.3571e-17,2.3281e-18,N2LO,400,30.0,90
1,6.712,0.00073056,-0.64101,-6.3331e-18,2.059e-18,LO,450,30.0,90
1,6.712,0.00077323,-0.65511,-3.8515e-17,9.6437e-18,N3LO,450,30.0,90
1,6.712,0.00078118,-0.65519,-1.387e-17,-5.7925e-19,N4LO,450,30.0,90
1,6.712,0.00078082,-0.65466,-2.6059e-17,2.1347e-17,N2LO,450,30.0,90
1,6.712,0.00080203,-0.65756,-4.055e-17,1.4467e-17,NLO,450,30.0,90
1,6.712,0.00077727,-0.65503,-2.0169e-17,1.9696e-18,N4LO+,500,30.0,90
1,6.712,0.00078344,-0.65565,-4.3372e-17,8.1374e-18,N4LO+,400,30.0,90
1,6.712,0.00080177,-0.65705,-4.6547e-17,1.1343e-17,NLO,400,30.0,90
1,6.712,0.00078441,-0.65546,-3.0137e-17,2.1838e-17,N4LO,400,30.0,90
1,6.712,0.00077808,-0.65494,-2.5491e-17,2.6987e-18,N4LO,500,30.0,90
1,6.712,0.00077839,-0.6552,-2.6675e-17,1.3945e-17,N3LO,400,30.0,90
1,6.712,0.00077407,-0.65484,-3.7742e-17,1.3475e-17,N4LO+,550,30.0,90
1,6.727,0.00043133,-0.49519,-1.4593e-17,1.0369e-17,N4LO,550,30.0,130
1,6.727,0.00043355,-0.49517,-1.2498e-17,-8.8791e-19,N2LO,450,30.0,130
1,6.727,0.00043082,-0.49524,-1.8972e-17,2.7866e-18,N4LO+,550,30.0,130
1,6.727,0.00043161,-0.49592,4.467200000000001e-19,-2.6849e-18,N3LO,400,30.0,130
1,6.727,0.0004342,-0.49623,-3.3197e-17,6.2111e-18,N4LO,400,30.0,130
1,6.727,0.00044103,-0.49741,2.5885e-18,-1.3412e-18,NLO,400,30.0,130
1,6.727,0.00044139,-0.4983,2.5062e-18,2.9344e-18,NLO,450,30.0,130
1,6.727,0.00042966,-0.49583,-1.0902e-17,4.8031e-18,N3LO,450,30.0,130
1,6.727,0.00043298,-0.49602,-1.6244e-17,3.921e-18,N4LO+,450,30.0,130
1,6.727,0.00043384,-0.49641,-7.8185e-18,-1.0597e-18,N4LO+,400,30.0,130
1,6.727,0.00043371,-0.49472,-1.7888e-17,1.2219e-17,N2LO,400,30.0,130
1,6.727,0.00039867,-0.47277,-9.6924e-20,-9.4267e-18,LO,450,30.0,130
1,6.727,0.00042163,-0.48061,-1.308e-17,-7.738e-18,LO,400,30.0,130
1,6.727,0.00043223,-0.49558,-1.5923e-17,5.6405e-18,N4LO,500,30.0,130
1,6.727,0.00043197,-0.49561,-1.3161e-17,4.8772e-18,N4LO+,500,30.0,130
1,6.727,0.00043322,-0.49596,-2.3682e-17,4.5067e-18,N4LO,450,30.0,130
1,6.734,3.768e-05,-0.26237,6.7904e-17,-1.3932e-17,N4LO+,400,100.0,130
1,6.734,3.7518e-05,-0.27317,6.7671e-17,-2.3566e-18,NLO,400,100.0,130
1,6.734,3.7694e-05,-0.26499,5.8355e-17,-1.013e-17,N2LO,400,100.0,130
1,6.734,3.8199e-05,-0.26442,6.7336e-17,2.3559e-18,N3LO,400,100.0,130
1,6.734,3.731e-05,-0.26769,7.1265e-17,-4.022e-18,NLO,450,100.0,130
1,6.734,3.7199e-05,-0.26135,6.5069e-17,-5.7655e-19,N4LO+,450,100.0,130
1,6.734,3.6732e-05,-0.25988,6.3549e-17,-1.0294e-17,N4LO+,550,100.0,130
1,6.734,3.7521e-05,-0.26463,5.4985e-17,-9.3619e-18,N3LO,450,100.0,130
1,6.734,3.78e-05,-0.26334,6.9619e-17,-1.2165e-17,N4LO,400,100.0,130
1,6.734,3.7342e-05,-0.26263,5.3829e-17,-5.5942e-18,N4LO,450,100.0,130
1,6.734,3.7131e-05,-0.25789,5.2829e-17,-3.5311e-18,N2LO,450,100.0,130
1,6.734,3.6943e-05,-0.26049,6.0991e-17,3.2734e-18,N4LO+,500,100.0,130
1,6.734,3.7081e-05,-0.26079,5.9539e-17,-4.1605e-18,N4LO,550,100.0,130
1,6.734,4.252e-05,-0.31173,6.6058e-17,-8.9934e-18,LO,400,100.0,130
1,6.734,4.4975e-05,-0.29654,7.2589e-17,-1.1636e-17,LO,450,100.0,130
1,6.734,3.7173e-05,-0.26172,6.4841e-17,-1.0391e-18,N4LO,500,100.0,130
1,6.736,0.00074643,-0.56456,-1.831e-17,2.6857e-17,N4LO,550,30.0,50
1,6.736,0.00078063,-0.56852,-1.409e-17,2.8551e-17,NLO,400,30.0,50
1,6.736,0.00077868,-0.5638,-1.898e-17,2.8184e-17,LO,400,30.0,50
1,6.736,0.00074455,-0.56458,1.4381e-17,3.6236e-17,N4LO+,550,30.0,50
1,6.736,0.00075856,-0.56548,-3.6648e-17,3.289e-17,N2LO,400,30.0,50
1,6.736,0.0007531,-0.56554,4.3643e-18,2.5224e-17,N4LO+,450,30.0,50
1,6.736,0.00074484,-0.56524,2.6169e-18,3.5812e-17,N3LO,450,30.0,50
1,6.736,0.00075421,-0.56543,-1.5515e-17,3.9409e-17,N4LO,450,30.0,50
1,6.736,0.00074872,-0.56498,-1.2128e-17,3.7906e-17,N4LO+,500,30.0,50
1,6.736,0.00075883,-0.56615,3.9885e-18,3.167e-17,N4LO,400,30.0,50
1,6.736,0.00075173,-0.56578,-2.0946e-18,3.3068e-17,N3LO,400,30.0,50
1,6.736,0.00073844,-0.55929,1.35e-17,2.0215e-17,LO,450,30.0,50
1,6.736,0.00077948,-0.5686,-1.8401e-17,3.1388e-17,NLO,450,30.0,50
1,6.736,0.00074993,-0.56492,1.8165e-17,3.4209e-17,N4LO,500,30.0,50
1,6.736,0.00075739,-0.56634,-2.3287e-17,3.2986e-17,N4LO+,400,30.0,50
1,6.736,0.0007535,-0.56491,1.6505000000000001e-19,3.3664e-17,N2LO,450,30.0,50
1,6.738,0.00020443,-0.044983,2.3637e-17,1.6747e-17,N4LO+,550,30.0,170
1,6.738,0.00020724,-0.045623,2.6464e-17,1.9329e-17,NLO,450,30.0,170
1,6.738,0.00020482,-0.0452,2.7226e-17,2.1527e-17,N4LO,450,30.0,170
1,6.738,0.00020341,-0.045157,3.7695e-17,1.3952e-17,N3LO,450,30.0,170
1,6.738,0.0002047,-0.045097,2.34e-17,2.1496e-17,N4LO,500,30.0,170
1,6.738,0.00020459,-0.044993,3.5212e-17,1.3209e-17,N4LO,550,30.0,170
1,6.738,0.00020545,-0.044972,2.679e-17,1.9337e-17,N2LO,400,30.0,170
1,6.738,0.00020407,-0.045203,1.8228e-17,1.3386e-17,N3LO,400,30.0,170
1,6.738,0.00020464,-0.045087,1.3437e-17,1.8691e-17,N4LO+,500,30.0,170
1,6.738,0.00020483,-0.045297,1.3719e-17,1.502e-17,N4LO+,400,30.0,170
1,6.738,0.00019567,-0.040898,3.8768e-17,1.4165e-17,LO,450,30.0,170
1,6.738,0.00020741,-0.045456,2.3463e-17,1.4392e-17,NLO,400,30.0,170
1,6.738,0.00020476,-0.045198,3.3367e-17,1.2363e-17,N4LO+,450,30.0,170
1,6.738,0.000205,-0.045273,3.4398e-17,1.5417e-17,N4LO,400,30.0,170
1,6.738,0.0002054,-0.04504,3.9907e-17,1.8933e-17,N2LO,450,30.0,170
1,6.738,0.00020393,-0.042266,2.443e-17,1.855e-17,LO,400,30.0,170
1,6.749,0.00039099,-0.068617,1.0407e-17,2.1753e-18,N4LO,450,30.0,10
1,6.749,0.00039094,-0.068473,1.3024e-17,7.7247e-19,N2LO,450,30.0,10
1,6.749,0.00041127,-0.069221,1.1836e-17,1.2329e-18,LO,400,30.0,10
1,6.749,0.00038582,-0.068549,4.489e-18,-2.6603e-18,N3LO,450,30.0,10
1,6.749,0.00039201,-0.068937,3.501e-18,5.2864e-19,N4LO+,400,30.0,10
1,6.749,0.00039025,-0.068639,1.2123e-17,-6.4056e-18,N4LO+,450,30.0,10
1,6.749,0.00039373,-0.068291,-8.071100000000001e-19,2.3259e-18,LO,450,30.0,10
1,6.749,0.00038927,-0.068782,1.0978e-17,-3.84e-18,N3LO,400,30.0,10
1,6.749,0.00038822,-0.068425,-7.034800000000001e-19,-1.4773e-18,N4LO+,500,30.0,10
1,6.749,0.00040382,-0.069602,7.8185e-18,3.3064e-18,NLO,400,30.0,10
1,6.749,0.00039301,-0.068896,1.6535e-17,4.8093e-20,N4LO,400,30.0,10
1,6.749,0.00038726,-0.068291,6.0465e-18,4.7089e-18,N4LO,550,30.0,10
1,6.749,0.00038619,-0.068271,2.7785e-18,1.8828e-21,N4LO+,550,30.0,10
1,6.749,0.00038896,-0.068423,2.4236e-17,-1.2244e-18,N4LO,500,30.0,10
1,6.749,0.00040301,-0.069541,6.2608e-18,1.4331e-18,NLO,450,30.0,10
1,6.749,0.00039357,-0.068755,1.5671e-17,-1.664e-18,N2LO,400,30.0,10
1,6.792,0.00078548,-0.65713,-7.511700000000001e-19,-1.5419e-17,NLO,450,30.0,90
1,6.792,0.00075967,-0.65404,-1.9057e-17,-3.5263e-17,N4LO,550,30.0,90
1,6.792,0.00076453,-0.65469,9.4052e-18,-2.0563e-17,N4LO+,450,30.0,90
1,6.792,0.00076709,-0.65403,-1.2977e-17,-2.7348e-17,N2LO,400,30.0,90
1,6.792,0.00075866,-0.64664,-1.6025e-17,-2.4629e-17,LO,400,30.0,90
1,6.792,0.00076742,-0.65511,-2.2088e-17,-9.9182e-18,N4LO+,400,30.0,90
1,6.792,0.00076837,-0.65492,-7.8823e-18,-2.4451e-17,N4LO,400,30.0,90
1,6.792,0.00078522,-0.65667,-9.715100000000001e-19,-2.0757e-17,NLO,400,30.0,90
1,6.792,0.00076524,-0.65459,-3.3073e-17,-1.7731e-17,N4LO,450,30.0,90
1,6.792,0.00076491,-0.65406,-1.783e-17,-1.0587e-17,N2LO,450,30.0,90
1,6.792,0.00075835,-0.65411,-3.4222e-18,-2.2474e-17,N4LO+,550,30.0,90
1,6.792,0.00076251,-0.65463,-2.2235e-17,-1.4913e-17,N3LO,400,30.0,90
1,6.792,0.00076224,-0.65429,8.242800000000001e-19,-2.4317e-17,N4LO,500,30.0,90
1,6.792,0.00076145,-0.65436,-3.0883e-18,-1.2868e-17,N4LO+,500,30.0,90
1,6.792,0.00071561,-0.64075,-1.1955e-17,-1.9043e-17,LO,450,30.0,90
1,6.792,0.0007575,-0.65448,-2.1543e-17,-1.83e-17,N3LO,450,30.0,90
1,6.8,0.00042133,-0.49562,-1.1443e-20,1.1629e-17,N3LO,450,30.0,130
1,6.8,0.00042321,-0.49581,-1.1031e-17,1.6917e-17,N3LO,400,30.0,130
1,6.8,0.00042572,-0.49617,-2.2593e-17,1.6795e-17,N4LO,400,30.0,130
1,6.8,0.00042521,-0.49474,-1.2389e-17,1.8145e-17,N2LO,400,30.0,130
1,6.8,0.00042385,-0.49533,-1.8762e-17,1.2934e-17,N4LO,500,30.0,130
1,6.8,0.00043264,-0.49841,-1.9379e-17,5.6913e-18,NLO,450,30.0,130
1,6.8,0.00042479,-0.49581,-1.9293e-17,1.4182e-17,N4LO,450,30.0,130
1,6.8,0.00042456,-0.49585,-1.4949e-17,1.5989e-17,N4LO+,450,30.0,130
1,6.8,0.00042511,-0.49502,-2.4068e-17,1.0109e-17,N2LO,450,30.0,130
1,6.8,0.00041333,-0.48125,-9.6082e-18,2.0226e-18,LO,400,30.0,130
1,6.8,0.00043228,-0.49761,-9.4379e-18,8.2763e-18,NLO,400,30.0,130
1,6.8,0.00042299,-0.49488,-2.5348e-17,1.6734e-17,N4LO,550,30.0,130
1,6.8,0.0004225,-0.49489,-2.3534e-17,2.1794e-17,N4LO+,550,30.0,130
1,6.8,0.0004236,-0.49534,-1.0472e-17,8.2477e-18,N4LO+,500,30.0,130
1,6.8,0.00042537,-0.49634,-1.6157e-17,1.888e-17,N4LO+,400,30.0,130
1,6.8,0.00039092,-0.47334,-1.2727e-17,-5.2325e-18,LO,450,30.0,130
1,6.808,0.00020138,-0.044999,2.0762e-17,2.3814e-18,N2LO,400,30.0,170
1,6.808,0.00020086,-0.045193,2.7287e-17,8.3786e-18,N4LO,450,30.0,170
1,6.808,0.00019166,-0.041026,1.9959e-17,7.026e-18,LO,450,30.0,170
1,6.808,0.00020318,-0.045517,1.8286e-17,5.2507e-18,NLO,400,30.0,170
1,6.808,0.0002008,-0.045189,2.184e-17,7.4157e-18,N4LO+,450,30.0,170
1,6.808,0.00020011,-0.045205,2.5646e-17,7.3942e-18,N3LO,400,30.0,170
1,6.808,0.00020072,-0.044955,3.7877e-17,4.2891e-18,N4LO,550,30.0,170
1,6.808,0.00020074,-0.045059,1.4792e-17,6.9538e-18,N4LO+,500,30.0,170
1,6.808,0.00020305,-0.045669,2.5914e-17,3.1602e-19,NLO,450,30.0,170
1,6.808,0.00019951,-0.045139,2.3389e-17,2.7282e-18,N3LO,450,30.0,170
1,6.808,0.00020058,-0.044938,2.1702e-17,8.5317e-18,N4LO+,550,30.0,170
1,6.808,0.00020099,-0.045285,7.2031e-18,6.1245e-18,N4LO,400,30.0,170
1,6.808,0.00020079,-0.045073,3.1151e-17,6.9361e-18,N4LO,500,30.0,170
1,6.808,0.00020082,-0.045307,3.0865e-17,6.8447e-18,N4LO+,400,30.0,170
1,6.808,0.00020143,-0.045034,3.6326e-17,1.2262e-17,N2LO,450,30.0,170
1,6.808,0.00019966,-0.04241,3.1733e-17,1.1397e-17,LO,400,30.0,170
1,6.811,4.0363e-05,-0.20404,6.056e-17,-2.803e-18,NLO,400,100.0,50
1,6.811,4.3776e-05,-0.20315,5.986e-17,2.1772e-18,N3LO,400,100.0,50
1,6.811,4.3061e-05,-0.20333,6.07e-17,-5.987e-19,N4LO+,450,100.0,50
1,6.811,4.1062e-05,-0.2011,5.584e-17,-5.6239e-18,NLO,450,100.0,50
1,6.811,4.3197e-05,-0.20377,5.4453e-17,-3.6753e-18,N4LO,450,100.0,50
1,6.811,4.3762e-05,-0.20776,5.9093e-17,1.2489e-18,N4LO+,550,100.0,50
1,6.811,4.0103e-05,-0.21481,4.8121e-17,-1.6421e-17,LO,450,100.0,50
1,6.811,4.1872e-05,-0.20366,5.7843e-17,-3.0668e-18,N2LO,400,100.0,50
1,6.811,4.4095e-05,-0.20803,5.6054e-17,-3.0754e-18,N4LO,550,100.0,50
1,6.811,4.2983e-05,-0.20155,5.1154e-17,-1.1518e-17,N4LO,400,100.0,50
1,6.811,4.2897e-05,-0.20144,4.6487e-17,-1.0714e-18,N4LO+,400,100.0,50
1,6.811,4.3435e-05,-0.20547,5.1605e-17,-2.0178000000000002e-19,N4LO+,500,100.0,50
1,6.811,3.7685e-05,-0.22322,8.5686e-17,-3.2088e-18,LO,400,100.0,50
1,6.811,4.3798e-05,-0.20603,5.4307e-17,-5.9429e-20,N3LO,450,100.0,50
1,6.811,4.367e-05,-0.20598,5.2252e-17,-5.4857e-18,N4LO,500,100.0,50
1,6.811,4.2886e-05,-0.20265,6.0744e-17,-3.1323e-18,N2LO,450,100.0,50
1,6.822,0.00072863,-0.56295,4.8705e-17,-8.0473e-18,N4LO+,550,30.0,50
1,6.822,0.00073046,-0.56294,3.07e-17,-1.3724e-17,N4LO,550,30.0,50
1,6.822,0.0007422,-0.56404,4.8842e-17,-4.6827e-18,N2LO,400,30.0,50
1,6.822,0.00072233,-0.55793,1.8256e-17,-1.9624e-17,LO,450,30.0,50
1,6.822,0.00074245,-0.56466,2.8644e-17,-5.7297e-18,N4LO,400,30.0,50
1,6.822,0.00073267,-0.56339,4.7729e-17,-7.5948e-18,N4LO+,500,30.0,50
1,6.822,0.00073731,-0.56338,3.7261e-17,-1.7747e-17,N2LO,450,30.0,50
1,6.822,0.0007369,-0.564,5.266e-17,-6.6511e-18,N4LO+,450,30.0,50
1,6.822,0.0007636,-0.56717,4.4119e-17,-1.2599e-17,NLO,400,30.0,50
1,6.822,0.00076162,-0.56251,3.3176e-17,-1.1894e-17,LO,400,30.0,50
1,6.822,0.00072887,-0.56368,3.7714e-17,-6.3831e-18,N3LO,450,30.0,50
1,6.822,0.00073798,-0.56389,4.5903e-17,-1.1087e-17,N4LO,450,30.0,50
1,6.822,0.00073555,-0.56427,4.0832e-17,-1.0949e-17,N3LO,400,30.0,50
1,6.822,0.00074105,-0.56485,4.4888e-17,-1.0082e-17,N4LO+,400,30.0,50
1,6.822,0.00073384,-0.56333,1.6606e-17,-8.6643e-18,N4LO,500,30.0,50
1,6.822,0.0007625,-0.56721,5.5222e-17,-8.8105e-18,NLO,450,30.0,50
1,6.835,2.9743e-05,-0.021122,2.1902e-17,8.5389e-18,N4LO,400,100.0,170
1,6.835,3.5054e-05,-0.025434,3.7467e-17,1.2214e-17,LO,450,100.0,170
1,6.835,2.9212e-05,-0.021048,2.3238e-17,3.7029e-18,N4LO,450,100.0,170
1,6.835,2.976e-05,-0.022126,2.3629e-17,7.608e-18,NLO,400,100.0,170
1,6.835,2.8541e-05,-0.020712,1.7579e-17,7.3142e-18,N4LO+,550,100.0,170
1,6.835,2.9238e-05,-0.020493,1.8964e-17,1.346e-17,N2LO,450,100.0,170
1,6.835,3.2911e-05,-0.027039,4.7089e-17,1.3319e-17,LO,400,100.0,170
1,6.835,2.9914e-05,-0.021231,1.9434e-17,7.4259e-18,N3LO,400,100.0,170
1,6.835,2.8818e-05,-0.020788,2.1423e-17,1.1294e-17,N4LO+,500,100.0,170
1,6.835,2.986e-05,-0.021224,1.9677e-17,4.1025e-18,N2LO,400,100.0,170
1,6.835,2.8941e-05,-0.02095,1.9884e-17,7.646e-18,N4LO,500,100.0,170
1,6.835,2.969e-05,-0.020997,1.9098e-17,7.3552e-18,N4LO+,400,100.0,170
1,6.835,2.9569e-05,-0.021552,3.3226e-17,7.4674e-18,NLO,450,100.0,170
1,6.835,2.8772e-05,-0.020848,2.3579e-17,8.3279e-18,N4LO,550,100.0,170
1,6.835,2.9196e-05,-0.021231,2.3392e-17,1.0706e-17,N3LO,450,100.0,170
1,6.835,2.9158e-05,-0.020885,1.8231e-17,1.3686e-17,N4LO+,450,100.0,170
1,6.838,0.00038312,-0.068092,2.6041e-17,-2.8868e-17,N4LO+,450,30.0,10
1,6.838,0.00038379,-0.067932,3.043e-17,-2.6964e-17,N2LO,450,30.0,10
1,6.838,0.00038628,-0.068233,4.0505e-17,-2.2318e-17,N2LO,400,30.0,10
1,6.838,0.00037924,-0.067706,3.2045e-17,-2.4613e-17,N4LO+,550,30.0,10
1,6.838,0.00038479,-0.0684,2.6006e-17,-3.012e-17,N4LO+,400,30.0,10
1,6.838,0.00038213,-0.068241,2.2139e-17,-2.5797e-17,N3LO,400,30.0,10
1,6.838,0.00038577,-0.068359,2.4804e-17,-2.9786e-17,N4LO,400,30.0,10
1,6.838,0.00040343,-0.068716,4.4685e-17,-2.6095e-17,LO,400,30.0,10
1,6.838,0.00039545,-0.069021,2.1335e-17,-2.1452e-17,NLO,450,30.0,10
1,6.838,0.00038119,-0.067868,4.2651e-17,-1.8725e-17,N4LO+,500,30.0,10
1,6.838,0.0003863,-0.067773,3.944e-17,-1.9296e-17,LO,450,30.0,10
1,6.838,0.00038028,-0.067729,2.8126e-17,-2.0538e-17,N4LO,550,30.0,10
1,6.838,0.0003819,-0.067869,1.8642e-17,-2.856e-17,N4LO,500,30.0,10
1,6.838,0.0003962,-0.069091,2.6354e-17,-3.0312e-17,NLO,400,30.0,10
1,6.838,0.00038385,-0.068072,2.6177e-17,-1.4823e-17,N4LO,450,30.0,10
1,6.838,0.00037881,-0.067999,1.7492e-17,-2.8113e-17,N3LO,450,30.0,10
1,6.871,0.00070115,-0.64062,-2.5871e-17,1.2541e-17,LO,450,30.0,90
1,6.871,0.00074231,-0.65394,-2.5057e-17,1.9464e-17,N3LO,450,30.0,90
1,6.871,0.00074954,-0.65357,-2.6085e-17,1.5813e-17,N2LO,450,30.0,90
1,6.871,0.00076924,-0.6564,-1.9643e-17,2.0209e-17,NLO,400,30.0,90
1,6.871,0.00074445,-0.65343,-4.7638e-18,3.0445e-17,N4LO,550,30.0,90
1,6.871,0.00075287,-0.65447,-1.5694e-17,2.3496e-17,N4LO,400,30.0,90
1,6.871,0.00074316,-0.65349,-2.3162e-17,1.9444e-17,N4LO+,550,30.0,90
1,6.871,0.00074718,-0.65415,-2.541e-17,1.8546e-17,N3LO,400,30.0,90
1,6.871,0.00074618,-0.65379,-1.8147e-17,2.151e-17,N4LO+,500,30.0,90
1,6.871,0.00075196,-0.65466,-1.3291e-17,1.2106e-17,N4LO+,400,30.0,90
1,6.871,0.00075162,-0.65365,-2.9491e-17,1.1036e-17,N2LO,400,30.0,90
1,6.871,0.00074694,-0.65373,1.8017e-18,1.6632e-17,N4LO,500,30.0,90
1,6.871,0.00074324,-0.64658,1.1551e-17,3.7609e-18,LO,400,30.0,90
1,6.871,0.00074916,-0.65418,-3.7968e-17,2.1377e-17,N4LO+,450,30.0,90
1,6.871,0.00076949,-0.65681,-4.1043e-18,1.1784e-17,NLO,450,30.0,90
1,6.871,0.00074985,-0.65409,-1.9444e-17,5.1496e-18,N4LO,450,30.0,90
1,6.874,0.00042375,-0.49789,1.7154e-17,1.6478e-17,NLO,400,30.0,130
1,6.874,0.00041486,-0.49463,7.8972e-18,3.8978e-18,N4LO,550,30.0,130
1,6.874,0.00041711,-0.49635,4.4684e-18,9.8575e-18,N4LO+,400,30.0,130
1,6.874,0.00040522,-0.48201,-6.411300000000001e-19,-6.8967e-18,LO,400,30.0,130
1,6.874,0.00041322,-0.49548,2.2032e-18,4.739e-18,N3LO,450,30.0,130
1,6.874,0.00041657,-0.49573,2.1828e-18,-3.105e-19,N4LO,450,30.0,130
1,6.874,0.00041544,-0.49515,-6.5188e-18,1.7783e-17,N4LO+,500,30.0,130
1,6.874,0.00041502,-0.49577,-6.7868e-18,6.5698e-18,N3LO,400,30.0,130
