I,E1,CROSS,AX,AY,AZ,FORCE,CUTOFF,Energy,angle
1,2.959,0.0013764,-0.62413,-8.767e-17,-1.1451e-17,N2LO,450,30.0,120
1,2.959,0.0013659,-0.62601,-9.0678e-17,-1.4801e-17,N3LO,450,30.0,120
1,2.959,0.00038855,-0.40817,4.2949e-17,-1.0066e-17,N2LO,450,40.0,60
1,2.959,0.0013845,-0.62387,-9.1515e-17,-1.023e-17,N4LO,400,30.0,120
1,2.959,0.00039193,-0.40644,3.6793e-17,-6.7303e-18,N4LO,500,40.0,60
1,2.959,0.0013178,-0.60714,-9.3167e-17,-2.8091e-18,LO,400,30.0,120
1,2.959,0.0013832,-0.62404,-7.7526e-17,-1.8168e-17,N4LO+,400,30.0,120
1,2.959,0.00038853,-0.40867,3.529e-17,-4.1713e-19,N4LO+,450,40.0,60
1,2.959,0.00039321,-0.4063,4.3477e-17,-5.7948e-19,N4LO+,400,40.0,60
1,2.959,0.0013784,-0.62074,-8.8769e-17,-5.4975e-18,N2LO,400,30.0,120
1,2.959,0.00039024,-0.40641,3.4825e-17,-7.1587e-18,N3LO,400,40.0,60
1,2.959,0.00039304,-0.40636,4.9014e-17,-1.1974e-17,N4LO,450,40.0,60
1,2.959,0.0013788,-0.62519,-9.5239e-17,-1.3057e-17,N4LO,450,30.0,120
1,2.959,0.00038444,-0.41093,5.3825e-17,-4.9183e-18,N4LO+,500,40.0,60
1,2.959,0.00039379,-0.40612,5.1947e-17,-2.7371e-18,N4LO,400,40.0,60
1,2.961,3.0153e-05,-0.11021,1.8635e-17,-1.4791e-17,LO,450,120.0,120
1,2.961,4.3121e-05,-0.11257,2.22e-17,-4.2232e-18,NLO,400,120.0,120
1,2.961,2.88e-05,-0.11259,1.7643e-17,-2.6544e-18,LO,400,120.0,120
1,2.961,5.3285e-05,-0.12584,1.8542e-17,-3.8884e-19,N4LO,550,120.0,120
1,2.961,5.2912e-05,-0.12485,1.9022e-17,1.9753e-18,N4LO+,550,120.0,120
1,2.961,5.0694e-05,-0.1195,1.8304e-17,1.5764e-18,N4LO+,450,120.0,120
1,2.961,5.083e-05,-0.12023,1.7381e-17,-4.4141e-18,N4LO,450,120.0,120
1,2.961,5.0639e-05,-0.1191,2.5548e-17,-4.9075e-18,N2LO,450,120.0,120
1,2.961,4.9573e-05,-0.11679,1.0519e-17,2.2301e-18,N4LO,400,120.0,120
1,2.961,4.7244e-05,-0.11681,2.656e-17,-5.301e-18,N2LO,400,120.0,120
1,2.961,4.9551e-05,-0.11654,1.5255e-17,1.3835e-18,N4LO+,400,120.0,120
1,2.961,5.1898e-05,-0.12221,2.0666e-17,-5.5632e-18,N4LO+,500,120.0,120
1,2.961,5.2182e-05,-0.12321,1.7122e-17,8.1298e-18,N4LO,500,120.0,120
1,2.961,4.5154e-05,-0.11178,1.4565e-17,-2.2862e-18,NLO,450,120.0,120
1,2.961,5.0988e-05,-0.11879,1.5999e-17,-3.1381e-18,N3LO,400,120.0,120
1,2.961,5.2179e-05,-0.12255,1.7497e-17,3.9318e-18,N3LO,450,120.0,120
1,2.987,4.1196e-05,1.0948e-15,9.3418e-17,-2.3351e-17,N4LO+,450,120.0,180
1,2.987,4.0468e-05,1.2615e-15,9.3677e-17,-2.7342e-17,N4LO+,400,120.0,180
1,2.987,3.8871e-05,1.2983e-15,9.688e-17,-3.0811e-17,N2LO,400,120.0,180
1,2.987,4.2614e-05,9.1433e-16,9.0613e-17,-2.3152e-17,N4LO+,550,120.0,180
1,2.987,3.7343e-05,1.15e-15,9.0982e-17,-3.3213e-17,NLO,450,120.0,180
1,2.987,4.0453e-05,1.3015e-15,9.3758e-17,-2.2757e-17,N4LO,400,120.0,180
1,2.987,2.6212e-05,2.765e-15,1.0425e-16,-7.6447e-17,LO,450,120.0,180
1,2.987,4.2122e-05,1.0668e-15,9.9078e-17,-2.5375e-17,N4LO,500,120.0,180
1,2.987,4.1313e-05,1.0479e-15,9.3464e-17,-2.3541e-17,N2LO,450,120.0,180
1,2.987,3.5796e-05,1.4172e-15,1.0228e-16,-3.0696e-17,NLO,400,120.0,180
1,2.987,4.1473e-05,1.2441e-15,9.1088e-17,-2.1291e-17,N3LO,400,120.0,180
1,2.987,4.283e-05,9.4624e-16,8.6407e-17,-2.5017e-17,N4LO,550,120.0,180
1,2.987,4.2153e-05,1.1613e-15,8.8027e-17,-2.2243e-17,N3LO,450,120.0,180
1,2.987,4.1237e-05,1.1236e-15,8.6623e-17,-2.1066e-17,N4LO,450,120.0,180
1,2.987,2.4982e-05,3.2615e-15,1.0894e-16,-6.8422e-17,LO,400,120.0,180
1,2.987,4.1981e-05,9.7439e-16,9.0681e-17,-1.8138e-17,N4LO+,500,120.0,180
1,2.991,0.001273,-0.57073,-3.9098e-17,-3.395e-18,N4LO+,400,30.0,60
1,2.991,0.0012089,-0.55866,-4.3269e-17,-3.3441e-18,LO,450,30.0,60
1,2.991,0.0013134,-0.56846,-4.6659e-17,-7.935e-18,NLO,400,30.0,60
1,2.991,0.0012732,-0.56842,-2.3651e-17,-6.5672e-18,N2LO,400,30.0,60
1,2.991,0.0012514,-0.57219,-2.9523e-17,-1.1901e-17,N3LO,450,30.0,60
1,2.991,0.0012751,-0.57055,-2.0477e-17,-3.3761e-19,N4LO,400,30.0,60
1,2.991,0.0012592,-0.57261,-3.5706e-17,-8.1641e-18,N4LO,500,30.0,60
1,2.991,0.0013121,-0.56987,-2.6909e-17,-3.8347e-18,NLO,450,30.0,60
1,2.991,0.0012574,-0.57296,-3.26e-17,-6.28e-18,N4LO+,500,30.0,60
1,2.991,0.0012668,-0.57159,-1.3716e-17,-3.134e-18,N4LO,450,30.0,60
1,2.991,0.0012646,-0.57095,-3.9737e-17,5.2657e-18,N2LO,450,30.0,60
1,2.991,0.001253,-0.57349,-4.3585e-17,-1.2659e-18,N4LO,550,30.0,60
1,2.991,0.0012633,-0.57089,-1.2134e-17,-3.7122e-18,N3LO,400,30.0,60
1,2.991,0.0012502,-0.57405,-3.0746e-17,-1.4053e-18,N4LO+,550,30.0,60
1,2.991,0.0012812,-0.5611,1.6991e-18,-4.9271e-18,LO,400,30.0,60
1,2.991,0.0012652,-0.57183,-4.3118e-17,-9.309e-18,N4LO+,450,30.0,60
1,2.992,0.00056222,6.3514e-15,2.793e-17,-1.4625e-16,N4LO+,400,30.0,0
1,2.992,0.00055919,6.6914e-15,2.0697e-17,-1.1251e-16,LO,450,30.0,0
1,2.992,0.00055345,6.5164e-15,7.1128e-18,-1.5683e-16,N4LO,500,30.0,0
1,2.992,0.00055801,6.4708e-15,2.5227e-17,-1.5147e-16,N2LO,450,30.0,0
1,2.992,0.0005885,6.7232e-15,2.2859e-17,-1.1945e-16,LO,400,30.0,0
1,2.992,0.00056562,6.6208e-15,2.4481e-17,-1.4743e-16,N2LO,400,30.0,0
1,2.992,0.00058495,6.5314e-15,3.3541e-17,-1.4322e-16,NLO,400,30.0,0
1,2.992,0.00055746,6.5546e-15,2.1392e-17,-1.5918e-16,N3LO,400,30.0,0
1,2.992,0.00056346,6.391e-15,3.8297e-17,-1.5129e-16,N4LO,400,30.0,0
1,2.992,0.00054747,6.542e-15,3.452e-17,-1.6083e-16,N4LO+,550,30.0,0
1,2.992,0.00058228,6.5727e-15,2.8382e-17,-1.5283e-16,NLO,450,30.0,0
1,2.992,0.00054949,6.346e-15,1.2299e-17,-1.5382e-16,N4LO,550,30.0,0
1,2.992,0.00055721,6.565e-15,3.5966e-17,-1.5323e-16,N4LO+,450,30.0,0
1,2.992,0.00055021,6.4826e-15,3.0896e-17,-1.5606e-16,N3LO,450,30.0,0
1,2.992,0.00055218,6.5185e-15,2.8415e-17,-1.6222e-16,N4LO+,500,30.0,0
1,2.992,0.00055827,6.5079e-15,3.6155e-17,-1.5902e-16,N4LO,450,30.0,0
1,3.001,0.0005066,6.1889e-15,3.2642e-17,-1.3419e-16,NLO,450,30.0,180
1,3.001,0.00049133,6.1757e-15,3.0378e-17,-1.3343e-16,N2LO,450,30.0,180
1,3.001,0.00049648,6.182e-15,3.3647e-17,-1.3825e-16,N2LO,400,30.0,180
1,3.001,0.00048736,6.3462e-15,3.7185e-17,-1.1454e-16,LO,400,30.0,180
1,3.001,0.00049014,6.1808e-15,3.6708e-17,-1.3311e-16,N4LO,450,30.0,180
1,3.001,0.00048692,6.2192e-15,3.847e-17,-1.3674e-16,N4LO,500,30.0,180
1,3.001,0.00048967,6.1613e-15,4.8863e-17,-1.3513e-16,N4LO+,450,30.0,180
1,3.001,0.00049354,6.2063e-15,3.0082e-17,-1.3369e-16,N4LO,400,30.0,180
1,3.001,0.00048954,6.2217e-15,3.7027e-17,-1.4508e-16,N3LO,400,30.0,180
1,3.001,0.00048294,6.2092e-15,3.7251e-17,-1.4242e-16,N4LO+,550,30.0,180
1,3.001,0.00049303,6.1658e-15,3.1814e-17,-1.3921e-16,N4LO+,400,30.0,180
1,3.001,0.0005087,6.2244e-15,3.783e-17,-1.2498e-16,NLO,400,30.0,180
1,3.001,0.00048624,6.0864e-15,2.4357e-17,-1.3833e-16,N4LO+,500,30.0,180
1,3.001,0.00048491,6.0626e-15,3.0526e-17,-1.4349e-16,N3LO,450,30.0,180
1,3.001,0.0004842,6.3102e-15,3.6044e-17,-1.4519e-16,N4LO,550,30.0,180
1,3.001,0.00045907,6.5915e-15,3.3537e-17,-1.1485e-16,LO,450,30.0,180
1,3.01,7.4865e-05,-0.12366,6.9222e-17,-1.0804e-17,N4LO,450,100.0,60
1,3.01,4.3258e-05,-0.11918,8.1377e-17,-3.5898e-17,LO,400,100.0,60
1,3.01,4.3888e-05,-0.11764,7.7154e-17,-3.057e-17,LO,450,100.0,60
1,3.01,7.6734e-05,-0.12717,6.8702e-17,-1.2487e-17,N4LO,500,100.0,60
1,3.01,7.6506e-05,-0.12669,7.7711e-17,-1.5337e-17,N4LO+,500,100.0,60
1,3.01,7.4406e-05,-0.12394,7.6144e-17,-8.7345e-18,N2LO,450,100.0,60
1,3.01,7.0083e-05,-0.1211,7.2849e-17,-1.6065e-17,N2LO,400,100.0,60
1,3.01,7.8254e-05,-0.13035,6.7936e-17,-1.8018e-17,N4LO,550,100.0,60
1,3.01,7.3174e-05,-0.11989,6.6458e-17,-1.0697e-17,N4LO+,400,100.0,60
1,3.01,7.3146e-05,-0.11989,7.4745e-17,-1.9348e-17,N4LO,400,100.0,60
1,3.01,7.7991e-05,-0.12995,7.5691e-17,-1.329e-17,N4LO+,550,100.0,60
1,3.01,7.5163e-05,-0.12141,7.2787e-17,-1.0244e-17,N3LO,400,100.0,60
1,3.01,7.4771e-05,-0.12334,6.8263e-17,-2.4952e-17,N4LO+,450,100.0,60
1,3.01,6.7291e-05,-0.11694,7.5317e-17,-1.2043e-17,NLO,450,100.0,60
1,3.01,7.6822e-05,-0.12537,7.3072e-17,-1.6557e-17,N3LO,450,100.0,60
1,3.01,6.4792e-05,-0.11733,8.2423e-17,-1.927e-17,NLO,400,100.0,60
1,3.025,0.00023996,5.4571e-15,5.5045e-17,-1.444e-16,N4LO,400,40.0,0
1,3.025,0.0002387,5.4785e-15,5.8307e-17,-1.5079e-16,N4LO,500,40.0,0
1,3.025,0.00023953,5.4978e-15,5.0645e-17,-1.5491e-16,N4LO+,400,40.0,0
1,3.025,0.00023772,5.5311e-15,4.131e-17,-1.5027e-16,N3LO,400,40.0,0
1,3.025,0.00023276,5.4923e-15,4.8456e-17,-1.4976e-16,N4LO+,500,40.0,0
1,3.025,0.00023941,5.4964e-15,3.8465e-17,-1.5312e-16,N4LO,450,40.0,0
1,3.025,0.00028807,6.531e-15,2.2271e-17,-1.1327e-16,LO,400,40.0,0
1,3.025,0.00028042,6.3584e-15,2.9966e-17,-1.127e-16,LO,450,40.0,0
1,3.025,0.00023595,5.4868e-15,4.5472e-17,-1.5264e-16,N4LO+,450,40.0,0
1,3.025,0.000251,5.7471e-15,6.0738e-17,-1.4715e-16,NLO,450,40.0,0
1,3.025,0.00023795,5.654e-15,4.8527e-17,-1.4378e-16,N4LO,550,40.0,0
1,3.025,0.00023953,5.4836e-15,5.4401e-17,-1.4899e-16,N4LO+,400,40.0,0
1,3.025,0.00023302,5.4555e-15,4.1235e-17,-1.5423e-16,N3LO,450,40.0,0
1,3.025,0.00022996,5.4656e-15,5.2783e-17,-1.5765e-16,N4LO+,550,40.0,0
1,3.025,0.00024285,5.7231e-15,6.2468e-17,-1.482e-16,N2LO,400,40.0,0
1,3.025,0.00023601,5.424e-15,5.996e-17,-1.6089e-16,N2LO,450,40.0,0
1,3.025,0.00025427,5.7875e-15,5.8263e-17,-1.4081e-16,NLO,400,40.0,0
1,3.032,0.00045278,-0.48775,-1.613e-17,-1.8423e-17,N4LO,450,40.0,120
1,3.032,0.00049339,-0.46513,-3.19e-17,-1.1856e-17,LO,450,40.0,120
1,3.032,0.00045807,-0.48479,-2.6675e-17,-2.0878e-17,N2LO,400,40.0,120
1,3.032,0.00044794,-0.49038,-4.448e-18,-1.7977e-17,N4LO+,450,40.0,120
1,3.032,0.00044987,-0.48825,-1.7182e-17,-2.037e-17,N3LO,400,40.0,120
1,3.032,0.00047771,-0.4845,-4.1595e-17,-1.6842e-17,NLO,400,40.0,120
1,3.032,0.00047359,-0.4872,-8.516e-18,-1.9354e-17,NLO,450,40.0,120
1,3.032,0.00051451,-0.47076,-1.6355e-17,-1.8467e-17,LO,400,40.0,120
1,3.032,0.00044314,-0.49262,-5.3179e-18,-2.5048e-17,N4LO+,500,40.0,120
1,3.032,0.00045393,-0.48779,-4.8721e-18,-2.4748e-17,N4LO,400,40.0,120
1,3.032,0.00044996,-0.48775,-1.9551e-17,-2.1316e-17,N4LO,550,40.0,120
1,3.032,0.00044296,-0.49105,-1.6135e-17,-2.5601e-17,N3LO,450,40.0,120
1,3.032,0.00045142,-0.48774,-1.9271e-17,-1.7021e-17,N4LO,500,40.0,120
1,3.032,0.00044842,-0.48932,-2.0927e-17,-3.3667e-17,N2LO,450,40.0,120
1,3.032,0.00043891,-0.49462,-3.6415e-17,-2.4047e-17,N4LO+,550,40.0,120
1,3.032,0.00045332,-0.48793,-1.4897e-17,-1.8785e-17,N4LO+,400,40.0,120
1,3.032,0.00045332,-0.48793,-1.7557e-17,-1.4815e-17,N4LO+,400,40.0,120
1,3.034,0.0013934,-0.63144,1.422e-16,-3.437e-18,N3LO,400,30.0,120
1,3.034,0.0012533,-0.61134,1.4026e-16,3.7422e-19,LO,450,30.0,120
1,3.034,0.0013976,-0.6322,1.4165e-16,-1.3883e-18,N4LO,450,30.0,120
1,3.034,0.0013967,-0.63244,1.3265e-16,-2.9054e-18,N4LO+,450,30.0,120
1,3.034,0.001391,-0.63374,1.5597e-16,9.7922e-19,N4LO+,500,30.0,120
1,3.034,0.0013846,-0.633,1.3756e-16,-1.1127e-17,N3LO,450,30.0,120
1,3.034,0.0013855,-0.63496,1.5388e-16,-3.4996e-18,N4LO+,550,30.0,120
1,3.034,0.0013972,-0.62782,1.3243e-16,-5.9026e-18,N2LO,400,30.0,120
1,3.034,0.0014022,-0.6311,1.4547e-16,-5.1364e-18,N4LO+,400,30.0,120
1,3.034,0.0014311,-0.62732,1.2272e-16,-2.3971e-18,NLO,400,30.0,120
1,3.034,0.0013365,-0.61458,1.1505e-16,-2.891e-18,LO,400,30.0,120
1,3.034,0.0014035,-0.63093,1.3099e-16,-4.6418e-18,N4LO,400,30.0,120
1,3.034,0.0013871,-0.6343,1.3527e-16,-4.7346e-18,N4LO,550,30.0,120
1,3.034,0.0013919,-0.63335,1.401e-16,1.518e-18,N4LO,500,30.0,120
1,3.034,0.0013951,-0.63113,1.5377e-16,-3.972e-18,N2LO,450,30.0,120
1,3.034,0.0014326,-0.62907,1.4201e-16,-7.9643e-18,NLO,450,30.0,120
1,3.043,0.00023247,5.4054e-15,6.3685e-17,-1.62e-16,N3LO,400,40.0,180
1,3.043,0.00027061,6.225e-15,5.0783e-17,-1.4055e-16,LO,400,40.0,180
1,3.043,0.00022719,5.4901e-15,5.2669e-17,-1.6173e-16,N4LO+,500,40.0,180
1,3.043,0.00023269,5.5116e-15,5.1851e-17,-1.6477e-16,N4LO,550,40.0,180
1,3.043,0.00023476,5.5888e-15,5.8392e-17,-1.6522e-16,N4LO,400,40.0,180
1,3.043,0.00023176,5.4777e-15,4.3508e-17,-1.6149e-16,N2LO,450,40.0,180
1,3.043,0.00023446,5.5965e-15,5.3307e-17,-1.6069e-16,N4LO+,400,40.0,180
1,3.043,0.00024898,5.6795e-15,6.4989e-17,-1.5878e-16,NLO,400,40.0,180
1,3.043,0.00022417,5.4935e-15,7.0385e-17,-1.5993e-16,N4LO+,550,40.0,180
1,3.043,0.00024537,5.6775e-15,6.2431e-17,-1.5862e-16,NLO,450,40.0,180
1,3.043,0.00023344,5.5554e-15,6.5317e-17,-1.5693e-16,N4LO,500,40.0,180
1,3.043,0.00026094,6.1832e-15,5.51e-17,-1.3285e-16,LO,450,40.0,180
1,3.043,0.00022781,5.4451e-15,5.1117e-17,-1.571e-16,N3LO,450,40.0,180
1,3.043,0.00023062,5.3753e-15,5.2441e-17,-1.5973e-16,N4LO+,450,40.0,180
1,3.043,0.00023446,5.6128e-15,5.7881e-17,-1.5977e-16,N4LO+,400,40.0,180
1,3.043,0.00023415,5.4822e-15,5.6915e-17,-1.5924e-16,N4LO,450,40.0,180
1,3.043,0.00023894,5.5988e-15,7.0796e-17,-1.57e-16,N2LO,400,40.0,180
1,3.066,4.8708e-05,1.2481e-15,5.5407e-17,-4.3101e-17,N4LO,500,100.0,180
1,3.066,4.9257e-05,1.2778e-15,6.4628e-17,-3.543e-17,N4LO,550,100.0,180
1,3.066,4.8644e-05,1.3193e-15,6.5309e-17,-3.8174e-17,N4LO+,500,100.0,180
1,3.066,4.913e-05,1.1634e-15,6.2227e-17,-4.8975e-17,N4LO+,550,100.0,180
1,3.066,3.4564e-05,3.4394e-15,6.6212e-17,-1.0784e-16,LO,450,100.0,180
1,3.066,4.8888e-05,1.423e-15,6.2445e-17,-4.4304e-17,N3LO,450,100.0,180
1,3.066,4.7563e-05,1.5293e-15,6.9107e-17,-4.4775e-17,N4LO,400,100.0,180
1,3.066,4.8556e-05,1.5101e-15,6.9783e-17,-5.2367e-17,N3LO,400,100.0,180
1,3.066,3.3718e-05,3.8469e-15,8.5629e-17,-1.0298e-16,LO,400,100.0,180
1,3.066,4.6393e-05,1.7061e-15,6.5901e-17,-4.578e-17,N2LO,400,100.0,180
1,3.066,4.7609e-05,1.5465e-15,6.5804e-17,-4.2188e-17,N4LO+,400,100.0,180
1,3.066,4.8039e-05,1.3445e-15,7.2594e-17,-4.2181e-17,N4LO,450,100.0,180
1,3.066,4.4864e-05,1.6321e-15,7.1985e-17,-5.6647e-17,NLO,450,100.0,180
1,3.066,4.8053e-05,1.3788e-15,6.3865e-17,-4.7004e-17,N4LO+,450,100.0,180
1,3.066,4.8165e-05,1.4069e-15,5.8069e-17,-4.144e-17,N2LO,450,100.0,180
1,3.066,4.3753e-05,1.8928e-15,6.5557e-17,-5.7474e-17,NLO,400,100.0,180
1,3.071,0.00047792,6.2323e-15,2.8136e-17,-1.2429e-16,N4LO+,550,30.0,180
1,3.071,0.00048275,6.5409e-15,2.3079e-17,-9.7913e-17,LO,400,30.0,180
1,3.071,0.00048503,6.1704e-15,3.5188e-17,-1.3225e-16,N4LO,450,30.0,180
1,3.071,0.00048839,6.0602e-15,3.3407e-17,-1.2169e-16,N4LO,400,30.0,180
1,3.071,0.00048186,6.1721e-15,2.7795e-17,-1.2378e-16,N4LO,500,30.0,180
1,3.071,0.00048787,6.0752e-15,2.3064e-17,-1.2262e-16,N4LO+,400,30.0,180
1,3.071,0.00047985,6.2641e-15,3.8602e-17,-1.2931e-16,N3LO,450,30.0,180
1,3.071,0.00049131,6.2374e-15,3.0432e-17,-1.2482e-16,N2LO,400,30.0,180
1,3.071,0.00048118,6.1841e-15,2.6072e-17,-1.209e-16,N4LO+,500,30.0,180
1,3.071,0.00050129,6.0969e-15,2.8924e-17,-1.2421e-16,NLO,450,30.0,180
1,3.071,0.00047917,6.0843e-15,2.6656e-17,-1.3069e-16,N4LO,550,30.0,180
1,3.071,0.00048456,6.2643e-15,3.1354e-17,-1.2121e-16,N4LO+,450,30.0,180
1,3.071,0.00045484,6.401e-15,3.3041e-17,-1.061e-16,LO,450,30.0,180
1,3.071,0.00050337,6.0867e-15,2.6689e-17,-1.2191e-16,NLO,400,30.0,180
1,3.071,0.00048623,6.2734e-15,3.3729e-17,-1.2825e-16,N2LO,450,30.0,180
1,3.071,0.00048442,6.1918e-15,3.0963e-17,-1.2821e-16,N3LO,400,30.0,180
1,3.072,5.5886e-05,1.4369e-15,1.02e-16,-1.8017e-17,NLO,450,120.0,0
1,3.072,6.3977e-05,1.431e-15,9.2803e-17,-9.9017e-18,N4LO,450,120.0,0
1,3.072,6.6975e-05,1.3217e-15,9.6033e-17,-8.7429e-18,N4LO,550,120.0,0
1,3.072,6.2321e-05,1.658e-15,1.0024e-16,-5.7575e-18,N4LO+,400,120.0,0
1,3.072,3.2803e-05,3.1217e-15,1.2073e-16,-5.7895e-17,LO,450,120.0,0
1,3.072,6.5654e-05,1.3504e-15,9.4266e-17,-7.6266e-18,N4LO,500,120.0,0
1,3.072,3.1563e-05,3.634e-15,1.3045e-16,-6.2374e-17,LO,400,120.0,0
1,3.072,5.8032e-05,1.7249e-15,1.0388e-16,-1.915e-17,N2LO,400,120.0,0
1,3.072,6.2328e-05,1.6113e-15,9.6274e-17,-9.6543e-18,N4LO,400,120.0,0
1,3.072,6.5918e-05,1.4832e-15,9.8532e-17,-1.1307e-17,N3LO,450,120.0,0
1,3.072,6.2901e-05,1.3776e-15,9.4625e-17,-1.629e-17,N2LO,450,120.0,0
1,3.072,6.379e-05,1.4125e-15,9.6206e-17,-1.3656e-17,N4LO+,450,120.0,0
1,3.072,5.272e-05,1.7636e-15,1.033e-16,-2.7188e-17,NLO,400,120.0,0
1,3.072,6.4162e-05,1.6503e-15,1.0217e-16,-7.9207e-18,N3LO,400,120.0,0
1,3.072,6.6537e-05,1.2699e-15,9.4285e-17,-1.6087e-17,N4LO+,550,120.0,0
1,3.072,6.5291e-05,1.3314e-15,9.4178e-17,-1.59e-17,N4LO+,500,120.0,0
1,3.075,0.001301,-0.58314,-6.318e-17,4.3544e-19,N2LO,450,30.0,60
1,3.075,0.0012954,-0.58475,-5.0128e-17,-6.4767e-19,N4LO,500,30.0,60
1,3.075,0.0012998,-0.58316,-3.1152e-17,-1.4356e-17,N3LO,400,30.0,60
1,3.075,0.00131,-0.58074,-3.2483e-17,-9.1856e-18,N2LO,400,30.0,60
1,3.075,0.0012874,-0.58437,-9.5157e-18,-1.8093e-18,N3LO,450,30.0,60
1,3.075,0.0013017,-0.58403,-4.7422e-17,-3.916e-18,N4LO+,450,30.0,60
1,3.075,0.0013205,-0.57409,-4.0861e-17,-8.6659e-18,LO,400,30.0,60
1,3.075,0.0013501,-0.58224,-4.6852e-17,-4.692e-18,NLO,450,30.0,60
1,3.075,0.0013516,-0.58092,-3.1415e-17,-8.5213e-18,NLO,400,30.0,60
1,3.075,0.0013033,-0.5838,-3.3328e-17,7.276900000000001e-19,N4LO,450,30.0,60
1,3.075,0.0013099,-0.58303,-1.9549e-17,-7.9623e-18,N4LO+,400,30.0,60
1,3.075,0.0012936,-0.58509,-4.3827e-17,-1.2723e-17,N4LO+,500,30.0,60
1,3.075,0.0012463,-0.57172,-5.6379e-17,-1.1251e-17,LO,450,30.0,60
1,3.075,0.001289,-0.58557,-4.5319e-17,-6.7242e-18,N4LO,550,30.0,60
1,3.075,0.001312,-0.58285,-4.273e-17,-4.629100000000001e-19,N4LO,400,30.0,60
1,3.075,0.001286,-0.58611,-3.3533e-17,-1.2875e-17,N4LO+,550,30.0,60
1,3.079,6.1763e-05,-0.15097,2.2921e-17,-8.2019e-19,N4LO+,500,100.0,120
1,3.079,6.2692e-05,-0.15343,2.5009e-17,-1.0728e-17,N4LO+,550,100.0,120
1,3.079,6.2074e-05,-0.15115,2.5698e-17,-2.7535e-18,N3LO,450,100.0,120
1,3.079,6.0676e-05,-0.14843,3.2007e-17,-8.7764e-18,N4LO+,450,100.0,120
1,3.079,5.9747e-05,-0.14569,2.3289e-17,1.3921e-19,N4LO+,400,100.0,120
1,3.079,4.0264e-05,-0.15193,4.4173e-17,-1.1202e-17,LO,400,100.0,120
1,3.079,4.1118e-05,-0.14818,4.2764e-17,-7.8522e-18,LO,450,100.0,120
1,3.079,5.9736e-05,-0.14598,2.6149e-17,-3.577e-18,N4LO,400,100.0,120
1,3.079,6.12e-05,-0.1477,2.6059e-17,-6.84e-18,N3LO,400,100.0,120
1,3.079,5.4136e-05,-0.14386,2.981e-17,-7.7658e-18,NLO,400,100.0,120
1,3.079,6.2926e-05,-0.15405,3.3411e-17,-9.25e-18,N4LO,550,100.0,120
1,3.079,6.0621e-05,-0.14768,3.8985e-17,-7.2959e-19,N2LO,450,100.0,120
1,3.079,6.074e-05,-0.14906,2.5801e-17,-6.4312e-18,N4LO,450,100.0,120
1,3.079,5.7882e-05,-0.14621,3.2516e-17,-1.7163e-18,N2LO,400,100.0,120
1,3.079,5.5713e-05,-0.14289,3.3459e-17,-8.0382e-18,NLO,450,100.0,120
1,3.079,6.1939e-05,-0.15173,2.8677e-17,-9.1375e-18,N4LO,500,100.0,120
1,3.082,0.00042256,-0.42172,7.6294e-17,-3.3137e-17,NLO,450,40.0,60
1,3.082,0.00039727,-0.42307,7.756e-17,-3.7057e-17,N4LO+,450,40.0,60
1,3.082,0.00038897,-0.42717,8.2412e-17,-3.5063e-17,N4LO+,550,40.0,60
1,3.082,0.00040232,-0.42084,1.1804e-16,-3.3611e-17,N4LO+,400,40.0,60
1,3.082,0.00056623,6.3159e-15,3.5029e-17,-1.202e-16,N2LO,400,30.0,0
1,3.082,0.000548,6.441e-15,5.2859e-17,-1.2713e-16,N4LO+,550,30.0,0
1,3.082,0.00042683,-0.41955,6.9955e-17,-2.8144e-17,NLO,400,40.0,60
1,3.082,0.00058997,6.7389e-15,2.8475e-17,-8.8202e-17,LO,400,30.0,0
1,3.082,0.00039912,-0.42092,9.559e-17,-3.1321e-17,N3LO,400,40.0,60
1,3.082,0.00058559,6.6733e-15,6.2373e-17,-1.0487e-16,NLO,400,30.0,0
1,3.082,0.00047758,-0.41229,7.4976e-17,-1.6905e-17,LO,400,40.0,60
1,3.082,0.00040232,-0.42084,1.0686e-16,-2.3318e-17,N4LO+,400,40.0,60
1,3.082,0.00055778,6.5123e-15,3.5155e-17,-1.2147e-16,N4LO+,450,30.0,0
1,3.082,0.00039243,-0.42347,7.8218e-17,-2.5657e-17,N3LO,450,40.0,60
1,3.082,0.0005586,6.5228e-15,3.6083e-17,-1.1119e-16,N2LO,450,30.0,0
1,3.082,0.00056406,6.5316e-15,3.9568e-17,-1.1228e-16,N4LO,400,30.0,0
1,3.082,0.00039736,-0.42254,8.0765e-17,-2.9878e-17,N2LO,450,40.0,60
1,3.082,0.00056075,6.6094e-15,4.7877e-17,-8.5267e-17,LO,450,30.0,0
1,3.082,0.00055886,6.5286e-15,2.2156e-17,-1.2366e-16,N4LO,450,30.0,0
1,3.082,0.00039967,-0.42082,6.9121e-17,-3.0772e-17,N4LO,550,40.0,60
1,3.082,0.00040103,-0.42092,9.4735e-17,-1.7528e-17,N4LO,500,40.0,60
1,3.082,0.00046169,-0.4085,7.0062e-17,-2.3562e-17,LO,450,40.0,60
1,3.082,0.00055401,6.3745e-15,3.6866e-17,-1.2362e-16,N4LO,500,30.0,0
1,3.082,0.00039284,-0.42521,9.6087e-17,-1.6079e-17,N4LO+,500,40.0,60
