I,SLANGE,CROSS,E1,E2,E3,Energy,FORCE,CUTOFF,CONFIG
74,37.002,3.506e-07,28.229,16.953,46.358,100.0,N4LO+,450,15_0_15_180
74,37.002,3.432e-07,28.229,16.953,46.358,100.0,N2LO,450,15_0_15_180
74,37.002,1.332e-06,15.663,17.739,58.138,100.0,N4LO,450,75_75_75_105
74,37.002,3.545e-07,28.229,16.953,46.358,100.0,N4LO,450,15_0_15_180
74,37.002,3.416e-07,28.229,16.953,46.358,100.0,N4LO+,550,15_0_15_180
74,37.002,1.372e-06,15.663,17.739,58.138,100.0,N4LO+,400,75_75_75_105
74,37.002,3.972e-07,28.229,16.953,46.358,100.0,LO,450,15_0_15_180
74,37.002,1.205e-06,15.663,17.739,58.138,100.0,N4LO+,550,75_75_75_105
74,37.002,3.574e-07,28.229,16.953,46.358,100.0,N4LO+,400,15_0_15_180
74,37.002,1.377e-06,15.663,17.739,58.138,100.0,NLO,450,75_75_75_105
74,37.003,2.244e-06,22.894,16.511,52.135,100.0,LO,450,45_75_45_105
74,37.003,9.939e-07,22.894,16.511,52.135,100.0,N4LO+,450,45_75_45_105
74,37.003,9.974e-07,22.894,16.511,52.135,100.0,N2LO,450,45_75_45_105
74,37.003,9.902e-07,22.894,16.511,52.135,100.0,N3LO,450,45_75_45_105
74,37.003,9.171e-07,22.894,16.511,52.135,100.0,N4LO+,550,45_75_45_105
74,37.003,1.046e-06,22.894,16.511,52.135,100.0,N4LO+,400,45_75_45_105
74,37.003,9.512e-07,22.894,16.511,52.135,100.0,N4LO+,500,45_75_45_105
74,37.003,1.015e-06,22.894,16.511,52.135,100.0,N4LO,450,45_75_45_105
74,37.003,1.007e-06,22.894,16.511,52.135,100.0,NLO,450,45_75_45_105
74,37.012,8.479e-07,27.551,15.538,48.452,100.0,N4LO+,450,15_105_15_75
74,37.012,8.057e-07,27.551,15.538,48.452,100.0,N4LO+,550,15_105_15_75
74,37.012,8.777e-07,27.551,15.538,48.452,100.0,N4LO+,400,15_105_15_75
74,37.012,8.355e-07,27.551,15.538,48.452,100.0,N3LO,450,15_105_15_75
74,37.012,8.238e-07,27.551,15.538,48.452,100.0,N4LO+,500,15_105_15_75
74,37.012,8.001e-07,27.551,15.538,48.452,100.0,NLO,450,15_105_15_75
74,37.012,8.618e-07,27.551,15.538,48.452,100.0,N4LO,450,15_105_15_75
74,37.012,8.289e-07,27.551,15.538,48.452,100.0,N2LO,450,15_105_15_75
74,37.012,1.194e-06,27.551,15.538,48.452,100.0,LO,450,15_105_15_75
75,37.501,2.168e-06,47.815,27.538,16.187,100.0,N4LO+,450,165_15_15_165
75,37.501,2.077e-06,47.815,27.538,16.187,100.0,N4LO+,550,165_15_15_165
75,37.501,2.028e-06,47.815,27.538,16.187,100.0,NLO,450,165_15_15_165
75,37.501,2.2e-06,47.815,27.538,16.187,100.0,N4LO,450,165_15_15_165
75,37.501,2.233e-06,47.815,27.538,16.187,100.0,N4LO+,400,165_15_15_165
75,37.501,2.138e-06,47.815,27.538,16.187,100.0,N3LO,450,165_15_15_165
75,37.501,2.118e-06,47.815,27.538,16.187,100.0,N2LO,450,165_15_15_165
75,37.501,2.826e-06,47.815,27.538,16.187,100.0,LO,450,165_15_15_165
75,37.501,2.115e-06,47.815,27.538,16.187,100.0,N4LO+,500,165_15_15_165
75,37.507,1.365e-06,15.313,18.104,58.123,100.0,NLO,450,75_75_75_105
75,37.507,1.041e-06,22.522,16.851,52.167,100.0,N4LO,450,45_75_45_105
75,37.507,1.02e-06,22.522,16.851,52.167,100.0,N4LO+,450,45_75_45_105
75,37.507,1.034e-06,22.522,16.851,52.167,100.0,NLO,450,45_75_45_105
75,37.507,2.314e-06,22.522,16.851,52.167,100.0,LO,450,45_75_45_105
75,37.507,1.321e-06,15.313,18.104,58.123,100.0,N4LO,450,75_75_75_105
75,37.507,1.073e-06,22.522,16.851,52.167,100.0,N4LO+,400,45_75_45_105
75,37.507,1.195e-06,15.313,18.104,58.123,100.0,N4LO+,550,75_75_75_105
75,37.507,1.016e-06,22.522,16.851,52.167,100.0,N3LO,450,45_75_45_105
75,37.507,1.023e-06,22.522,16.851,52.167,100.0,N2LO,450,45_75_45_105
75,37.507,1.241e-06,15.313,18.104,58.123,100.0,N4LO+,500,75_75_75_105
75,37.507,1.314e-06,15.313,18.104,58.123,100.0,N2LO,450,75_75_75_105
75,37.507,1.36e-06,15.313,18.104,58.123,100.0,N4LO+,400,75_75_75_105
75,37.507,1.295e-06,15.313,18.104,58.123,100.0,N4LO+,450,75_75_75_105
75,37.507,9.4e-07,22.522,16.851,52.167,100.0,N4LO+,550,45_75_45_105
75,37.507,1.3e-06,15.313,18.104,58.123,100.0,N3LO,450,75_75_75_105
75,37.507,9.752e-07,22.522,16.851,52.167,100.0,N4LO+,500,45_75_45_105
75,37.507,3.106e-06,15.313,18.104,58.123,100.0,LO,450,75_75_75_105
75,37.511,8.885e-07,27.17,15.86,48.51,100.0,N2LO,450,15_105_15_75
75,37.511,3.533e-07,27.846,17.289,46.405,100.0,N4LO,450,15_0_15_180
75,37.511,3.235e-07,27.846,17.289,46.405,100.0,NLO,450,15_0_15_180
75,37.511,8.825e-07,27.17,15.86,48.51,100.0,N4LO+,500,15_105_15_75
75,37.511,9.246e-07,27.17,15.86,48.51,100.0,N4LO,450,15_105_15_75
75,37.511,8.591e-07,27.17,15.86,48.51,100.0,NLO,450,15_105_15_75
75,37.511,8.624e-07,27.17,15.86,48.51,100.0,N4LO+,550,15_105_15_75
75,37.511,3.493e-07,27.846,17.289,46.405,100.0,N4LO+,450,15_0_15_180
75,37.511,3.437e-07,27.846,17.289,46.405,100.0,N4LO+,500,15_0_15_180
75,37.511,1.294e-06,27.17,15.86,48.51,100.0,LO,450,15_105_15_75
75,37.511,3.566e-07,27.846,17.289,46.405,100.0,N4LO+,400,15_0_15_180
75,37.511,9.426e-07,27.17,15.86,48.51,100.0,N4LO+,400,15_105_15_75
75,37.511,4.004e-07,27.846,17.289,46.405,100.0,LO,450,15_0_15_180
75,37.511,3.416e-07,27.846,17.289,46.405,100.0,N2LO,450,15_0_15_180
75,37.511,3.457e-07,27.846,17.289,46.405,100.0,N3LO,450,15_0_15_180
75,37.511,9.093e-07,27.17,15.86,48.51,100.0,N4LO+,450,15_105_15_75
75,37.511,8.956e-07,27.17,15.86,48.51,100.0,N3LO,450,15_105_15_75
75,37.511,3.396e-07,27.846,17.289,46.405,100.0,N4LO+,550,15_0_15_180
76,38.002,1.35e-06,14.973,18.463,58.104,100.0,NLO,450,75_75_75_105
76,38.002,1.345e-06,14.973,18.463,58.104,100.0,N4LO+,400,75_75_75_105
76,38.002,3.065e-06,14.973,18.463,58.104,100.0,LO,450,75_75_75_105
76,38.002,1.287e-06,14.973,18.463,58.104,100.0,N3LO,450,75_75_75_105
76,38.002,1.282e-06,14.973,18.463,58.104,100.0,N4LO+,450,75_75_75_105
76,38.002,1.3e-06,14.973,18.463,58.104,100.0,N2LO,450,75_75_75_105
76,38.002,1.183e-06,14.973,18.463,58.104,100.0,N4LO+,550,75_75_75_105
76,38.002,1.307e-06,14.973,18.463,58.104,100.0,N4LO,450,75_75_75_105
76,38.002,1.228e-06,14.973,18.463,58.104,100.0,N4LO+,500,75_75_75_105
76,38.004,2.026e-06,47.727,28.033,15.78,100.0,N4LO+,550,165_15_15_165
76,38.004,2.168e-06,47.727,28.033,15.78,100.0,N4LO+,400,165_15_15_165
76,38.004,2.703e-06,47.727,28.033,15.78,100.0,LO,450,165_15_15_165
76,38.004,2.139e-06,47.727,28.033,15.78,100.0,N4LO,450,165_15_15_165
76,38.004,2.063e-06,47.727,28.033,15.78,100.0,N2LO,450,165_15_15_165
76,38.004,1.97e-06,47.727,28.033,15.78,100.0,NLO,450,165_15_15_165
76,38.004,2.062e-06,47.727,28.033,15.78,100.0,N4LO+,500,165_15_15_165
76,38.004,2.109e-06,47.727,28.033,15.78,100.0,N4LO+,450,165_15_15_165
76,38.004,2.082e-06,47.727,28.033,15.78,100.0,N3LO,450,165_15_15_165
76,38.008,3.484e-07,27.474,17.618,46.447,100.0,N4LO+,450,15_0_15_180
76,38.008,3.446e-07,27.474,17.618,46.447,100.0,N3LO,450,15_0_15_180
76,38.008,3.562e-07,27.474,17.618,46.447,100.0,N4LO+,400,15_0_15_180
76,38.008,3.381e-07,27.474,17.618,46.447,100.0,N4LO+,550,15_0_15_180
76,38.008,3.424e-07,27.474,17.618,46.447,100.0,N4LO+,500,15_0_15_180
76,38.008,3.525e-07,27.474,17.618,46.447,100.0,N4LO,450,15_0_15_180
76,38.008,3.229e-07,27.474,17.618,46.447,100.0,NLO,450,15_0_15_180
76,38.008,4.037e-07,27.474,17.618,46.447,100.0,LO,450,15_0_15_180
76,38.008,3.404e-07,27.474,17.618,46.447,100.0,N2LO,450,15_0_15_180
76,38.011,9.567e-07,26.79,16.185,48.565,100.0,N2LO,450,15_105_15_75
76,38.011,1.099e-06,22.152,17.193,52.195,100.0,N4LO+,400,45_75_45_105
76,38.011,9.267e-07,26.79,16.185,48.565,100.0,NLO,450,15_105_15_75
76,38.011,1.04e-06,22.152,17.193,52.195,100.0,N3LO,450,45_75_45_105
76,38.011,1.044e-06,22.152,17.193,52.195,100.0,N4LO+,450,45_75_45_105
76,38.011,1.408e-06,26.79,16.185,48.565,100.0,LO,450,15_105_15_75
76,38.011,2.379e-06,22.152,17.193,52.195,100.0,LO,450,45_75_45_105
76,38.011,9.965e-07,26.79,16.185,48.565,100.0,N4LO,450,15_105_15_75
76,38.011,9.645e-07,26.79,16.185,48.565,100.0,N3LO,450,15_105_15_75
76,38.011,9.98e-07,22.152,17.193,52.195,100.0,N4LO+,500,45_75_45_105
76,38.011,9.616e-07,22.152,17.193,52.195,100.0,N4LO+,550,45_75_45_105
76,38.011,1.059e-06,22.152,17.193,52.195,100.0,NLO,450,45_75_45_105
76,38.011,9.499e-07,26.79,16.185,48.565,100.0,N4LO+,500,15_105_15_75
76,38.011,1.066e-06,22.152,17.193,52.195,100.0,N4LO,450,45_75_45_105
76,38.011,9.798e-07,26.79,16.185,48.565,100.0,N4LO+,450,15_105_15_75
76,38.011,1.017e-06,26.79,16.185,48.565,100.0,N4LO+,400,15_105_15_75
76,38.011,9.275e-07,26.79,16.185,48.565,100.0,N4LO+,550,15_105_15_75
76,38.011,1.047e-06,22.152,17.193,52.195,100.0,N2LO,450,45_75_45_105
77,38.503,1.061e-06,21.793,17.528,52.219,100.0,N3LO,450,45_75_45_105
77,38.503,2.438e-06,21.793,17.528,52.219,100.0,LO,450,45_75_45_105
77,38.503,1.065e-06,21.793,17.528,52.219,100.0,N4LO+,450,45_75_45_105
77,38.503,1.122e-06,21.793,17.528,52.219,100.0,N4LO+,400,45_75_45_105
77,38.503,1.089e-06,21.793,17.528,52.219,100.0,N4LO,450,45_75_45_105
77,38.503,9.811e-07,21.793,17.528,52.219,100.0,N4LO+,550,45_75_45_105
77,38.503,1.018e-06,21.793,17.528,52.219,100.0,N4LO+,500,45_75_45_105
77,38.503,1.082e-06,21.793,17.528,52.219,100.0,NLO,450,45_75_45_105
77,38.503,1.069e-06,21.793,17.528,52.219,100.0,N2LO,450,45_75_45_105
77,38.506,3.415e-07,27.103,17.95,46.487,100.0,N4LO+,500,15_0_15_180
77,38.506,3.56e-07,27.103,17.95,46.487,100.0,N4LO+,400,15_0_15_180
77,38.506,3.395e-07,27.103,17.95,46.487,100.0,N2LO,450,15_0_15_180
77,38.506,3.478e-07,27.103,17.95,46.487,100.0,N4LO+,450,15_0_15_180
77,38.506,3.225e-07,27.103,17.95,46.487,100.0,NLO,450,15_0_15_180
77,38.506,3.369e-07,27.103,17.95,46.487,100.0,N4LO+,550,15_0_15_180
77,38.506,3.52e-07,27.103,17.95,46.487,100.0,N4LO,450,15_0_15_180
77,38.506,4.069e-07,27.103,17.95,46.487,100.0,LO,450,15_0_15_180
77,38.506,3.439e-07,27.103,17.95,46.487,100.0,N3LO,450,15_0_15_180
77,38.507,3.014e-06,14.628,18.832,58.079,100.0,LO,450,75_75_75_105
77,38.507,1.27e-06,14.628,18.832,58.079,100.0,N3LO,450,75_75_75_105
77,38.507,1.169e-06,14.628,18.832,58.079,100.0,N4LO+,550,75_75_75_105
77,38.507,1.332e-06,14.628,18.832,58.079,100.0,NLO,450,75_75_75_105
77,38.507,1.328e-06,14.628,18.832,58.079,100.0,N4LO+,400,75_75_75_105
77,38.507,1.29e-06,14.628,18.832,58.079,100.0,N4LO,450,75_75_75_105
77,38.507,1.213e-06,14.628,18.832,58.079,100.0,N4LO+,500,75_75_75_105
77,38.507,1.265e-06,14.628,18.832,58.079,100.0,N4LO+,450,75_75_75_105
77,38.507,1.284e-06,14.628,18.832,58.079,100.0,N2LO,450,75_75_75_105
77,38.51,2.116e-06,47.633,28.53,15.376,100.0,N4LO+,400,165_15_15_165
77,38.51,2.019e-06,47.633,28.53,15.376,100.0,N2LO,450,165_15_15_165
77,38.51,2.593e-06,47.633,28.53,15.376,100.0,LO,450,165_15_15_165
77,38.51,2.019e-06,47.633,28.53,15.376,100.0,N4LO+,500,165_15_15_165
77,38.51,1.988e-06,47.633,28.53,15.376,100.0,N4LO+,550,165_15_15_165
77,38.51,1.923e-06,47.633,28.53,15.376,100.0,NLO,450,165_15_15_165
77,38.51,2.062e-06,47.633,28.53,15.376,100.0,N4LO+,450,165_15_15_165
77,38.51,2.09e-06,47.633,28.53,15.376,100.0,N4LO,450,165_15_15_165
77,38.51,2.038e-06,47.633,28.53,15.376,100.0,N3LO,450,165_15_15_165
77,38.511,1.079e-06,26.412,16.512,48.616,100.0,N4LO,450,15_105_15_75
77,38.511,1.06e-06,26.412,16.512,48.616,100.0,N4LO+,450,15_105_15_75
77,38.511,1.043e-06,26.412,16.512,48.616,100.0,N3LO,450,15_105_15_75
77,38.511,1.035e-06,26.412,16.512,48.616,100.0,N2LO,450,15_105_15_75
77,38.511,1.101e-06,26.412,16.512,48.616,100.0,N4LO+,400,15_105_15_75
77,38.511,1.536e-06,26.412,16.512,48.616,100.0,LO,450,15_105_15_75
77,38.511,1.002e-06,26.412,16.512,48.616,100.0,N4LO+,550,15_105_15_75
77,38.511,1.004e-06,26.412,16.512,48.616,100.0,NLO,450,15_105_15_75
77,38.511,1.027e-06,26.412,16.512,48.616,100.0,N4LO+,500,15_105_15_75
78,39.001,1.195e-06,14.294,19.195,58.051,100.0,N4LO+,500,75_75_75_105
78,39.001,2.957e-06,14.294,19.195,58.051,100.0,LO,450,75_75_75_105
78,39.001,1.252e-06,14.294,19.195,58.051,100.0,N3LO,450,75_75_75_105
78,39.001,1.265e-06,14.294,19.195,58.051,100.0,N2LO,450,75_75_75_105
78,39.001,1.312e-06,14.294,19.195,58.051,100.0,NLO,450,75_75_75_105
78,39.001,1.247e-06,14.294,19.195,58.051,100.0,N4LO+,450,75_75_75_105
78,39.001,1.308e-06,14.294,19.195,58.051,100.0,N4LO+,400,75_75_75_105
78,39.001,1.271e-06,14.294,19.195,58.051,100.0,N4LO,450,75_75_75_105
78,39.001,1.152e-06,14.294,19.195,58.051,100.0,N4LO+,550,75_75_75_105
78,39.004,4.101e-07,26.733,18.283,46.524,100.0,LO,450,15_0_15_180
78,39.004,3.389e-07,26.733,18.283,46.524,100.0,N2LO,450,15_0_15_180
78,39.004,3.408e-07,26.733,18.283,46.524,100.0,N4LO+,500,15_0_15_180
78,39.004,3.433e-07,26.733,18.283,46.524,100.0,N3LO,450,15_0_15_180
78,39.004,3.475e-07,26.733,18.283,46.524,100.0,N4LO+,450,15_0_15_180
78,39.004,3.224e-07,26.733,18.283,46.524,100.0,NLO,450,15_0_15_180
78,39.004,3.561e-07,26.733,18.283,46.524,100.0,N4LO+,400,15_0_15_180
78,39.004,3.517e-07,26.733,18.283,46.524,100.0,N4LO,450,15_0_15_180
78,39.004,3.36e-07,26.733,18.283,46.524,100.0,N4LO+,550,15_0_15_180
78,39.008,1.961e-06,47.536,29.019,14.985,100.0,N4LO+,550,165_15_15_165
78,39.008,1.109e-06,21.425,17.875,52.24,100.0,N4LO,450,45_75_45_105
78,39.008,1.103e-06,21.425,17.875,52.24,100.0,NLO,450,45_75_45_105
78,39.008,1.989e-06,47.536,29.019,14.985,100.0,N4LO+,500,165_15_15_165
78,39.008,1.037e-06,21.425,17.875,52.24,100.0,N4LO+,500,45_75_45_105
78,39.008,2.497e-06,47.536,29.019,14.985,100.0,LO,450,165_15_15_165
78,39.008,1.988e-06,47.536,29.019,14.985,100.0,N2LO,450,165_15_15_165
78,39.008,2.006e-06,47.536,29.019,14.985,100.0,N3LO,450,165_15_15_165
78,39.008,1.888e-06,47.536,29.019,14.985,100.0,NLO,450,165_15_15_165
78,39.008,1.081e-06,21.425,17.875,52.24,100.0,N3LO,450,45_75_45_105
78,39.008,2.075e-06,47.536,29.019,14.985,100.0,N4LO+,400,165_15_15_165
78,39.008,2.027e-06,47.536,29.019,14.985,100.0,N4LO+,450,165_15_15_165
78,39.008,2.491e-06,21.425,17.875,52.24,100.0,LO,450,45_75_45_105
78,39.008,1.143e-06,21.425,17.875,52.24,100.0,N4LO+,400,45_75_45_105
78,39.008,1.088e-06,21.425,17.875,52.24,100.0,N2LO,450,45_75_45_105
78,39.008,1.085e-06,21.425,17.875,52.24,100.0,N4LO+,450,45_75_45_105
78,39.008,2.054e-06,47.536,29.019,14.985,100.0,N4LO,450,165_15_15_165
78,39.008,9.989e-07,21.425,17.875,52.24,100.0,N4LO+,550,45_75_45_105
78,39.012,1.198e-06,26.034,16.841,48.664,100.0,N4LO+,400,15_105_15_75
78,39.012,1.152e-06,26.034,16.841,48.664,100.0,N4LO+,450,15_105_15_75
78,39.012,1.115e-06,26.034,16.841,48.664,100.0,N4LO+,500,15_105_15_75
78,39.012,1.681e-06,26.034,16.841,48.664,100.0,LO,450,15_105_15_75
78,39.012,1.087e-06,26.034,16.841,48.664,100.0,N4LO+,550,15_105_15_75
78,39.012,1.172e-06,26.034,16.841,48.664,100.0,N4LO,450,15_105_15_75
78,39.012,1.124e-06,26.034,16.841,48.664,100.0,N2LO,450,15_105_15_75
78,39.012,1.092e-06,26.034,16.841,48.664,100.0,NLO,450,15_105_15_75
78,39.012,1.133e-06,26.034,16.841,48.664,100.0,N3LO,450,15_105_15_75
79,39.5,1.126e-06,21.069,18.214,52.257,100.0,N4LO,450,45_75_45_105
79,39.5,1.097e-06,21.069,18.214,52.257,100.0,N3LO,450,45_75_45_105
79,39.5,1.212e-06,25.668,17.164,48.707,100.0,N4LO+,500,15_105_15_75
79,39.5,1.102e-06,21.069,18.214,52.257,100.0,N4LO+,450,45_75_45_105
79,39.5,1.12e-06,21.069,18.214,52.257,100.0,NLO,450,45_75_45_105
79,39.5,1.014e-06,21.069,18.214,52.257,100.0,N4LO+,550,45_75_45_105
79,39.5,2.535e-06,21.069,18.214,52.257,100.0,LO,450,45_75_45_105
79,39.5,1.222e-06,25.668,17.164,48.707,100.0,N2LO,450,15_105_15_75
79,39.5,1.253e-06,25.668,17.164,48.707,100.0,N4LO+,450,15_105_15_75
79,39.5,1.188e-06,25.668,17.164,48.707,100.0,NLO,450,15_105_15_75
79,39.5,1.161e-06,21.069,18.214,52.257,100.0,N4LO+,400,45_75_45_105
79,39.5,1.276e-06,25.668,17.164,48.707,100.0,N4LO,450,15_105_15_75
79,39.5,1.053e-06,21.069,18.214,52.257,100.0,N4LO+,500,45_75_45_105
79,39.5,1.232e-06,25.668,17.164,48.707,100.0,N3LO,450,15_105_15_75
79,39.5,1.839e-06,25.668,17.164,48.707,100.0,LO,450,15_105_15_75
79,39.5,1.181e-06,25.668,17.164,48.707,100.0,N4LO+,550,15_105_15_75
79,39.5,1.304e-06,25.668,17.164,48.707,100.0,N4LO+,400,15_105_15_75
79,39.5,1.105e-06,21.069,18.214,52.257,100.0,N2LO,450,45_75_45_105
79,39.503,3.563e-07,26.364,18.619,46.558,100.0,N4LO+,400,15_0_15_180
79,39.503,3.403e-07,26.364,18.619,46.558,100.0,N4LO+,500,15_0_15_180
79,39.503,4.132e-07,26.364,18.619,46.558,100.0,LO,450,15_0_15_180
79,39.503,3.224e-07,26.364,18.619,46.558,100.0,NLO,450,15_0_15_180
79,39.503,3.385e-07,26.364,18.619,46.558,100.0,N2LO,450,15_0_15_180
79,39.503,3.43e-07,26.364,18.619,46.558,100.0,N3LO,450,15_0_15_180
79,39.503,3.473e-07,26.364,18.619,46.558,100.0,N4LO+,450,15_0_15_180
79,39.503,3.517e-07,26.364,18.619,46.558,100.0,N4LO,450,15_0_15_180
79,39.503,3.353e-07,26.364,18.619,46.558,100.0,N4LO+,550,15_0_15_180
79,39.505,1.289e-06,13.954,19.568,58.018,100.0,NLO,450,75_75_75_105
79,39.505,2.893e-06,13.954,19.568,58.018,100.0,LO,450,75_75_75_105
79,39.505,1.134e-06,13.954,19.568,58.018,100.0,N4LO+,550,75_75_75_105
79,39.505,1.176e-06,13.954,19.568,58.018,100.0,N4LO+,500,75_75_75_105
79,39.505,1.226e-06,13.954,19.568,58.018,100.0,N4LO+,450,75_75_75_105
79,39.505,1.244e-06,13.954,19.568,58.018,100.0,N2LO,450,75_75_75_105
79,39.505,1.25e-06,13.954,19.568,58.018,100.0,N4LO,450,75_75_75_105
79,39.505,1.286e-06,13.954,19.568,58.018,100.0,N4LO+,400,75_75_75_105
79,39.505,1.231e-06,13.954,19.568,58.018,100.0,N3LO,450,75_75_75_105
79,39.508,1.945e-06,47.433,29.508,14.599,100.0,N4LO+,550,165_15_15_165
79,39.508,1.985e-06,47.433,29.508,14.599,100.0,N3LO,450,165_15_15_165
79,39.508,2.047e-06,47.433,29.508,14.599,100.0,N4LO+,400,165_15_15_165
79,39.508,1.97e-06,47.433,29.508,14.599,100.0,N4LO+,500,165_15_15_165
79,39.508,2.413e-06,47.433,29.508,14.599,100.0,LO,450,165_15_15_165
79,39.508,2.029e-06,47.433,29.508,14.599,100.0,N4LO,450,165_15_15_165
79,39.508,1.863e-06,47.433,29.508,14.599,100.0,NLO,450,165_15_15_165
79,39.508,2.004e-06,47.433,29.508,14.599,100.0,N4LO+,450,165_15_15_165
79,39.508,1.967e-06,47.433,29.508,14.599,100.0,N2LO,450,165_15_15_165
80,40.0,1.94e-06,47.326,29.989,14.225,100.0,N4LO+,550,165_15_15_165
80,40.0,1.962e-06,47.326,29.989,14.225,100.0,N4LO+,500,165_15_15_165
80,40.0,2.016e-06,47.326,29.989,14.225,100.0,N4LO,450,165_15_15_165
80,40.0,2.029e-06,47.326,29.989,14.225,100.0,N4LO+,400,165_15_15_165
80,40.0,1.992e-06,47.326,29.989,14.225,100.0,N4LO+,450,165_15_15_165
80,40.0,1.957e-06,47.326,29.989,14.225,100.0,N2LO,450,165_15_15_165
80,40.0,1.848e-06,47.326,29.989,14.225,100.0,NLO,450,165_15_15_165
80,40.0,2.341e-06,47.326,29.989,14.225,100.0,LO,450,165_15_15_165
80,40.0,1.975e-06,47.326,29.989,14.225,100.0,N3LO,450,165_15_15_165
80,40.002,1.3e-06,25.294,17.498,48.748,100.0,NLO,450,15_105_15_75
80,40.002,1.395e-06,25.294,17.498,48.748,100.0,N4LO,450,15_105_15_75
80,40.002,1.336e-06,25.294,17.498,48.748,100.0,N2LO,450,15_105_15_75
80,40.002,1.347e-06,25.294,17.498,48.748,100.0,N3LO,450,15_105_15_75
80,40.002,1.37e-06,25.294,17.498,48.748,100.0,N4LO+,450,15_105_15_75
80,40.002,2.02e-06,25.294,17.498,48.748,100.0,LO,450,15_105_15_75
80,40.002,1.29e-06,25.294,17.498,48.748,100.0,N4LO+,550,15_105_15_75
80,40.002,1.427e-06,25.294,17.498,48.748,100.0,N4LO+,400,15_105_15_75
80,40.002,1.324e-06,25.294,17.498,48.748,100.0,N4LO+,500,15_105_15_75
80,40.003,3.474e-07,25.995,18.956,46.588,100.0,N4LO+,450,15_0_15_180
80,40.003,4.162e-07,25.995,18.956,46.588,100.0,LO,450,15_0_15_180
80,40.003,3.567e-07,25.995,18.956,46.588,100.0,N4LO+,400,15_0_15_180
80,40.003,3.401e-07,25.995,18.956,46.588,100.0,N4LO+,500,15_0_15_180
80,40.003,3.518e-07,25.995,18.956,46.588,100.0,N4LO,450,15_0_15_180
80,40.003,3.349e-07,25.995,18.956,46.588,100.0,N4LO+,550,15_0_15_180
80,40.003,3.226e-07,25.995,18.956,46.588,100.0,NLO,450,15_0_15_180
80,40.003,3.383e-07,25.995,18.956,46.588,100.0,N2LO,450,15_0_15_180
80,40.003,3.429e-07,25.995,18.956,46.588,100.0,N3LO,450,15_0_15_180
80,40.006,1.14e-06,20.705,18.565,52.27,100.0,N4LO,450,45_75_45_105
80,40.006,1.176e-06,20.705,18.565,52.27,100.0,N4LO+,400,45_75_45_105
80,40.006,1.111e-06,20.705,18.565,52.27,100.0,N3LO,450,45_75_45_105
80,40.006,1.066e-06,20.705,18.565,52.27,100.0,N4LO+,500,45_75_45_105
80,40.006,1.116e-06,20.705,18.565,52.27,100.0,N4LO+,450,45_75_45_105
80,40.006,1.134e-06,20.705,18.565,52.27,100.0,NLO,450,45_75_45_105
80,40.006,1.119e-06,20.705,18.565,52.27,100.0,N2LO,450,45_75_45_105
80,40.006,1.026e-06,20.705,18.565,52.27,100.0,N4LO+,550,45_75_45_105
80,40.006,2.572e-06,20.705,18.565,52.27,100.0,LO,450,45_75_45_105
80,40.009,1.114e-06,13.617,19.942,57.981,100.0,N4LO+,550,75_75_75_105
80,40.009,1.209e-06,13.617,19.942,57.981,100.0,N3LO,450,75_75_75_105
80,40.009,1.155e-06,13.617,19.942,57.981,100.0,N4LO+,500,75_75_75_105
80,40.009,1.204e-06,13.617,19.942,57.981,100.0,N4LO+,450,75_75_75_105
80,40.009,1.222e-06,13.617,19.942,57.981,100.0,N2LO,450,75_75_75_105
80,40.009,2.824e-06,13.617,19.942,57.981,100.0,LO,450,75_75_75_105
80,40.009,1.262e-06,13.617,19.942,57.981,100.0,N4LO+,400,75_75_75_105
80,40.009,1.264e-06,13.617,19.942,57.981,100.0,NLO,450,75_75_75_105
80,40.009,1.227e-06,13.617,19.942,57.981,100.0,N4LO,450,75_75_75_105
81,40.5,1.203e-06,13.291,20.31,57.939,100.0,N4LO,450,75_75_75_105
81,40.5,1.237e-06,13.291,20.31,57.939,100.0,N4LO+,400,75_75_75_105
81,40.5,1.133e-06,13.291,20.31,57.939,100.0,N4LO+,500,75_75_75_105
81,40.5,1.186e-06,13.291,20.31,57.939,100.0,N3LO,450,75_75_75_105
81,40.5,1.181e-06,13.291,20.31,57.939,100.0,N4LO+,450,75_75_75_105
81,40.5,1.198e-06,13.291,20.31,57.939,100.0,N2LO,450,75_75_75_105
81,40.5,1.239e-06,13.291,20.31,57.939,100.0,NLO,450,75_75_75_105
81,40.5,1.093e-06,13.291,20.31,57.939,100.0,N4LO+,550,75_75_75_105
81,40.5,2.751e-06,13.291,20.31,57.939,100.0,LO,450,75_75_75_105
81,40.503,3.346e-07,25.628,19.296,46.616,100.0,N4LO+,550,15_0_15_180
81,40.503,3.52e-07,25.628,19.296,46.616,100.0,N4LO,450,15_0_15_180
81,40.503,3.382e-07,25.628,19.296,46.616,100.0,N2LO,450,15_0_15_180
81,40.503,4.19e-07,25.628,19.296,46.616,100.0,LO,450,15_0_15_180
81,40.503,3.229e-07,25.628,19.296,46.616,100.0,NLO,450,15_0_15_180
81,40.503,3.43e-07,25.628,19.296,46.616,100.0,N3LO,450,15_0_15_180
81,40.503,3.475e-07,25.628,19.296,46.616,100.0,N4LO+,450,15_0_15_180
81,40.503,3.572e-07,25.628,19.296,46.616,100.0,N4LO+,400,15_0_15_180
81,40.503,3.4e-07,25.628,19.296,46.616,100.0,N4LO+,500,15_0_15_180
