 p, p', V11, V12, V21, V22
  0.29860603402024699       0.37216106493238577      -0.79383478747592828       0.19810174537580313       0.11404548691915244        1.3149952295305115E-002
  0.29860603402024699       0.45431096283106803      -0.75412118426787966       0.27408383981820589        9.2108450184948149E-002   1.6032376066728353E-002
  0.29860603402024699       0.54524956016774628      -0.70659260420558434       0.35873686564840296        7.1009845721345763E-002   1.8018641119691207E-002
  0.29860603402024699       0.64518701272937085      -0.65235462139260747       0.44612828952140537        5.2450077672343609E-002   1.8807276859431017E-002
  0.29860603402024699       0.75434863931936003      -0.59293486356853176       0.52951296362484335        3.7347161985205247E-002   1.8398766877706290E-002
  0.29860603402024699       0.87297344116993048      -0.52994415945415652       0.60270200339446767        2.5808257667358035E-002   1.7040959746608610E-002
  0.29860603402024699        1.0013122326554424      -0.46484497591416191       0.66105138380082384        1.7402339768231627E-002   1.5091211830898964E-002
  0.29860603402024699        1.1396253041473725      -0.39890908954642884       0.70178155520593788        1.1488793748601827E-002   1.2890343335679139E-002
  0.29860603402024699        1.2881795262052731      -0.33331315493664304       0.72376358744674574        7.4408677022645003E-003   1.0696818062964221E-002
  0.29860603402024699        1.4472447918866254      -0.26926447324332625       0.72708920930568255        4.7414242830535270E-003   8.6750472715158098E-003
  0.29860603402024699        1.6170896810666129      -0.20807368373401278       0.71267571047607114        2.9968341074970155E-003   6.9113903605066912E-003
  0.29860603402024699        1.7979762177473531      -0.15114211911044612       0.68201255279795758        1.9168428481864471E-003   5.4368576552892116E-003
  0.29860603402024699        1.9901535790969955       -9.9871275690181491E-002  0.63704982521412679        1.2882044201534089E-003   4.2467484482865085E-003
  0.29860603402024699        2.1938506043821571       -5.5522520920166185E-002  0.58017864654414519        9.5307766406944633E-004   3.3149844288325927E-003
  0.29860603402024699        2.4092669444072921       -1.9062170547010610E-002  0.51423954597350918        7.9437390991155888E-004   2.6040132733872790E-003
  0.29860603402024699        2.6365626893755616        8.9738849284149678E-003  0.44249762204712828        7.2681480399063080E-004   2.0717365580530138E-003
  0.29860603402024699        2.8758463176059297        2.8567792397272643E-002  0.36853568394536385        6.9157838831164411E-004   1.6765233487224928E-003
  0.29860603402024699        3.1271608222685270        4.0241038724969216E-002  0.29603907929522494        6.5253514572576185E-004   1.3808177389696764E-003
  0.29860603402024699        3.3904679018907924        4.5003094042274719E-002  0.22847955581873061        5.9259364599667985E-004   1.1534650271565507E-003
  0.29860603402024699        3.6656301471596073        4.4234095514166960E-002  0.16874603763176724        5.0937212331099706E-004   9.7075781184819679E-004
  0.29860603402024699        3.9523912263882477        3.9520054437031917E-002  0.11880551827209383        4.1014923758999407E-004   8.1630113502231772E-004
  0.29860603402024699        4.2503541701595280        3.2467514960354847E-002   7.9490288725084998E-002   3.0665183782289539E-004   6.7999248246649550E-004
  0.29860603402024699        4.5589579872428647        2.4528145028671563E-002   5.0485043199284325E-002   2.1053299084085049E-004   5.5655471487785343E-004
  0.29860603402024699        4.8774530132949403        1.6861598728212700E-002   3.0530107034066969E-002   1.3029307498291093E-004   4.4404185992282538E-004
  0.29860603402024699        5.2048756037155552        1.0257205455350948E-002   1.7785635269229150E-002   6.9974838447592325E-005   3.4256619316186404E-004
  0.29860603402024699        5.5400230318615318        5.1227158662660267E-003   1.0248644244211602E-002   2.9436020516785306E-005   2.5328589414450254E-004
  0.29860603402024699        5.8814297383477552        1.5339134890182261E-003   6.1063340052936507E-003   5.6151695199836425E-006   1.7758108168717358E-004
  0.29860603402024699        6.2273463843824359       -6.7390356689863025E-004   3.9479796906781283E-003  -5.9012702867908973E-006   1.1637755894007721E-004
  0.29860603402024699        6.5757234713064090       -1.7987950081857548E-003   2.8206540360908396E-003  -9.5508478510103111E-006   6.9675175299046884E-005
  0.29860603402024699        6.9242015687780931       -2.1749017312737142E-003   2.1680738039135529E-003  -8.9703647484514035E-006   3.6379693937301439E-005
  0.29860603402024699        7.2701104035127910       -2.1025401351374320E-003   1.7149693473995562E-003  -6.6849601656108986E-006   1.4469570216850708E-005
  0.29860603402024699        7.6104791474668696       -1.8116446733623202E-003   1.3511194385030895E-003  -4.1707927002887139E-006   1.4049302596859214E-006
  0.29860603402024699        7.9420601509323410       -1.4541728101393821E-003   1.0447461822765171E-003  -2.1096465424779974E-006  -5.3971511128198740E-006
  0.29860603402024699        8.2613680347895482       -1.1152557359196808E-003   7.9132193067316006E-004  -6.8493124626426491E-007  -8.1860911966265080E-006
  0.29860603402024699        8.5647354405035649       -8.3220842158905498E-004   5.9008886025233086E-004   1.7132198560523519E-007  -8.6829072797271525E-006
  0.29860603402024699        8.8483858134712552       -6.1335188603567716E-004   4.3694651271310235E-004   6.1356813770962067E-007  -8.0585219627547901E-006
  0.29860603402024699        9.1085223801316051       -4.5253111595864893E-004   3.2457731012019162E-004   7.9452383005505208E-007  -7.0229762053577828E-006
  0.29860603402024699        9.3414310374521659       -3.3842111320458182E-004   2.4449379235952758E-004   8.3099435203955402E-007  -5.9558029806251307E-006
  0.29860603402024699        9.5435933289861286       -2.5950884026638732E-004   1.8875841219490733E-004   7.9974458570711390E-007  -5.0286899604486986E-006
  0.29860603402024699        9.7118042216115583       -2.0619714988886895E-004   1.5085981484324007E-004   7.4573993971913801E-007  -4.2983558891076305E-006
  0.29860603402024699        9.8432883090006946       -1.7131898900364881E-004   1.2592434738193129E-004   6.9274965069928431E-007  -3.7670458684475896E-006
  0.29860603402024699        9.9358082230085376       -1.4994574796189231E-004   1.1057661842313140E-004   6.5208680324041183E-007  -3.4173874412410416E-006
  0.29860603402024699        9.9877715137617074       -1.3899106641606905E-004   1.0268753943653987E-004   6.2851179791873049E-007  -3.2302977766727197E-006
  0.29860603402024699        10.137428016298102       -1.1125932858960233E-004   8.2637326037527070E-005   5.5936806058757909E-007  -2.7299521923304406E-006
  0.29860603402024699        10.720561454441725       -4.4216290553520681E-005   3.3517634434915517E-005   3.1385147965236406E-007  -1.3086709241893058E-006
  0.29860603402024699        11.755311434973482       -6.9979262561544504E-006   5.4851197611227624E-006   7.8146988033031163E-008  -2.7120085446700809E-007
  0.29860603402024699        13.217660563555622       -3.3946957606389355E-007   2.7698690589232183E-007   6.0276654601348521E-009  -1.7767944818752704E-008
  0.29860603402024699        15.073361870796983       -3.7287812686724373E-009   3.1672828561938001E-009   1.0225351351679147E-010  -2.6426853618660878E-010
  0.29860603402024699        17.278926385469699       -6.8370475290967235E-012   6.0187860254426759E-012   2.7741708000128648E-013  -6.4810554644979141E-013
  0.29860603402024699        19.782659960983459       -1.6016401338444072E-015   1.4520253203009040E-015   9.1828669771113375E-017  -1.9895037810124729E-016
  0.29860603402024699        22.525878225691610       -3.9670753944338227E-020   3.6804386361339154E-020   3.0731479816003389E-021  -6.2987926199248276E-021
  0.29860603402024699        25.444282977167099       -9.6568041157475311E-026   9.1184458823971052E-026   9.6954871385617369E-027  -1.9081436806953956E-026
  0.29860603402024699        28.469469577330052       -2.4862600988612665E-032   2.3791121199788212E-032   3.1153036978021708E-033  -5.9514316661831196E-033
  0.29860603402024699        31.530530422669948       -8.5987216794490575E-040   8.3109244998840229E-040   1.2999635363047878E-040  -2.4296050345584408E-040
  0.29860603402024699        34.555717022832901       -6.0183985484198255E-048   5.8609508247681937E-048   1.0654316660148772E-048  -1.9591703842649687E-048
  0.29860603402024699        37.474121774308394       -1.5081805044816238E-056   1.4770978551538304E-056   3.0451742870175361E-057  -5.5320847681993340E-057
  0.29860603402024699        40.217340039016541       -2.7413851649327596E-065   2.6964520936512023E-065   6.1690693092809997E-066  -1.1105602897021625E-065
  0.29860603402024699        42.721073614530297       -8.0671769630960312E-074   7.9607559212847706E-074   1.9827714713630939E-074  -3.5450715797035505E-074
  0.29860603402024699        44.926638129203013       -8.9968327698954472E-082   8.8997990255206782E-082   2.3724716634585498E-082  -4.2202132082191814E-082
  0.29860603402024699        46.782339436444374       -8.8283806147473598E-089   8.7488588775479436E-089   2.4585144891921671E-089  -4.3568765271571385E-089
  0.29860603402024699        48.244688565026522       -1.6564587481284801E-094   1.6436328242710934E-094   4.8023372637541836E-095  -8.4878829505681549E-095
  0.29860603402024699        49.279438545558278       -1.1439378985293372E-098   1.1360300407161730E-098   3.4077084329329218E-099  -6.0124617968015578E-099
  0.29860603402024699        49.862571983701898       -4.7201404316056758E-101   4.6896163210739885E-101   1.4271089703125268E-101  -2.5155965579533929E-101
  0.37216106493238577        2.2482928370756174E-003 -0.84690577341623730        6.9581621551439327E-006  0.26661857354977198        9.6593890692334218E-007
  0.37216106493238577        1.1852434864195561E-002 -0.84682151924012827        1.9335570832240524E-004  0.26649332179558560        2.6833867081223836E-005
  0.37216106493238577        2.9156776530830330E-002 -0.84638019975714207        1.1694314050219434E-003  0.26583820086394044        1.6204149099231763E-004
  0.37216106493238577        5.4209255506995041E-002 -0.84508309000739590        4.0356863377067499E-003  0.26392182016657434        5.5665494716474547E-004
  0.37216106493238577        8.7073971531413774E-002 -0.84220863311953431        1.0373616184041097E-002  0.25972314085997972        1.4164703199859925E-003
  0.37216106493238577       0.12783410097898734      -0.83682091169382111        2.2201335864635931E-002  0.25202880262944188        2.9746440403791746E-003
  0.37216106493238577       0.17659204054679603      -0.82779697329455937        4.1858315335701279E-002  0.23963774709443200        5.4336796280366013E-003
  0.37216106493238577       0.23346925969581567      -0.81388820179553567        7.1770819912955447E-002  0.22169403949803984        8.8743543529540558E-003
  0.37216106493238577       0.29860603402024699      -0.79383478747592828       0.11404548691915244       0.19810174537580313        1.3149952295305115E-002
  0.37216106493238577       0.37216106493238577      -0.76654816599100062       0.16986645903445743       0.16986645903445743        1.7817360294080948E-002
  0.37216106493238577       0.45431096283106803      -0.73135035831931394       0.23877086554838145       0.13912162300031350        2.2177825711513582E-002
  0.37216106493238577       0.54524956016774628      -0.68820358487143984       0.31805922069721948       0.10866536300055316        2.5466785857088881E-002
  0.37216106493238577       0.64518701272937085      -0.63780918549413068       0.40274630933599243        8.1126562726515944E-002   2.7128588869276184E-002
  0.37216106493238577       0.75434863931936003      -0.58148031909564435       0.48632671511855780        5.8203156402915179E-002   2.7015702313542722E-002
  0.37216106493238577       0.87297344116993048      -0.52083249237306228       0.56214166221375972        4.0400084659780428E-002   2.5386966438322296E-002
  0.37216106493238577        1.0013122326554424      -0.45747291268012968       0.62469406026582031        2.7296899400257545E-002   2.2735140903905708E-002
  0.37216106493238577        1.1396253041473725      -0.39285059603868422       0.67034635780770047        1.8027833487618973E-002   1.9582329067261327E-002
  0.37216106493238577        1.2881795262052731      -0.32828374308780051       0.69732589343543994        1.1667232285137398E-002   1.6349932225347062E-002
  0.37216106493238577        1.4472447918866254      -0.26506792715873001       0.70533632625710563        7.4215372920741415E-003   1.3319004786977461E-002
  0.37216106493238577        1.6170896810666129      -0.20456033629056086       0.69510836197451220        4.6764147131935791E-003   1.0645408074651480E-002
  0.37216106493238577        1.7979762177473531      -0.14818601891514757       0.66807190485528622        2.9760837576193744E-003   8.3929636736542173E-003
  0.37216106493238577        1.9901535790969955       -9.7362490257055165E-002  0.62618507096662746        1.9854312094119901E-003   6.5648719579942567E-003
  0.37216106493238577        2.1938506043821571       -5.3367901819082068E-002  0.57187716822449508        1.4567502388075448E-003   5.1274870570347979E-003
  0.37216106493238577        2.4092669444072921       -1.7188683472794342E-002  0.50803727882762528        1.2065671833794865E-003   4.0269532900444422E-003
  0.37216106493238577        2.6365626893755616        1.0617257807574160E-002  0.43798084351491523        1.1013169026561946E-003   3.2008160100122176E-003
  0.37216106493238577        2.8758463176059297        3.0011520479591096E-002  0.36534027597110880        1.0487344451038420E-003   2.5863317489129836E-003
  0.37216106493238577        3.1271608222685270        4.1499970346493470E-002  0.29384983038319590        9.9186475784374378E-004   2.1263773148878446E-003
  0.37216106493238577        3.3904679018907924        4.6083508990428963E-002  0.22702996711759160        9.0335817411654230E-004   1.7732430416428355E-003
  0.37216106493238577        3.6656301471596073        4.5140805441128931E-002  0.16781801092598944        7.7879221392831391E-004   1.4903776216906412E-003
  0.37216106493238577        3.9523912263882477        4.0261572439521158E-002  0.11822796739225579        6.2890174877928994E-004   1.2522800435443046E-003
  0.37216106493238577        4.2503541701595280        3.3058172487990291E-002   7.9135916360421527E-002   4.7154196422452397E-004   1.0430181443299119E-003
  0.37216106493238577        4.5589579872428647        2.4987262567121280E-002   5.0265045086929784E-002   3.2468067501540684E-004   8.5405568022324193E-004
  0.37216106493238577        4.8774530132949403        1.7210854178398776E-002   3.0387172256229746E-002   2.0158189353882425E-004   6.8202870641623616E-004
  0.37216106493238577        5.2048756037155552        1.0517733092120490E-002   1.7686089917451384E-002   1.0870891089731189E-004   5.2684142769693484E-004
  0.37216106493238577        5.5400230318615318        5.3131153363387609E-003   1.0174789227004368E-002   4.6068551371603892E-005   3.9013167318387247E-004
  0.37216106493238577        5.8814297383477552        1.6695654939229583E-003   6.0499150360478048E-003   9.1141325069074117E-006   2.7399335081973686E-004
  0.37216106493238577        6.2273463843824359       -5.8053511469527603E-004   3.9053675200179175E-003  -8.8546001339003319E-006   1.7990219631309532E-004
  0.37216106493238577        6.5757234713064090       -1.7374967581329753E-003   2.7898523718313259E-003  -1.4635021968536846E-005   1.0794757644768349E-004
  0.37216106493238577        6.9242015687780931       -2.1371724000648364E-003   2.1472744434096872E-003  -1.3829557677127138E-005   5.6537034318792197E-005
  0.37216106493238577        7.2701104035127910       -2.0813443042260941E-003   1.7021533364379466E-003  -1.0345707567686451E-005   2.2630310210145093E-005
  0.37216106493238577        7.6104791474668696       -1.8013625825825529E-003   1.3441854140855052E-003  -6.4781194073816947E-006   2.3611237611008383E-006
  0.37216106493238577        7.9420601509323410       -1.4505721018385519E-003   1.0417756977871354E-003  -3.2936093139198709E-006  -8.2282007995390495E-006
  0.37216106493238577        8.2613680347895482       -1.1153743036919710E-003   7.9077180505467734E-004  -1.0852387873308500E-006  -1.2599053433548451E-005
  0.37216106493238577        8.5647354405035649       -8.3413716540261683E-004   5.9085213627534084E-004   2.4633343475475980E-007  -1.3408161466776845E-005
  0.37216106493238577        8.8483858134712552       -6.1596829372703320E-004   4.3830991242837727E-004   9.3710452353141660E-007  -1.2467978235540530E-005
  0.37216106493238577        9.1085223801316051       -4.5524405073490602E-004   3.2612890646477555E-004   1.2222282337313208E-006  -1.0880516638101599E-005
  0.37216106493238577        9.3414310374521659       -3.4096530473850422E-004   2.4602498119101766E-004   1.2822790710059705E-006  -9.2367143863399680E-006
  0.37216106493238577        9.5435933289861286       -2.6180032836234526E-004   1.9018376169670632E-004   1.2362876552883926E-006  -7.8052219706959071E-006
  0.37216106493238577        9.7118042216115583       -2.0824258001912981E-004   1.5216129966819561E-004   1.1541765434183583E-006  -6.6758887299383549E-006
  0.37216106493238577        9.8432883090006946       -1.7316444001755962E-004   1.2711706144117511E-004   1.0730286069911583E-006  -5.8534971799595037E-006
  0.37216106493238577        9.9358082230085376       -1.5165101889866425E-004   1.1168992778400508E-004   1.0105698550799960E-006  -5.3119198543643903E-006
  0.37216106493238577        9.9877715137617074       -1.4061870107535742E-004   1.0375591860665053E-004   9.7430573918133567E-007  -5.0220264614836199E-006
  0.37216106493238577        10.137428016298102       -1.1267071239660142E-004   8.3577389459309559E-005   8.6777681197133104E-007  -4.2463505846824367E-006
  0.37216106493238577        10.720561454441725       -4.4947411189608277E-005   3.4028089507799210E-005   4.8813508844010566E-007  -2.0395442848635724E-006
  0.37216106493238577        11.755311434973482       -7.1634441750804145E-006   5.6079727896318195E-006   1.2201572501602762E-007  -4.2408440435447647E-007
  0.37216106493238577        13.217660563555622       -3.5118491972816103E-007   2.8622959576628488E-007   9.4612251980995907E-009  -2.7921142797385667E-008
  0.37216106493238577        15.073361870796983       -3.9144537808430804E-009   3.3218747248046159E-009   1.6163892823149813E-010  -4.1811508829749396E-010
  0.37216106493238577        17.278926385469699       -7.3170615353562007E-012   6.4364385555514934E-012   4.4261021349258103E-013  -1.0347365270750081E-012
  0.37216106493238577        19.782659960983459       -1.7558569339180243E-015   1.5908791948038496E-015   1.4824328759889722E-016  -3.2134450626747252E-016
  0.37216106493238577        22.525878225691610       -4.4758995221148801E-020   4.1505630350290782E-020   5.0332718701964767E-021  -1.0320554225202725E-020
  0.37216106493238577        25.444282977167099       -1.1259629566847085E-025   1.0628094477968120E-025   1.6153321943682665E-026  -3.1801229343468292E-026
  0.37216106493238577        28.469469577330052       -3.0055821287658697E-032   2.8752534788839426E-032   5.2926964657111583E-033  -1.0113698805842692E-032
  0.37216106493238577        31.530530422669948       -1.0800070881971520E-039   1.0436324128626236E-039   2.2566583204883762E-040  -4.2185268144017402E-040
  0.37216106493238577        34.555717022832901       -7.8606053100726199E-048   7.6536402928117193E-048   1.8924603428064282E-048  -3.4805493403574752E-048
  0.37216106493238577        37.474121774308394       -2.0474970588203392E-056   2.0050185984025244E-056   5.5381027143697320E-057  -1.0062363163600187E-056
  0.37216106493238577        40.217340039016541       -3.8619855065230388E-065   3.7982443649657268E-065   1.1484973957314158E-065  -2.0677866285336054E-065
  0.37216106493238577        42.721073614530297       -1.1760221862275872E-073   1.1603940194381101E-073   3.7746388371171172E-074  -6.7495394940881017E-074
  0.37216106493238577        44.926638129203013       -1.3520202595326443E-081   1.3373236953154403E-081   4.6094767713293898E-082  -8.2002349155732193E-082
  0.37216106493238577        46.782339436444374       -1.3612798300899870E-088   1.3489148516893930E-088   4.8616043290376793E-089  -8.6162773190024801E-089
  0.37216106493238577        48.244688565026522       -2.6066766817996972E-094   2.5863117267117231E-094   9.6321342894519517E-095  -1.7025669564866046E-094
  0.37216106493238577        49.279438545558278       -1.8263354556987297E-098   1.8135904275270680E-098   6.9049341090673641E-099  -1.2183797376618665E-098
  0.37216106493238577        49.862571983701898       -7.5975346784053732E-101   7.5479206053996023E-101   2.9085245459600740E-101  -5.1273019916687876E-101
  0.45431096283106803        2.2482928370756174E-003 -0.79700624974028600        5.4663155733473345E-006  0.35560655274566616        1.1262354589638998E-006
  0.45431096283106803        1.1852434864195561E-002 -0.79693963761637510        1.5190648787222292E-004  0.35546237362194766        3.1289275971979486E-005
  0.45431096283106803        2.9156776530830330E-002 -0.79659065056755951        9.1895551688946434E-004  0.35470798560606071        1.8902085335245497E-004
  0.45431096283106803        5.4209255506995041E-002 -0.79556418338848456        3.1734544910239177E-003  0.35249862778346197        6.5008764757685177E-004
  0.45431096283106803        8.7073971531413774E-002 -0.79328555699707115        8.1695678602689576E-003  0.34764442004797963        1.6584466357790237E-003
  0.45431096283106803       0.12783410097898734      -0.78900001848353174        1.7533707556937190E-002  0.33869948001599687        3.4993492344696335E-003
  0.45431096283106803       0.17659204054679603      -0.78177931372861831        3.3214519892793115E-002  0.32415681590891515        6.4422588552013379E-003
  0.45431096283106803       0.23346925969581567      -0.77054451049186623        5.7365251201005163E-002  0.30278373391038332        1.0645619398214770E-002
  0.45431096283106803       0.29860603402024699      -0.75412118426787966        9.2108450184948149E-002  0.27408383981820589        1.6032376066728353E-002
  0.45431096283106803       0.37216106493238577      -0.73135035831931394       0.13912162300031350       0.23877086554838145        2.2177825711513586E-002
  0.45431096283106803       0.45431096283106803      -0.70127574156461236       0.19901206828249429       0.19901206828249429        2.8288753995548799E-002
  0.45431096283106803       0.54524956016774628      -0.66339464785354574       0.27057722835209402       0.15815470503163406        3.3355657686317590E-002
  0.45431096283106803       0.64518701272937085      -0.61788762429798039       0.35027987590423110       0.11985200732307748        3.6476598000728590E-002
  0.45431096283106803       0.75434863931936003      -0.56568199530023144       0.43241485876141739        8.6948971633482225E-002   3.7199580042944748E-002
  0.45431096283106803       0.87297344116993048      -0.50826413180797414       0.51017478764253277        6.0775543187400576E-002   3.5661237536915628E-002
  0.45431096283106803        1.0013122326554424      -0.44733944181675184       0.57717873729350311        4.1205568814873340E-002   3.2441728016028064E-002
  0.45431096283106803        1.1396253041473725      -0.38455618592298763       0.62866790851342280        2.7238800846939224E-002   2.8275809617319202E-002
  0.45431096283106803        1.2881795262052731      -0.32141975332064088       0.66191555844330441        1.7614390371868561E-002   2.3815227365780029E-002
  0.45431096283106803        1.4472447918866254      -0.25935312941917393       0.67599280524174099        1.1179346302665958E-002   1.9523948565496330E-002
  0.45431096283106803        1.6170896810666129      -0.19978442305321459       0.67129125466850470        7.0155100334316723E-003   1.5676201016237731E-002
  0.45431096283106803        1.7979762177473531      -0.14417541731856981       0.64910246360223944        4.4343484285250508E-003   1.2398529607268454E-002
  0.45431096283106803        1.9901535790969955       -9.3967128716581527E-002  0.61136043244589799        2.9285713098049573E-003   9.7171665804991533E-003
  0.45431096283106803        2.1938506043821571       -5.0460632690687547E-002  0.56052595644257386        2.1237683104263030E-003   7.5961012196403641E-003
  0.45431096283106803        2.4092669444072921       -1.4669134246152456E-002  0.49954236578117012        1.7431775142484455E-003   5.9643149009086897E-003
  0.45431096283106803        2.6365626893755616        1.2820186269922455E-002  0.43178669034379874        1.5854660775284834E-003   4.7348032850088369E-003
  0.45431096283106803        2.8758463176059297        3.1941425407997631E-002  0.36095466484185840        1.5112938220742929E-003   3.8180348683424536E-003
  0.45431096283106803        3.1271608222685270        4.3179296090052235E-002  0.29084447685103171        1.4340803360859313E-003   3.1313901831547994E-003
  0.45431096283106803        3.3904679018907924        4.7522785598789974E-002  0.22504122788409583        1.3114372070096654E-003   2.6051890787603918E-003
  0.45431096283106803        3.6656301471596073        4.6348036144302600E-002  0.16654715405275183        1.1353021955212161E-003   2.1855399166604813E-003
  0.45431096283106803        3.9523912263882477        4.1249126383935436E-002  0.11743984026656977        9.2050661580510989E-004   1.8343873431507613E-003
  0.45431096283106803        4.2503541701595280        3.3845667247653630E-002   7.8655011735062813E-002   6.9291843292629675E-004   1.5275147385391224E-003
  0.45431096283106803        4.5589579872428647        2.5600556976778318E-002   4.9968620110073546E-002   4.7903387050781689E-004   1.2515212484662244E-003
  0.45431096283106803        4.8774530132949403        1.7678658930674249E-002   3.0195895226480182E-002   2.9873292618392780E-004   1.0007057363709613E-003
  0.45431096283106803        5.2048756037155552        1.0867868181879053E-002   1.7553367324125851E-002   1.6201403035615166E-004   7.7437791337794742E-004
  0.45431096283106803        5.5400230318615318        5.5699725954882918E-003   1.0076238911829955E-002   6.9346767986423299E-005   5.7464952766381498E-004
  0.45431096283106803        5.8814297383477552        1.8532905009310894E-003   5.9743214589986510E-003   1.4378822087099802E-005   4.0453656033156028E-004
  0.45431096283106803        6.2273463843824359       -4.5358047197424856E-004   3.8479648239389368E-003  -1.2558143397794912E-005   2.6631128881112332E-004
  0.45431096283106803        6.5757234713064090       -1.6538253297984154E-003   2.7481337817300173E-003  -2.1398199354281239E-005   1.6028614626752708E-004
  0.45431096283106803        6.9242015687780931       -2.0854668279858715E-003   2.1189584217206356E-003  -2.0394061127884572E-005   8.4304179572018589E-005
  0.45431096283106803        7.2701104035127910       -2.0521625028772526E-003   1.6846164620420859E-003  -1.5337732224585532E-005   3.4036874622112721E-005
  0.45431096283106803        7.6104791474668696       -1.7871100522172743E-003   1.3346395009948212E-003  -9.6517483545444941E-006   3.8830332222118526E-006
  0.45431096283106803        7.9420601509323410       -1.4454971501905961E-003   1.0376427585971400E-003  -4.9415638414281835E-006  -1.1944207692670828E-005
  0.45431096283106803        8.2613680347895482       -1.1154327078208869E-003   7.8996104917689004E-004  -1.6605011659742305E-006  -1.8536257119359105E-005
  0.45431096283106803        8.5647354405035649       -8.3671141140852527E-004   5.9185482244684463E-004   3.2674610736196672E-007  -1.9818199844911137E-005
  0.45431096283106803        8.8483858134712552       -6.1951267185036745E-004   4.4014897490025597E-004   1.3638275059088781E-006  -1.8477806323367514E-005
  0.45431096283106803        9.1085223801316051       -4.5894022233996005E-004   3.2823721141425394E-004   1.7969228314738747E-006  -1.6155330343019805E-005
  0.45431096283106803        9.3414310374521659       -3.4444288524754815E-004   2.4811345758745274E-004   1.8933393736130311E-006  -1.3734182513991589E-005
  0.45431096283106803        9.5435933289861286       -2.6493931269818707E-004   1.9213259076065933E-004   1.8300107162109857E-006  -1.1618685095077497E-005
  0.45431096283106803        9.7118042216115583       -2.1104881941652492E-004   1.5394375726264178E-004   1.7112820904010714E-006  -9.9462874612567578E-006
  0.45431096283106803        9.8432883090006946       -1.7569907263533137E-004   1.2875246172915810E-004   1.5927389587375441E-006  -8.7267602775993307E-006
  0.45431096283106803        9.9358082230085376       -1.5399480701281247E-004   1.1321762336479820E-004   1.5011067895709759E-006  -7.9229224324106603E-006
  0.45431096283106803        9.9877715137617074       -1.4285665614073505E-004   1.0522256823754392E-004   1.4477958486132009E-006  -7.4924117746775681E-006
  0.45431096283106803        10.137428016298102       -1.1461342048465707E-004   8.4869360559118684E-005   1.2908420482472596E-006  -6.3396704938891771E-006
  0.45431096283106803        10.720561454441725       -4.5957570521406567E-005   3.4732400852072319E-005   7.2866200437575518E-007  -3.0530869160354361E-006
  0.45431096283106803        11.755311434973482       -7.3935129769018657E-006   5.7785360924941216E-006   1.8311203904615630E-007  -6.3775787993995135E-007
  0.45431096283106803        13.217660563555622       -3.6760585014645086E-007   2.9917181755216471E-007   1.4301648506520210E-008  -4.2272016352435958E-008
  0.45431096283106803        15.073361870796983       -4.1776501581120564E-009   3.5408352520888987E-009   2.4669892938486256E-010  -6.3890884682395222E-010
  0.45431096283106803        17.278926385469699       -8.0075945389898634E-012   7.0368719461269251E-012   6.8406665405264491E-013  -1.6006940716753174E-012
  0.45431096283106803        19.782659960983459       -1.9818734735581802E-015   1.7942773166342856E-015   2.3278162233293855E-016  -5.0495678171274878E-016
  0.45431096283106803        22.525878225691610       -5.2386566715014431E-020   4.8550302225080495E-020   8.0581854996734900E-021  -1.6532164700672554E-020
  0.45431096283106803        25.444282977167099       -1.3726585351467188E-025   1.2950928616927146E-025   2.6457067501570964E-026  -5.2108791183890996E-026
  0.45431096283106803        28.469469577330052       -3.8289447514080943E-032   3.6616753948904585E-032   8.8955506645039415E-033  -1.7004103719976954E-032
  0.45431096283106803        31.530530422669948       -1.4404199131123370E-039   1.3915441151369483E-039   3.9014882913437335E-040  -7.2953113891668283E-040
  0.45431096283106803        34.555717022832901       -1.0979835072417503E-047   1.0688559283483774E-047   3.3709128922223954E-048  -6.2010488588997263E-048
  0.45431096283106803        37.474121774308394       -2.9922066827120048E-056   2.9296490148014046E-056   1.0169349259226707E-056  -1.8480443945070607E-056
  0.45431096283106803        40.217340039016541       -5.8910002031829822E-065   5.7929912885510493E-065   2.1730010033676428E-065  -3.9129442526959189E-065
  0.45431096283106803        42.721073614530297       -1.8658323552282079E-073   1.8408284671755915E-073   7.3470741374102563E-074  -1.3139294903610904E-073
  0.45431096283106803        44.926638129203013       -2.2209394937183888E-081   2.1965818700920212E-081   9.2056976151072788E-082  -1.6378853665416161E-081
  0.45431096283106803        46.782339436444374       -2.3026585332480826E-088   2.2815431266198163E-088   9.9264931961334133E-089  -1.7594750418121438E-088
  0.45431096283106803        48.244688565026522       -4.5124533564318635E-094   4.4768410671029816E-094   2.0019020112087435E-094  -3.5388994407626679E-094
  0.45431096283106803        49.279438545558278       -3.2137949653635806E-098   3.1911274792484326E-098   1.4534390945149033E-098  -2.5648468875863689E-098
  0.45431096283106803        49.862571983701898       -1.3493355046577765E-100   1.3404264892798303E-100   6.1665494675994054E-101  -1.0871729935935045E-100
  0.54524956016774628        2.2482928370756174E-003 -0.74033884271732708        4.1136105204857318E-006  0.44806689485111956        1.2117199442183709E-006
  0.54524956016774628        1.1852434864195561E-002 -0.74028727678916573        1.1431961358060812E-004  0.44791391469982811        3.3666605656929671E-005
  0.54524956016774628        2.9156776530830330E-002 -0.74001707688478868        6.9170756347274520E-004  0.44711321037293145        2.0345792847795989E-004
  0.54524956016774628        5.4209255506995041E-002 -0.73922194202072988        2.3900469996532277E-003  0.44476562290885985        7.0050294754170339E-004
