 #     E1  dGamma/dq   dGamma/dE1 
  0.2325298E+00  0.4774706E-07  0.1527346E-06
  0.2357594E+00  0.4866722E-07  0.1546081E-06
  0.2390112E+00  0.4958671E-07  0.1564539E-06
  0.2422853E+00  0.5050451E-07  0.1582694E-06
  0.2455816E+00  0.5142006E-07  0.1600534E-06
  0.2489003E+00  0.5233369E-07  0.1618076E-06
  0.2522412E+00  0.5324595E-07  0.1635343E-06
  0.2556043E+00  0.5415717E-07  0.1652350E-06
  0.2589898E+00  0.5506885E-07  0.1669148E-06
  0.2623975E+00  0.5598245E-07  0.1685785E-06
  0.2658275E+00  0.5689918E-07  0.1702301E-06
  0.2692798E+00  0.5781857E-07  0.1718683E-06
  0.2727543E+00  0.5873456E-07  0.1734755E-06
  0.2762511E+00  0.5963570E-07  0.1750187E-06
  0.2797702E+00  0.6050577E-07  0.1764519E-06
  0.2833116E+00  0.6132749E-07  0.1777270E-06
  0.2868752E+00  0.6208286E-07  0.1787950E-06
  0.2904611E+00  0.6275584E-07  0.1796141E-06
  0.2940693E+00  0.6333625E-07  0.1801598E-06
  0.2976997E+00  0.6381745E-07  0.1804182E-06
  0.3013525E+00  0.6419563E-07  0.1803841E-06
  0.3050275E+00  0.6447174E-07  0.1800654E-06
  0.3087247E+00  0.6465044E-07  0.1794800E-06
  0.3124443E+00  0.6473664E-07  0.1786463E-06
  0.3161861E+00  0.6473171E-07  0.1775726E-06
  0.3199502E+00  0.6463134E-07  0.1762512E-06
  0.3237365E+00  0.6442344E-07  0.1746539E-06
  0.3275452E+00  0.6408964E-07  0.1727358E-06
  0.3313761E+00  0.6361897E-07  0.1704733E-06
  0.3352293E+00  0.6300490E-07  0.1678548E-06
  0.3391047E+00  0.6224229E-07  0.1648728E-06
  0.3430024E+00  0.6133441E-07  0.1615422E-06
  0.3469224E+00  0.6029617E-07  0.1579079E-06
  0.3508647E+00  0.5915159E-07  0.1540376E-06
  0.3548292E+00  0.5793305E-07  0.1500192E-06
  0.3588160E+00  0.5667855E-07  0.1459530E-06
  0.3628251E+00  0.5542466E-07  0.1419334E-06
  0.3668565E+00  0.5419537E-07  0.1380207E-06
  0.3709101E+00  0.5299047E-07  0.1342127E-06
  0.3749860E+00  0.5178204E-07  0.1304373E-06
  0.3790842E+00  0.5051453E-07  0.1265548E-06
  0.3832047E+00  0.4910941E-07  0.1223713E-06
  0.3873474E+00  0.4747409E-07  0.1176621E-06
  0.3915124E+00  0.4551756E-07  0.1122113E-06
  0.3956996E+00  0.4318356E-07  0.1058927E-06
  0.3999092E+00  0.4047316E-07  0.9872262E-07
  0.4041410E+00  0.3742728E-07  0.9081386E-07
  0.4083951E+00  0.3411859E-07  0.8235332E-07
  0.4126714E+00  0.3064354E-07  0.7358121E-07
  0.4169701E+00  0.2711242E-07  0.6476584E-07
  0.4212910E+00  0.2365984E-07  0.5622778E-07
  0.4256342E+00  0.2048294E-07  0.4842887E-07
  0.4299996E+00  0.1772836E-07  0.4170275E-07
  0.4343873E+00  0.1535095E-07  0.3592748E-07
  0.4387973E+00  0.1328198E-07  0.3092867E-07
  0.4432296E+00  0.1165107E-07  0.2699490E-07
