 #     E1  dGamma/dq   dGamma/dE1 
  0.3811138E-01  0.2033153E-07  0.1606471E-06
  0.3942547E-01  0.2003704E-07  0.1556594E-06
  0.4076183E-01  0.1970912E-07  0.1505811E-06
  0.4212047E-01  0.1935283E-07  0.1454549E-06
  0.4350137E-01  0.1897344E-07  0.1403217E-06
  0.4490456E-01  0.1857630E-07  0.1352211E-06
  0.4633001E-01  0.1816688E-07  0.1301905E-06
  0.4777773E-01  0.1775063E-07  0.1252654E-06
  0.4924773E-01  0.1733304E-07  0.1204791E-06
  0.5074000E-01  0.1691948E-07  0.1158622E-06
  0.5225455E-01  0.1651527E-07  0.1114432E-06
  0.5379136E-01  0.1612530E-07  0.1072462E-06
  0.5535045E-01  0.1575356E-07  0.1032877E-06
  0.5693182E-01  0.1540370E-07  0.9958130E-07
  0.5853545E-01  0.1507917E-07  0.9613867E-07
  0.6016136E-01  0.1478309E-07  0.9296871E-07
  0.6180954E-01  0.1451830E-07  0.9007789E-07
  0.6347999E-01  0.1428735E-07  0.8747090E-07
  0.6517272E-01  0.1409251E-07  0.8515019E-07
  0.6688771E-01  0.1393567E-07  0.8311607E-07
  0.6862498E-01  0.1381845E-07  0.8136702E-07
  0.7038453E-01  0.1374219E-07  0.7990017E-07
  0.7216634E-01  0.1370805E-07  0.7871157E-07
  0.7397043E-01  0.1371683E-07  0.7779556E-07
  0.7579680E-01  0.1376898E-07  0.7714477E-07
  0.7764543E-01  0.1386468E-07  0.7675065E-07
  0.7951634E-01  0.1400386E-07  0.7660370E-07
  0.8140952E-01  0.1418626E-07  0.7669384E-07
  0.8332497E-01  0.1441074E-07  0.7700678E-07
  0.8526269E-01  0.1467441E-07  0.7751955E-07
  0.8722269E-01  0.1497397E-07  0.7820823E-07
  0.8920496E-01  0.1530598E-07  0.7904907E-07
  0.9120951E-01  0.1566692E-07  0.8001915E-07
  0.9323632E-01  0.1605322E-07  0.8109609E-07
  0.9528541E-01  0.1646104E-07  0.8225729E-07
  0.9735677E-01  0.1688625E-07  0.8347960E-07
  0.9945041E-01  0.1732419E-07  0.8473835E-07
  0.1015663E+00  0.1776943E-07  0.8600605E-07
  0.1037045E+00  0.1821551E-07  0.8725146E-07
  0.1058649E+00  0.1865496E-07  0.8843994E-07
  0.1080477E+00  0.1907948E-07  0.8953424E-07
  0.1102527E+00  0.1948060E-07  0.9049781E-07
  0.1124799E+00  0.1985114E-07  0.9130155E-07
  0.1147295E+00  0.2018666E-07  0.9192997E-07
  0.1170013E+00  0.2048563E-07  0.9238136E-07
  0.1192954E+00  0.2074916E-07  0.9266568E-07
  0.1216117E+00  0.2098100E-07  0.9280444E-07
  0.1239504E+00  0.2118567E-07  0.9282150E-07
  0.1263113E+00  0.2136793E-07  0.9274097E-07
  0.1286945E+00  0.2153256E-07  0.9258612E-07
  0.1310999E+00  0.2168418E-07  0.9237876E-07
  0.1335276E+00  0.2182747E-07  0.9213995E-07
  0.1359776E+00  0.2196695E-07  0.9188959E-07
  0.1384499E+00  0.2210711E-07  0.9164649E-07
  0.1409445E+00  0.2225235E-07  0.9142861E-07
  0.1434613E+00  0.2240690E-07  0.9125250E-07
  0.1460004E+00  0.2257444E-07  0.9113186E-07
  0.1485617E+00  0.2275796E-07  0.9107728E-07
  0.1511454E+00  0.2295939E-07  0.9109473E-07
  0.1537513E+00  0.2317963E-07  0.9118585E-07
  0.1563794E+00  0.2341859E-07  0.9134844E-07
  0.1590299E+00  0.2367555E-07  0.9157797E-07
  0.1617026E+00  0.2394836E-07  0.9186445E-07
  0.1643976E+00  0.2423196E-07  0.9218729E-07
  0.1671149E+00  0.2452093E-07  0.9252513E-07
  0.1698544E+00  0.2481006E-07  0.9285805E-07
  0.1726162E+00  0.2509420E-07  0.9316714E-07
  0.1754003E+00  0.2536841E-07  0.9343474E-07
  0.1782067E+00  0.2562810E-07  0.9364502E-07
  0.1810353E+00  0.2586903E-07  0.9378398E-07
  0.1838862E+00  0.2608736E-07  0.9383952E-07
  0.1867594E+00  0.2627962E-07  0.9380112E-07
  0.1896549E+00  0.2644266E-07  0.9365983E-07
  0.1925726E+00  0.2657357E-07  0.9340777E-07
  0.1955126E+00  0.2666948E-07  0.9303737E-07
  0.1984748E+00  0.2672749E-07  0.9254133E-07
  0.2014594E+00  0.2674476E-07  0.9191263E-07
  0.2044662E+00  0.2671839E-07  0.9114437E-07
  0.2074953E+00  0.2664584E-07  0.9023094E-07
  0.2105467E+00  0.2652529E-07  0.8916947E-07
  0.2136203E+00  0.2635663E-07  0.8796275E-07
  0.2167162E+00  0.2614123E-07  0.8661848E-07
  0.2198344E+00  0.2588165E-07  0.8514801E-07
  0.2229748E+00  0.2558183E-07  0.8356685E-07
  0.2261375E+00  0.2524745E-07  0.8189577E-07
  0.2293225E+00  0.2488616E-07  0.8016132E-07
  0.2325298E+00  0.2450742E-07  0.7839504E-07
  0.2357594E+00  0.2412210E-07  0.7663212E-07
  0.2390112E+00  0.2374207E-07  0.7491000E-07
  0.2422853E+00  0.2337979E-07  0.7326682E-07
  0.2455816E+00  0.2304740E-07  0.7173883E-07
  0.2489003E+00  0.2275659E-07  0.7035983E-07
  0.2522412E+00  0.2251808E-07  0.6915978E-07
  0.2556043E+00  0.2234163E-07  0.6816492E-07
  0.2589898E+00  0.2223635E-07  0.6739885E-07
  0.2623975E+00  0.2221039E-07  0.6688160E-07
  0.2658275E+00  0.2227091E-07  0.6662976E-07
  0.2692798E+00  0.2242452E-07  0.6665789E-07
  0.2727543E+00  0.2267849E-07  0.6698206E-07
  0.2762511E+00  0.2304110E-07  0.6762097E-07
  0.2797702E+00  0.2352267E-07  0.6859874E-07
  0.2833116E+00  0.2413616E-07  0.6994656E-07
  0.2868752E+00  0.2489867E-07  0.7170672E-07
  0.2904611E+00  0.2583141E-07  0.7393234E-07
  0.2940693E+00  0.2695832E-07  0.7668285E-07
  0.2976997E+00  0.2830504E-07  0.8002116E-07
  0.3013525E+00  0.2989649E-07  0.8400653E-07
  0.3050275E+00  0.3175218E-07  0.8868177E-07
  0.3087247E+00  0.3388221E-07  0.9406245E-07
  0.3124443E+00  0.3628603E-07  0.1001344E-06
  0.3161861E+00  0.3895448E-07  0.1068603E-06
  0.3199502E+00  0.4187304E-07  0.1141888E-06
  0.3237365E+00  0.4502629E-07  0.1220677E-06
  0.3275452E+00  0.4840187E-07  0.1304538E-06
  0.3313761E+00  0.5199152E-07  0.1393164E-06
  0.3352293E+00  0.5579650E-07  0.1486504E-06
  0.3391047E+00  0.5982831E-07  0.1584784E-06
  0.3430024E+00  0.6409478E-07  0.1688124E-06
  0.3469224E+00  0.6859115E-07  0.1796314E-06
  0.3508647E+00  0.7329628E-07  0.1908721E-06
  0.3548292E+00  0.7816563E-07  0.2024121E-06
  0.3588160E+00  0.8312383E-07  0.2140523E-06
  0.3628251E+00  0.8806219E-07  0.2255127E-06
  0.3668565E+00  0.9284748E-07  0.2364571E-06
  0.3709101E+00  0.9734688E-07  0.2465573E-06
  0.3749860E+00  0.1014557E-06  0.2555637E-06
  0.3790842E+00  0.1051369E-06  0.2634011E-06
  0.3832047E+00  0.1084486E-06  0.2702332E-06
  0.3873474E+00  0.1115469E-06  0.2764632E-06
  0.3915124E+00  0.1146406E-06  0.2826156E-06
  0.3956996E+00  0.1178738E-06  0.2890446E-06
  0.3999092E+00  0.1212742E-06  0.2958135E-06
  0.4041410E+00  0.1248341E-06  0.3028983E-06
  0.4083951E+00  0.1285429E-06  0.3102687E-06
  0.4126714E+00  0.1324415E-06  0.3180183E-06
  0.4169701E+00  0.1367610E-06  0.3266933E-06
  0.4212910E+00  0.1421793E-06  0.3378902E-06
  0.4256342E+00  0.1499957E-06  0.3546425E-06
  0.4299996E+00  0.1625807E-06  0.3824416E-06
  0.4343873E+00  0.1846802E-06  0.4322272E-06
  0.4387973E+00  0.2288834E-06  0.5329819E-06
  0.4432296E+00  0.3606315E-06  0.8355636E-06
