 #     E1  dGamma/dq   dGamma/dE1 
  0.1563794E+00  0.7478054E-06  0.2916950E-05
  0.1590299E+00  0.7369490E-06  0.2850548E-05
  0.1617026E+00  0.7267556E-06  0.2787790E-05
  0.1643976E+00  0.7172216E-06  0.2728575E-05
  0.1671149E+00  0.7083476E-06  0.2672816E-05
  0.1698544E+00  0.7001325E-06  0.2620427E-05
  0.1726162E+00  0.6925751E-06  0.2571321E-05
  0.1754003E+00  0.6856729E-06  0.2525411E-05
  0.1782067E+00  0.6794221E-06  0.2482607E-05
  0.1810353E+00  0.6738188E-06  0.2442821E-05
  0.1838862E+00  0.6688589E-06  0.2405970E-05
  0.1867594E+00  0.6645357E-06  0.2371960E-05
  0.1896549E+00  0.6608390E-06  0.2340690E-05
  0.1925726E+00  0.6577538E-06  0.2312046E-05
  0.1955126E+00  0.6552598E-06  0.2285896E-05
  0.1984748E+00  0.6533295E-06  0.2262089E-05
  0.2014594E+00  0.6519288E-06  0.2240457E-05
  0.2044662E+00  0.6510155E-06  0.2220807E-05
  0.2074953E+00  0.6505436E-06  0.2202939E-05
  0.2105467E+00  0.6504684E-06  0.2186665E-05
  0.2136203E+00  0.6507634E-06  0.2171861E-05
  0.2167162E+00  0.6514056E-06  0.2158420E-05
  0.2198344E+00  0.6523656E-06  0.2146216E-05
  0.2229748E+00  0.6536100E-06  0.2135114E-05
  0.2261375E+00  0.6551066E-06  0.2124985E-05
  0.2293225E+00  0.6568297E-06  0.2115727E-05
  0.2325298E+00  0.6587633E-06  0.2107271E-05
  0.2357594E+00  0.6609017E-06  0.2099581E-05
  0.2390112E+00  0.6632494E-06  0.2092657E-05
  0.2422853E+00  0.6658214E-06  0.2086529E-05
  0.2455816E+00  0.6686329E-06  0.2081230E-05
  0.2489003E+00  0.6717018E-06  0.2076797E-05
  0.2522412E+00  0.6750395E-06  0.2073249E-05
  0.2556043E+00  0.6786487E-06  0.2070576E-05
  0.2589898E+00  0.6825375E-06  0.2068785E-05
  0.2623975E+00  0.6867044E-06  0.2067856E-05
  0.2658275E+00  0.6911311E-06  0.2067715E-05
  0.2692798E+00  0.6957708E-06  0.2068210E-05
  0.2727543E+00  0.7005243E-06  0.2069034E-05
  0.2762511E+00  0.7052418E-06  0.2069742E-05
  0.2797702E+00  0.7097280E-06  0.2069767E-05
  0.2833116E+00  0.7137744E-06  0.2068517E-05
  0.2868752E+00  0.7171597E-06  0.2065378E-05
  0.2904611E+00  0.7196758E-06  0.2059791E-05
  0.2940693E+00  0.7211632E-06  0.2051346E-05
  0.2976997E+00  0.7214823E-06  0.2039702E-05
  0.3013525E+00  0.7205073E-06  0.2024563E-05
  0.3050275E+00  0.7181484E-06  0.2005742E-05
  0.3087247E+00  0.7143458E-06  0.1983138E-05
  0.3124443E+00  0.7090521E-06  0.1956690E-05
  0.3161861E+00  0.7022132E-06  0.1926318E-05
  0.3199502E+00  0.6937598E-06  0.1891900E-05
  0.3237365E+00  0.6836124E-06  0.1853294E-05
  0.3275452E+00  0.6716902E-06  0.1810355E-05
  0.3313761E+00  0.6579206E-06  0.1762963E-05
  0.3352293E+00  0.6422316E-06  0.1711004E-05
  0.3391047E+00  0.6245589E-06  0.1654386E-05
  0.3430024E+00  0.6048873E-06  0.1593148E-05
  0.3469224E+00  0.5832775E-06  0.1527528E-05
  0.3508647E+00  0.5598705E-06  0.1457968E-05
  0.3548292E+00  0.5348844E-06  0.1385098E-05
  0.3588160E+00  0.5085993E-06  0.1309695E-05
  0.3628251E+00  0.4813256E-06  0.1232595E-05
  0.3668565E+00  0.4533601E-06  0.1154584E-05
  0.3709101E+00  0.4249419E-06  0.1076281E-05
  0.3749860E+00  0.3962557E-06  0.9981557E-06
  0.3790842E+00  0.3674583E-06  0.9205989E-06
  0.3832047E+00  0.3386974E-06  0.8439695E-06
  0.3873474E+00  0.3101178E-06  0.7686112E-06
  0.3915124E+00  0.2818456E-06  0.6948142E-06
  0.3956996E+00  0.2539766E-06  0.6227893E-06
  0.3999092E+00  0.2266111E-06  0.5527525E-06
  0.4041410E+00  0.1998484E-06  0.4849137E-06
  0.4083951E+00  0.1737718E-06  0.4194394E-06
  0.4126714E+00  0.1484435E-06  0.3564423E-06
  0.4169701E+00  0.1239256E-06  0.2960320E-06
  0.4212910E+00  0.1003718E-06  0.2385344E-06
  0.4256342E+00  0.7805454E-07  0.1845484E-06
  0.4299996E+00  0.5735158E-07  0.1349092E-06
  0.4343873E+00  0.3868734E-07  0.9054419E-07
  0.4387973E+00  0.2247744E-07  0.5234137E-07
  0.4432296E+00  0.9005286E-08  0.2086476E-07
