 #     E1  dGamma/dq   dGamma/dE1 
  0.8140952E-01  0.1830223E-05  0.9894566E-05
  0.8332497E-01  0.1779315E-05  0.9508140E-05
  0.8526269E-01  0.1729708E-05  0.9137419E-05
  0.8722269E-01  0.1681471E-05  0.8782230E-05
  0.8920496E-01  0.1634660E-05  0.8442344E-05
  0.9120951E-01  0.1589320E-05  0.8117485E-05
  0.9323632E-01  0.1545485E-05  0.7807327E-05
  0.9528541E-01  0.1503174E-05  0.7511493E-05
  0.9735677E-01  0.1462390E-05  0.7229537E-05
  0.9945041E-01  0.1423120E-05  0.6960951E-05
  0.1015663E+00  0.1385335E-05  0.6705175E-05
  0.1037045E+00  0.1348995E-05  0.6461626E-05
  0.1058649E+00  0.1314055E-05  0.6229710E-05
  0.1080477E+00  0.1280465E-05  0.6008835E-05
  0.1102527E+00  0.1248166E-05  0.5798399E-05
  0.1124799E+00  0.1217092E-05  0.5597785E-05
  0.1147295E+00  0.1187166E-05  0.5406350E-05
  0.1170013E+00  0.1158293E-05  0.5223399E-05
  0.1192954E+00  0.1130406E-05  0.5048391E-05
  0.1216117E+00  0.1103529E-05  0.4881194E-05
  0.1239504E+00  0.1077682E-05  0.4721683E-05
  0.1263113E+00  0.1052877E-05  0.4569690E-05
  0.1286945E+00  0.1029118E-05  0.4425024E-05
  0.1310999E+00  0.1006406E-05  0.4287482E-05
  0.1335276E+00  0.9847393E-06  0.4156865E-05
  0.1359776E+00  0.9641136E-06  0.4032967E-05
  0.1384499E+00  0.9445196E-06  0.3915569E-05
  0.1409445E+00  0.9259409E-06  0.3804429E-05
  0.1434613E+00  0.9083535E-06  0.3699285E-05
  0.1460004E+00  0.8917283E-06  0.3599862E-05
  0.1485617E+00  0.8760307E-06  0.3505872E-05
  0.1511454E+00  0.8612225E-06  0.3417026E-05
  0.1537513E+00  0.8472615E-06  0.3333024E-05
  0.1563794E+00  0.8341019E-06  0.3253565E-05
  0.1590299E+00  0.8216941E-06  0.3178345E-05
  0.1617026E+00  0.8099992E-06  0.3107108E-05
  0.1643976E+00  0.7990129E-06  0.3039739E-05
  0.1671149E+00  0.7887352E-06  0.2976144E-05
  0.1698544E+00  0.7791641E-06  0.2916223E-05
  0.1726162E+00  0.7702974E-06  0.2859880E-05
  0.1754003E+00  0.7621315E-06  0.2807017E-05
  0.1782067E+00  0.7546610E-06  0.2757530E-05
  0.1810353E+00  0.7478807E-06  0.2711321E-05
  0.1838862E+00  0.7417844E-06  0.2668292E-05
  0.1867594E+00  0.7363635E-06  0.2628338E-05
  0.1896549E+00  0.7316050E-06  0.2591343E-05
  0.1925726E+00  0.7274907E-06  0.2557175E-05
  0.1955126E+00  0.7239962E-06  0.2525685E-05
  0.1984748E+00  0.7210893E-06  0.2496701E-05
  0.2014594E+00  0.7187303E-06  0.2470031E-05
  0.2044662E+00  0.7168709E-06  0.2445459E-05
  0.2074953E+00  0.7154582E-06  0.2422760E-05
  0.2105467E+00  0.7144408E-06  0.2401720E-05
  0.2136203E+00  0.7137876E-06  0.2382199E-05
  0.2167162E+00  0.7134713E-06  0.2364074E-05
  0.2198344E+00  0.7134578E-06  0.2347204E-05
  0.2229748E+00  0.7137091E-06  0.2331436E-05
  0.2261375E+00  0.7141881E-06  0.2316629E-05
  0.2293225E+00  0.7148653E-06  0.2302667E-05
  0.2325298E+00  0.7157209E-06  0.2289468E-05
  0.2357594E+00  0.7167464E-06  0.2276991E-05
  0.2390112E+00  0.7179441E-06  0.2265227E-05
  0.2422853E+00  0.7193274E-06  0.2254205E-05
  0.2455816E+00  0.7209103E-06  0.2243952E-05
  0.2489003E+00  0.7227098E-06  0.2234506E-05
  0.2522412E+00  0.7247360E-06  0.2225882E-05
  0.2556043E+00  0.7269907E-06  0.2218069E-05
  0.2589898E+00  0.7294808E-06  0.2211072E-05
  0.2623975E+00  0.7322038E-06  0.2204867E-05
  0.2658275E+00  0.7351400E-06  0.2199380E-05
  0.2692798E+00  0.7382405E-06  0.2194453E-05
  0.2727543E+00  0.7414011E-06  0.2189766E-05
  0.2762511E+00  0.7444650E-06  0.2184854E-05
  0.2797702E+00  0.7472295E-06  0.2179132E-05
  0.2833116E+00  0.7494807E-06  0.2171994E-05
  0.2868752E+00  0.7509937E-06  0.2162818E-05
  0.2904611E+00  0.7515594E-06  0.2151045E-05
  0.2940693E+00  0.7510229E-06  0.2136282E-05
  0.2976997E+00  0.7492520E-06  0.2118210E-05
  0.3013525E+00  0.7461328E-06  0.2096568E-05
  0.3050275E+00  0.7415923E-06  0.2071219E-05
  0.3087247E+00  0.7355930E-06  0.2042124E-05
  0.3124443E+00  0.7281135E-06  0.2009292E-05
  0.3161861E+00  0.7191268E-06  0.1972715E-05
  0.3199502E+00  0.7085903E-06  0.1932343E-05
  0.3237365E+00  0.6964497E-06  0.1888096E-05
  0.3275452E+00  0.6826464E-06  0.1839884E-05
  0.3313761E+00  0.6671274E-06  0.1787633E-05
  0.3352293E+00  0.6498358E-06  0.1731263E-05
  0.3391047E+00  0.6307171E-06  0.1670698E-05
  0.3430024E+00  0.6097631E-06  0.1605990E-05
  0.3469224E+00  0.5870403E-06  0.1537383E-05
  0.3508647E+00  0.5626941E-06  0.1465321E-05
  0.3548292E+00  0.5369438E-06  0.1390431E-05
  0.3588160E+00  0.5100676E-06  0.1313476E-05
  0.3628251E+00  0.4823715E-06  0.1235274E-05
  0.3668565E+00  0.4541455E-06  0.1156584E-05
  0.3709101E+00  0.4256174E-06  0.1077991E-05
  0.3749860E+00  0.3969544E-06  0.9999156E-06
  0.3790842E+00  0.3682848E-06  0.9226695E-06
  0.3832047E+00  0.3397143E-06  0.8465035E-06
  0.3873474E+00  0.3113337E-06  0.7716245E-06
  0.3915124E+00  0.2832101E-06  0.6981782E-06
  0.3956996E+00  0.2553969E-06  0.6262720E-06
  0.3999092E+00  0.2279807E-06  0.5560932E-06
  0.4041410E+00  0.2010683E-06  0.4878738E-06
  0.4083951E+00  0.1747693E-06  0.4218472E-06
  0.4126714E+00  0.1491841E-06  0.3582206E-06
  0.4169701E+00  0.1244064E-06  0.2971806E-06
  0.4212910E+00  0.1005862E-06  0.2390437E-06
  0.4256342E+00  0.7796922E-07  0.1843466E-06
  0.4299996E+00  0.5690321E-07  0.1338545E-06
  0.4343873E+00  0.3781449E-07  0.8850136E-07
  0.4387973E+00  0.2123154E-07  0.4944014E-07
  0.4432296E+00  0.7796585E-08  0.1806427E-07
